N	2gram	Vygotskiy__2	Istorich
1	и в	32	28
2	может быть	18	25
3	и т	10	25
4	т д	2	22
5	не может	17	15
6	а не	7	15
7	никогда не	9	14
8	для нас	2	13
9	мы должны	3	13
10	мы имеем	4	13
11	что в	20	12
12	то же	13	12
13	не только	12	12
14	мы видим	4	11
15	только в	7	11
16	что он	13	10
17	все же	4	10
18	но и	10	10
19	мы не	3	10
20	и что	22	10
21	видим что	3	9
22	в том	37	9
23	о том	6	9
24	то что	21	9
25	и не	10	9
26	не в	8	9
27	так и	3	9
28	что это	8	8
29	если бы	6	8
30	таким образом	21	8
31	в этом	13	8
32	но в	3	8
33	в этих	2	7
34	это не	2	7
35	том что	21	7
36	здесь мы	2	7
37	еще не	2	7
38	было бы	11	7
39	в ней	5	7
40	а в	4	7
41	этот вопрос	3	7
42	так же	18	7
43	и здесь	2	7
44	с другой	3	6
45	не менее	8	6
46	к тому	7	6
47	тем не	4	6
48	вслед за	5	6
49	что и	17	6
50	когда он	10	6
51	в этой	6	6
52	так как	12	6
53	вместе с	2	6
54	мы будем	2	5
55	в одном	2	5
56	по существу	3	5
57	что они	7	5
58	но не	2	5
59	до сих	5	5
60	например в	3	5
61	что она	16	5
62	сих пор	5	5
63	другой стороны	2	5
64	показывают что	2	5
65	можно было	7	5
66	увидим что	2	5
67	их в	2	5
68	сказать что	7	5
69	в его	2	5
70	к которому	2	5
71	все это	5	4
72	с тем	11	4
73	там где	2	4
74	на то	11	4
75	об этом	3	4
76	так что	3	4
77	но это	2	4
78	один из	3	4
79	на него	2	4
80	так в	2	4
81	с этим	4	4
82	как и	10	4
83	того что	8	4
84	должны быть	3	4
85	и даже	5	4
86	хотя бы	3	4
87	и для	4	4
88	и с	4	4
89	и на	5	4
90	к ним	2	4
91	потому что	21	4
92	в основе	11	4
93	могут быть	4	4
94	как будто	7	4
95	все эти	7	4
96	мы знаем	7	4
97	в какой	2	3
98	может оказаться	2	3
99	не как	3	3
100	точно так	3	3
101	по себе	12	3
102	показывает что	3	3
103	и эти	2	3
104	утверждать что	4	3
105	для этого	3	3
106	на этом	3	3
107	при этом	13	3
108	то время	3	3
109	наряду с	4	3
110	и их	3	3
111	и по	4	3
112	то это	3	3
113	исходит из	5	3
114	из них	4	3
115	ли он	2	3
116	того как	4	3
117	в их	3	3
118	что же	3	3
119	и его	7	3
120	если мы	12	3
121	из которых	2	3
122	и он	3	3
123	есть только	5	3
124	же самое	6	3
125	как это	4	3
126	действия и	2	3
127	время как	3	3
128	надо сказать	2	3
129	также и	2	3
130	тем что	9	3
131	должен был	2	3
132	во всем	3	3
133	в то	5	3
134	могли бы	2	3
135	с того	2	3
136	дело с	8	2
137	не существует	2	2
138	на вопрос	2	2
139	а с	2	2
140	не могут	3	2
141	зависит от	2	2
142	отличие от	2	2
143	в частности	3	2
144	материала и	2	2
145	были бы	3	2
146	столь же	4	2
147	но так	2	2
148	и от	2	2
149	мы получим	2	2
150	была бы	2	2
151	вовсе не	2	2
152	ясно что	7	2
153	значение и	2	2
154	том чтобы	3	2
155	к своему	2	2
156	в ее	2	2
157	то ни	2	2
158	и как	7	2
159	из всех	2	2
160	вывод что	2	2
161	только из	5	2
162	само по	3	2
163	тот же	6	2
164	и часто	2	2
165	и тот	2	2
166	в действительности	4	2
167	и мы	6	2
168	что не	3	2
169	мы в	3	2
170	же как	4	2
171	и когда	4	2
172	как бы	6	2
173	относится к	3	2
174	не вполне	2	2
175	однако не	2	2
176	точка зрения	2	2
177	и тем	4	2
178	в нем	4	2
179	это было	3	2
180	говорит о	2	2
181	с той	4	2
182	бы то	2	2
183	в целом	4	2
184	во всех	3	2
185	указывает на	3	2
186	в очень	2	2
187	как в	9	2
188	как раз	5	2
189	не на	2	2
190	и только	2	2
191	в особенности	2	2
192	он не	6	2
193	и вот	3	2
194	и другое	2	2
195	именно на	2	2
196	а только	3	2
197	на этот	2	2
198	не так	2	2
199	самое что	2	2
200	отказаться от	3	2
201	ничего не	4	2
202	между тем	4	2
203	он в	3	2
204	в себе	2	2
205	в конечном	3	2
206	на это	3	2
207	что если	6	2
208	как он	2	2
209	при помощи	10	2
210	которые в	4	2
211	из этого	4	2
212	в свете	2	2
213	ответ на	2	2
214	это происходит	2	2
215	когда мы	2	2
216	тогда когда	3	2
217	что этот	2	2
218	том как	2	2
