N	2gram	Bakhtin_Fr_4	KulturaY
1	и в	29	23
2	точки зрения	4	23
3	в том	7	22
4	не только	10	17
5	в этом	11	16
6	с точки	2	16
7	может быть	2	14
8	для того	3	12
9	том что	3	11
10	того что	3	11
11	в его	8	11
12	того чтобы	3	11
13	и не	16	10
14	прежде всего	8	9
15	еще не	4	9
16	таким образом	20	9
17	так как	7	9
18	между прочим	2	8
19	уже не	2	8
20	как на	2	8
21	в виду	2	8
22	в нашем	4	7
23	с другой	4	7
24	сказать что	5	7
25	все эти	9	7
26	что он	4	6
27	тот же	3	6
28	при этом	3	6
29	так и	11	6
30	в их	2	6
31	не может	2	6
32	то же	10	6
33	с помощью	4	6
34	связи с	2	6
35	только в	2	6
36	о том	2	6
37	и есть	4	5
38	вовсе не	9	5
39	слов и	3	5
40	как и	12	5
41	хотя и	2	5
42	как бы	8	5
43	всякого рода	2	5
44	все же	3	5
45	как мы	10	5
46	но это	4	5
47	также и	4	5
48	тем что	4	5
49	далеко не	5	5
50	в чем	3	5
51	один из	4	4
52	а также	2	4
53	того же	5	4
54	одной стороны	2	4
55	не случайно	3	4
56	в сущности	6	4
57	в своей	5	4
58	и о	5	4
59	в ее	3	4
60	то что	4	4
61	что значит	3	4
62	как в	2	4
63	как раз	2	4
64	в своем	3	4
65	с одной	2	4
66	в той	2	4
67	в слове	2	4
68	не столько	2	4
69	учения о	2	4
70	в числе	2	4
71	уже в	2	3
72	что это	5	3
73	это не	5	3
74	формы и	2	3
75	на самом	4	3
76	именно в	2	3
77	к тому	2	3
78	и к	2	3
79	ни в	2	3
80	но как	3	3
81	это и	5	3
82	мы видели	7	3
83	то в	3	3
84	но не	2	3
85	по преимуществу	3	3
86	он не	3	3
87	но и	9	3
88	другой стороны	3	3
89	и вот	3	3
90	они не	2	3
91	в ней	3	3
92	и с	9	3
93	той же	3	3
94	в результате	4	3
95	то он	2	3
96	этого рода	2	3
97	в то	10	3
98	бы не	2	3
99	там где	3	3
100	отметить что	3	3
101	так сказать	2	2
102	такой же	3	2
103	том числе	3	2
104	только для	4	2
105	все это	4	2
106	о чем	2	2
107	в частности	3	2
108	все они	5	2
109	этих форм	2	2
110	этой системы	4	2
111	это в	2	2
112	подобного рода	2	2
113	и здесь	3	2
114	и выражений	2	2
115	и как	3	2
116	в дальнейшем	3	2
117	и при	2	2
118	что они	2	2
119	в различных	2	2
120	более или	3	2
121	по своему	4	2
122	кроме того	2	2
123	и тот	2	2
124	связи и	2	2
125	в качестве	3	2
126	конечно не	4	2
127	вернемся к	3	2
128	все те	2	2
129	в котором	2	2
130	дает нам	2	2
131	его в	9	2
132	но мы	2	2
133	своего рода	6	2
134	или менее	3	2
135	как к	3	2
136	в особенности	2	2
137	так же	7	2
138	по адресу	2	2
139	еще раз	2	2
140	один и	2	2
141	тому как	3	2
142	на этом	2	2
143	если же	2	2
144	еще и	7	2
145	как он	2	2
146	в этих	2	2
147	здесь не	3	2
148	это конечно	2	2
149	но в	12	2
