N	2gram	Losev_Vlad_2	Istorich
1	что он	13	24
2	не только	12	18
3	может быть	7	17
4	никогда не	7	15
5	и в	30	15
6	но и	8	14
7	так как	5	14
8	так же	4	13
9	что в	12	12
10	а в	11	12
11	то что	20	12
12	об этом	6	11
13	в этих	4	11
14	мы знаем	4	11
15	и не	18	11
16	в этом	20	11
17	его в	4	10
18	то же	4	10
19	с тем	2	9
20	все же	9	9
21	потому что	9	9
22	связи с	8	8
23	он не	4	8
24	очень много	2	8
25	том что	12	7
26	в нем	4	7
27	вместе с	8	7
28	таким образом	3	7
29	не в	9	7
30	ничего не	2	7
31	точно так	3	6
32	так что	5	6
33	мы уже	2	6
34	что это	4	6
35	наряду с	2	6
36	в его	11	6
37	как бы	5	6
38	то это	4	6
39	что и	3	6
40	и что	5	6
41	в том	18	6
42	только в	6	6
43	но в	8	6
44	здесь можно	2	5
45	и есть	2	5
46	с этим	5	5
47	прежде всего	6	5
48	к тому	2	5
49	но все	2	5
50	как в	3	5
51	она не	2	5
52	было бы	9	5
53	этого не	2	5
54	в котором	5	5
55	так и	5	5
56	не может	9	5
57	в связи	8	5
58	а не	7	5
59	и наконец	4	5
60	к нему	2	5
61	можно было	2	5
62	его и	2	4
63	у него	19	4
64	увидим ниже	2	4
65	для нас	7	4
66	но это	4	4
67	в этой	4	4
68	при этом	5	4
69	но он	3	4
70	в ней	4	4
71	о нем	2	4
72	что эти	2	4
73	другими словами	5	4
74	того как	2	4
75	только после	2	4
76	три года	2	4
77	и с	14	4
78	и на	4	4
79	в себе	6	4
80	мы должны	4	4
81	все эти	5	4
82	к этой	2	4
83	всех этих	3	3
84	но по	2	3
85	должен был	3	3
86	не мог	8	3
87	и его	6	3
88	из этих	3	3
89	на то	2	3
90	уже на	3	3
91	он был	6	3
92	как это	7	3
93	и она	2	3
94	в каких	2	3
95	между прочим	7	3
96	же и	2	3
97	о том	4	3
98	а именно	6	3
99	в их	2	3
100	все это	5	3
101	после того	2	3
102	того что	5	3
103	в очень	3	3
104	мы не	2	3
105	в работе	2	3
106	он и	3	3
107	как будто	2	3
108	как он	2	3
109	и это	3	3
110	я его	3	3
111	здесь мы	3	3
112	уже в	3	2
113	я не	4	2
114	не было	10	2
115	на котором	2	2
116	это не	2	2
117	не столько	3	2
118	с которой	2	2
119	нисколько не	2	2
120	о его	5	2
121	ни в	7	2
122	да и	3	2
123	именно в	4	2
124	в основном	5	2
125	по существу	3	2
126	как и	5	2
127	мы видели	2	2
128	тогда и	2	2
129	но не	3	2
130	возможно что	2	2
131	а то	2	2
132	есть и	2	2
133	здесь в	2	2
134	кроме того	9	2
135	и может	2	2
136	того чтобы	2	2
137	и часто	2	2
138	и если	4	2
139	и из	2	2
140	на его	4	2
141	и для	3	2
142	в сущности	2	2
143	а также	10	2
144	хотя бы	3	2
145	во всех	3	2
146	но его	2	2
147	не могла	2	2
148	той же	4	2
149	когда мы	3	2
150	тут же	2	2
151	не говорится	2	2
152	и по	2	2
153	и вполне	3	2
154	его не	2	2
155	и то	5	2
156	в русском	2	2
157	сказать что	11	2
158	также что	2	2
159	он дает	2	2
160	к ней	3	2
161	под названием	3	2
162	вера в	2	2
163	это за	2	2
164	его на	3	2
165	будто бы	2	2
166	нет ничего	3	2
167	здесь не	4	2
168	их в	2	2
169	в которой	4	2
170	в виду	2	2
