N	2gram	Voloshinov_1	FransuaR
1	и в	19	45
2	и т.п	10	16
3	и не	26	15
4	не только	8	14
5	в этом	16	14
6	но в	7	14
7	в его	6	13
8	во всех	7	13
9	и его	19	13
10	как бы	15	12
11	что в	4	12
12	в своем	2	11
13	в романе	2	11
14	то же	7	11
15	в то	3	11
16	прежде всего	13	10
17	в том	6	10
18	в нем	10	10
19	но и	8	10
20	как и	12	10
21	и с	2	10
22	же время	3	9
23	вовсе не	5	8
24	как мы	13	8
25	в ней	4	8
26	и др	2	8
27	жизни и	2	8
28	таким образом	17	8
29	так же	7	8
30	мира и	2	8
31	в конце	5	7
32	том что	3	7
33	не в	5	7
34	что и	2	7
35	все это	3	7
36	и все	5	7
37	что он	2	6
38	он не	3	6
39	так и	11	6
40	мысли и	4	6
41	того чтобы	5	6
42	для того	4	6
43	связи с	11	6
44	так как	2	6
45	и к	3	5
46	одной из	3	5
47	это и	3	5
48	одним из	2	5
49	с ее	2	5
50	и их	2	5
51	как раз	2	5
52	не может	24	5
53	в связи	7	5
54	этом отношении	3	5
55	все эти	7	5
56	форм и	4	5
57	на самом	3	5
58	самом деле	10	5
59	и как	3	5
60	и на	4	5
61	его в	3	5
62	же как	2	4
63	том числе	2	4
64	и во	2	4
65	и от	3	4
66	мы не	6	4
67	и здесь	6	4
68	здесь в	3	4
69	ничего не	6	4
70	кроме того	6	4
71	в самом	10	4
72	в сущности	3	4
73	первой части	2	4
74	мы уже	2	4
75	в первой	2	4
76	а не	7	4
77	и даже	2	4
78	а в	4	4
79	той же	2	4
80	можно было	2	4
81	сказать что	4	4
82	в основе	2	4
83	чем же	4	4
84	с этим	4	4
85	точки зрения	34	4
86	только в	9	4
87	о том	2	4
88	связаны с	2	4
89	и это	3	4
90	бы в	2	4
91	не менее	4	3
92	от их	2	3
93	как в	4	3
94	в одной	2	3
95	из этих	2	3
96	словом и	2	3
97	ни в	2	3
98	того же	6	3
99	для него	9	3
100	в своей	3	3
101	дело идет	4	3
102	от того	4	3
103	для всех	2	3
104	до сих	8	3
105	не могло	2	3
106	сих пор	8	3
107	и прежде	2	3
108	не было	3	3
109	именно в	5	3
110	этот момент	2	3
111	с помощью	6	3
112	того что	3	3
113	на этот	3	3
114	и он	2	3
115	менее всего	2	3
116	не имеет	3	3
117	и для	11	3
118	нуждается в	3	3
119	в другом	2	3
120	как он	2	3
121	там где	2	3
122	не могут	3	2
123	если мы	11	2
124	независимо от	2	2
125	и есть	3	2
126	и та	2	2
127	жизни в	4	2
128	точку зрения	2	2
129	хотя бы	5	2
130	что все	2	2
131	к этому	5	2
132	этих форм	3	2
133	в условиях	4	2
134	числе и	2	2
135	можно сказать	3	2
136	к тому	2	2
137	слова но	2	2
138	в отношении	4	2
139	отличие от	5	2
140	конечно в	2	2
141	в начале	5	2
142	то что	8	2
143	как ее	5	2
144	во все	2	2
145	в пределах	6	2
146	они и	2	2
147	в качестве	2	2
148	в большинстве	3	2
149	для них	2	2
150	из важнейших	2	2
151	но именно	3	2
152	было бы	4	2
153	конечно не	5	2
154	может быть	26	2
155	в эти	2	2
156	нет и	4	2
157	в каждом	7	2
158	слова и	3	2
159	все же	8	2
160	благодаря этому	2	2
161	не будем	4	2
162	мы говорили	3	2
163	в отличие	5	2
164	и только	2	2
165	мысль и	2	2
166	при этом	8	2
167	в истории	3	2
168	лишь в	9	2
169	с точки	20	2
170	норм и	2	2
171	рядом с	5	2
172	в данном	4	2
173	не столько	4	2
174	между тем	3	2
175	мы можем	2	2
176	и вообще	2	2
177	ту же	2	2
178	же самое	3	2
179	и т.д	2	2
180	большинстве случаев	3	2
181	в чем	2	2
182	нет ни	2	2
183	от этого	2	2
