N	2gram	Vygotskiy__1	KulturaY
1	т е	3	38
2	и т	26	33
3	в том	30	30
4	и в	31	24
5	потому что	10	23
6	том что	16	21
7	т п	16	18
8	что в	23	17
9	того чтобы	7	17
10	для того	6	16
11	было бы	6	15
12	т д	8	14
13	в этом	12	14
14	точки зрения	15	14
15	может быть	22	13
16	все же	5	12
17	таким образом	20	12
18	в его	6	12
19	и не	16	12
20	не в	11	11
21	только в	14	11
22	вовсе не	6	10
23	в силу	3	10
24	в самом	11	10
25	у нас	4	10
26	не только	13	10
27	если бы	6	9
28	то что	32	9
29	прежде всего	4	9
30	самом деле	9	9
31	того что	10	9
32	с точки	2	9
33	о том	7	9
34	так как	18	9
35	а только	2	8
36	том чтобы	7	8
37	то же	5	8
38	уже не	2	8
39	а не	13	8
40	как раз	2	8
41	не менее	2	7
42	в них	2	7
43	с другой	5	7
44	в качестве	2	7
45	как бы	5	7
46	вместе с	8	7
47	не может	17	7
48	бы в	2	7
49	в области	11	7
50	так и	3	7
51	в какой	5	6
52	тогда когда	5	6
53	что он	7	6
54	зависимости от	6	6
55	при этом	19	6
56	что такое	2	6
57	но и	2	6
58	что же	2	6
59	все это	8	6
60	другой стороны	5	6
61	в которых	3	6
62	мы имеем	4	6
63	в которой	4	6
64	с тем	3	5
65	что это	6	5
66	в зависимости	5	5
67	к тому	4	5
68	но не	3	5
69	например в	3	5
70	всяком случае	6	5
71	и что	8	5
72	целый ряд	6	5
73	этом отношении	2	5
74	в виду	4	5
75	а потому	3	5
76	а в	6	5
77	и его	7	5
78	в результате	4	5
79	во всяком	8	5
80	между тем	4	5
81	с ним	2	5
82	и с	2	5
83	в частности	3	4
84	в этих	4	4
85	и потому	2	4
86	что эти	3	4
87	на то	10	4
88	в нем	2	4
89	по существу	4	4
90	что они	2	4
91	есть в	7	4
92	того же	2	4
93	из них	2	4
94	это и	3	4
95	один из	4	4
96	что и	13	4
97	не есть	3	4
98	тем не	2	4
99	в целом	5	4
100	сих пор	3	4
101	со стороны	4	4
102	до сих	3	4
103	как в	9	4
104	и тогда	2	4
105	с этим	3	4
106	русском языке	2	4
107	тем самым	2	4
108	в науке	2	4
109	так что	5	4
110	так же	12	4
111	роль в	3	4
112	из этих	6	4
113	в русском	2	4
114	там где	4	4
115	под влиянием	3	3
116	уже в	3	3
117	как на	3	3
118	казалось бы	2	3
119	уже и	2	3
120	состоит в	3	3
121	в известных	2	3
122	смысле этого	2	3
123	ясно что	19	3
124	на долю	2	3
125	представление о	3	3
126	этом смысле	2	3
127	только тогда	7	3
128	в этой	3	3
129	очевидно что	6	3
130	мы увидим	4	3
131	и может	2	3
132	и если	4	3
133	гораздо более	2	3
134	в сущности	10	3
135	этого слова	4	3
136	в котором	4	3
137	даже в	2	3
138	когда он	2	3
139	что она	6	3
140	или менее	2	3
141	тому что	4	3
142	в своем	3	3
143	в связи	2	3
144	не было	3	3
145	что оно	3	3
146	более или	2	3
147	и даже	6	3
148	в таком	3	3
149	несмотря на	5	3
150	той же	3	3
151	должна быть	3	3
152	и здесь	2	3
153	и то	2	3
154	хотя и	3	3
155	нуждается в	3	3
156	в себе	4	3
157	это только	2	3
158	как это	4	3
159	в одном	2	3
160	том и	2	2
161	о чем	2	2
162	и есть	5	2
163	можно ли	2	2
164	никогда не	8	2
165	иначе как	2	2
166	с этой	4	2
167	не является	5	2
168	одного и	2	2
169	и все	5	2
170	что все	3	2
171	в каждом	3	2
172	на самом	2	2
173	не всегда	2	2
174	как они	2	2
175	не могут	3	2
176	вопрос о	3	2
177	по себе	9	2
178	в собственном	3	2
179	когда оно	2	2
180	быть в	2	2
181	идет о	2	2
182	если мы	12	2
183	в то	5	2
184	для нас	5	2
185	как и	16	2
186	и как	2	2
187	это есть	5	2
188	формы в	4	2
189	что с	2	2
190	ли это	2	2
191	тот же	2	2
192	внутренняя форма	6	2
193	в своей	3	2
194	том же	2	2
195	никак не	4	2
196	от себя	4	2
197	речь идет	3	2
198	к жизни	2	2
199	подойти к	2	2
200	был бы	5	2
201	в состоянии	3	2
202	и тем	2	2
203	ни в	9	2
204	бы и	2	2
205	то и	2	2
206	как например	2	2
207	он не	3	2
208	и для	5	2
209	иначе говоря	5	2
210	силу того	2	2
211	в слове	3	2
212	должны быть	3	2
213	мысли а	2	2
214	действия и	2	2
215	увидим что	2	2
216	когда мы	3	2
217	одно из	2	2
218	в каком	2	2
219	что я	4	2
220	этой точки	5	2
221	заключается в	7	2
222	на примере	3	2
223	до конца	6	2
224	ничего не	2	2
225	но в	3	2
