N	2gram	Vygotskiy__3	Istorich
1	что он	11	24
2	и т	14	19
3	не только	12	18
4	т д	4	18
5	может быть	19	17
6	никогда не	4	15
7	и в	38	15
8	но и	5	14
9	так как	6	14
10	так же	2	13
11	что в	20	12
12	а в	7	12
13	то что	35	12
14	в этих	2	11
15	и не	10	11
16	в этом	13	11
17	что они	4	10
18	его в	3	10
19	то же	10	10
20	с тем	8	9
21	все же	8	9
22	и здесь	6	9
23	в другом	5	9
24	потому что	14	9
25	мы увидим	12	8
26	один из	6	8
27	он не	6	8
28	должны были	2	8
29	мы видим	12	8
30	мы можем	7	8
31	том что	14	7
32	в нем	4	7
33	вместе с	5	7
34	сих пор	5	7
35	таким образом	12	7
36	не в	12	7
37	ничего не	2	7
38	так что	8	6
39	до сих	6	6
40	мы уже	7	6
41	что это	10	6
42	наряду с	3	6
43	в его	5	6
44	как бы	14	6
45	то это	2	6
46	что и	4	6
47	и что	18	6
48	в том	25	6
49	только в	4	6
50	но в	3	6
51	с этим	8	5
52	в одном	8	5
53	к тому	6	5
54	видим что	8	5
55	как в	4	5
56	она не	6	5
57	было бы	12	5
58	в котором	6	5
59	что она	16	5
60	не может	7	5
61	а не	7	5
62	и наконец	2	5
63	в русской	2	5
64	представляет собой	2	5
65	этот случай	2	4
66	с одной	6	4
67	и другие	2	4
68	но они	2	4
69	показывает что	2	4
70	очень часто	2	4
71	у него	4	4
72	увидим ниже	2	4
73	для нас	8	4
74	но это	3	4
75	в этой	13	4
76	в одной	2	4
77	при этом	4	4
78	но он	2	4
79	в ней	15	4
80	что эти	4	4
81	дело не	2	4
82	того как	3	4
83	они не	2	4
84	тем что	3	4
85	и на	6	4
86	в себе	4	4
87	что здесь	2	4
88	все эти	4	4
89	к этой	2	4
90	всех этих	2	3
91	видели что	2	3
92	должен был	2	3
93	в качестве	2	3
94	не мог	4	3
95	и его	6	3
96	из этих	3	3
97	на то	16	3
98	он был	3	3
99	как это	6	3
100	одной стороны	5	3
101	говорит что	8	3
102	когда она	3	3
103	но если	4	3
104	о том	6	3
105	когда он	4	3
106	все это	3	3
107	того что	4	3
108	увидим что	9	3
109	мы не	5	3
110	что этот	4	3
111	он в	2	3
112	эти слова	2	3
113	как будто	4	3
114	представляют собой	2	3
115	и это	8	3
116	здесь мы	4	3
117	я не	5	2
118	самого начала	6	2
119	и более	2	2
120	смысле этого	2	2
121	дано в	3	2
122	перед нами	8	2
123	с другой	7	2
124	мы могли	4	2
125	к себе	2	2
126	на самом	2	2
127	главным образом	3	2
128	в сборнике	3	2
129	мы рассмотрим	2	2
130	в тех	4	2
131	и вместе	2	2
132	и эти	2	2
133	что у	7	2
134	ни в	3	2
135	что под	3	2
136	по существу	2	2
137	как и	8	2
138	мы видели	6	2
139	в нее	2	2
140	в силу	2	2
141	такой же	2	2
142	одна из	4	2
143	он видит	2	2
144	в глаза	2	2
145	могла бы	3	2
146	одно из	2	2
147	здесь в	2	2
148	и может	2	2
149	того чтобы	9	2
150	и часто	2	2
151	и если	6	2
152	мы в	2	2
153	например в	2	2
154	и для	4	2
155	в сущности	10	2
156	и дает	2	2
157	и когда	5	2
158	был бы	3	2
159	хотя бы	2	2
160	ее в	4	2
161	с ее	2	2
162	из них	6	2
163	во всех	4	2
164	не могла	2	2
165	и только	3	2
166	показать что	7	2
167	другой стороны	5	2
168	той же	2	2
169	а с	2	2
170	с самого	6	2
171	не просто	2	2
172	когда мы	2	2
173	совершенно ясно	13	2
174	самом деле	21	2
175	к чему	6	2
176	говорит если	2	2
177	и по	2	2
178	ясно и	2	2
179	или в	5	2
180	и то	8	2
181	в которых	6	2
182	сказать что	4	2
183	к ней	2	2
184	состоит в	3	2
185	и ничего	2	2
186	и ее	2	2
187	интересно что	3	2
188	это только	3	2
189	при помощи	4	2
190	что эта	4	2
191	здесь не	3	2
192	так сказать	5	2
193	их в	2	2
194	заметить что	2	2
195	в которой	5	2
196	в эту	2	2
197	в виду	4	2
198	из него	4	2
