N	2gram	Tiupa_Hudo_1	Istorich
1	и т	11	27
2	и в	14	26
3	т д	3	24
4	т е	4	18
5	то что	8	16
6	не только	12	15
7	что в	6	14
8	может быть	5	14
9	же как	2	13
10	но и	5	12
11	что он	9	10
12	так и	13	10
13	и его	5	10
14	все же	3	9
15	и не	2	9
16	его в	3	9
17	мы знаем	2	8
18	то же	9	8
19	а в	7	8
20	в этих	5	7
21	превращается в	3	7
22	об этом	5	7
23	как и	9	7
24	в качестве	9	7
25	героя в	2	7
26	он не	4	7
27	как в	8	7
28	в этом	11	7
29	еще не	7	6
30	не может	7	6
31	а не	12	6
32	потому что	5	6
33	как он	2	6
34	у него	9	5
35	это не	7	5
36	но не	3	5
37	ничего не	8	5
38	в его	8	5
39	мы уже	4	5
40	до сих	2	5
41	сих пор	2	5
42	как мы	3	5
43	и что	2	5
44	уже не	7	5
45	и по	3	5
46	не в	7	5
47	с ними	2	5
48	и с	4	5
49	тем что	3	5
50	в другом	2	5
51	но в	5	5
52	вопрос о	2	4
53	в своей	10	4
54	даже в	3	4
55	так в	2	4
56	здесь не	2	4
57	тогда как	7	4
58	и даже	3	4
59	но он	3	4
60	о том	12	4
61	представляют собой	2	4
62	только что	4	3
63	на вопрос	2	3
64	перед нами	5	3
65	что у	3	3
66	в одной	2	3
67	к себе	5	3
68	все еще	2	3
69	к своему	2	3
70	же в	3	3
71	в том	12	3
72	том что	16	3
73	при этом	12	3
74	она не	4	3
75	например в	2	3
76	на его	2	3
77	как бы	7	3
78	все эти	3	3
79	а также	3	3
80	и он	5	3
81	на то	4	3
82	на него	2	3
83	что она	4	3
84	о природе	3	3
85	не имеет	2	3
86	связи с	4	3
87	только в	5	3
88	с того	2	3
89	в русской	4	3
90	к этой	3	3
91	мы читаем	2	2
92	не менее	5	2
93	никогда не	6	2
94	однако в	2	2
95	в своем	4	2
96	в лице	3	2
97	с этим	3	2
98	и все	4	2
99	по себе	2	2
100	тем не	4	2
101	ни в	5	2
102	живет в	2	2
103	так что	2	2
104	этот момент	2	2
105	что я	2	2
106	одна из	2	2
107	от него	3	2
108	на этом	3	2
109	у нее	2	2
110	было бы	6	2
111	том как	3	2
112	если бы	3	2
113	такого рода	3	2
114	о двух	2	2
115	в частности	5	2
116	он уже	4	2
117	хотя и	2	2
118	что на	2	2
119	по своей	4	2
120	в нем	3	2
121	с той	2	2
122	себя в	4	2
123	в целом	2	2
124	из них	4	2
125	на том	2	2
126	в тексте	3	2
127	в форме	2	2
128	все это	2	2
129	в связи	3	2
130	лишь в	3	2
131	того что	4	2
132	и на	3	2
133	с этой	2	2
134	не случайно	7	2
135	в себе	11	2
136	он ее	2	2
137	в этой	8	2
138	начинается с	2	2
