N	2gram	Vygotskiy__5	FransuaR
1	и в	16	56
2	в его	11	18
3	таким образом	19	17
4	все эти	4	15
5	в этом	25	14
6	в том	18	13
7	так и	7	13
8	и его	3	12
9	в то	5	12
10	в этих	3	11
11	до конца	3	11
12	как бы	5	11
13	в них	2	11
14	то же	8	11
15	еще не	4	10
16	только в	10	9
17	в самом	4	9
18	но и	6	9
19	и не	12	9
20	том что	15	8
21	по своему	3	8
22	в сущности	13	8
23	не только	16	8
24	в нем	7	8
25	во всех	2	8
26	сих пор	3	8
27	и их	4	8
28	все это	2	8
29	и даже	2	8
30	до сих	3	8
31	и с	3	8
32	в частности	3	7
33	у него	6	7
34	как мы	10	7
35	и на	6	7
36	прежде всего	3	6
37	вовсе не	2	6
38	мы видим	4	6
39	в этой	6	6
40	языка и	6	6
41	в той	6	6
42	той же	4	6
43	потому что	21	6
44	на его	2	6
45	точки зрения	18	6
46	связи с	3	6
47	но в	6	6
48	но не	10	5
49	никогда не	5	5
50	в отношении	9	5
51	в пределах	4	5
52	как и	8	5
53	и другие	2	5
54	одним из	2	5
55	он не	8	5
56	мы видели	3	5
57	в процессе	13	5
58	что в	16	5
59	в результате	4	5
60	такой же	4	5
61	они не	3	5
62	в области	12	5
63	что все	6	4
64	и более	3	4
65	в качестве	4	4
66	и к	2	4
67	за пределы	4	4
68	в ней	2	4
69	и потому	2	4
70	в совершенно	2	4
71	с одной	3	4
72	при этом	4	4
73	форм и	2	4
74	и понятий	3	4
75	того чтобы	17	4
76	в свете	4	4
77	в основе	8	4
78	в своих	2	4
79	их в	2	4
80	во всем	2	4
81	ту же	2	4
82	о том	8	4
83	по своей	3	4
84	так как	16	4
85	в которой	5	4
86	казалось бы	4	3
87	в своем	5	3
88	и здесь	2	3
89	так что	4	3
90	слов и	2	3
91	в первой	2	3
92	может быть	9	3
93	одной из	3	3
94	связи и	2	3
95	что и	3	3
96	то что	26	3
97	в их	3	3
98	не на	3	3
99	что для	2	3
100	еще и	3	3
101	с помощью	10	3
102	не в	6	3
103	другом месте	4	3
104	сказать что	13	3
105	между тем	3	3
106	речи и	6	3
107	но он	7	3
108	к его	3	3
109	в другом	6	3
110	письменной и	2	3
111	и т.д	4	3
112	бы в	4	3
113	к которому	4	3
114	в известном	8	2
115	знания и	2	2
116	только не	3	2
117	если бы	8	2
118	видим что	2	2
119	друг другу	2	2
120	из нее	5	2
121	с другой	4	2
122	это не	4	2
123	в одном	3	2
124	к этому	3	2
125	что он	25	2
126	можно сказать	5	2
127	и эти	2	2
128	точек зрения	4	2
129	в речевом	2	2
130	которых он	2	2
131	говорит о	3	2
132	и как	3	2
133	но это	3	2
134	то время	4	2
135	для него	5	2
136	с их	4	2
137	одной стороны	3	2
138	было бы	10	2
139	в действительности	3	2
140	из них	2	2
141	а в	3	2
142	в центре	2	2
143	к ним	2	2
144	в котором	2	2
145	точка зрения	8	2
146	вопрос об	3	2
147	в развитии	28	2
148	все же	3	2
149	в своей	2	2
150	благодаря этому	2	2
151	когда он	2	2
152	вместе с	4	2
153	самом деле	3	2
154	в письменной	7	2
155	ни одного	2	2
156	что она	2	2
157	только на	2	2
158	другой стороны	2	2
159	так же	15	2
160	не может	18	2
161	язык и	2	2
162	того как	5	2
163	образом в	2	2
164	а не	10	2
165	устной речи	24	2
166	для того	14	2
167	из которых	3	2
168	к нему	3	2
169	с точки	9	2
170	его в	2	2
171	мы не	3	2
172	и то	4	2
173	к началу	4	2
174	с этой	4	2
175	ничто не	2	2
176	но с	2	2
177	их и	2	2
178	далеко за	4	2
179	что они	5	2
180	что эти	2	2
181	с тем	3	2
182	с ним	5	2
