N	2gram	Vygotskiy__4	Istorich
1	что он	20	24
2	и т	6	19
3	не только	7	18
4	т д	2	18
5	может быть	22	17
6	никогда не	5	15
7	и в	33	15
8	мы имеем	2	15
9	но и	3	14
10	так как	12	14
11	так же	13	13
12	что в	21	12
13	знаем что	4	12
14	а в	4	12
15	то что	44	12
16	об этом	4	11
17	мы знаем	2	11
18	и не	13	11
19	в этом	28	11
20	что они	6	10
21	его в	3	10
22	то же	9	10
23	с тем	4	9
24	все же	5	9
25	и здесь	3	9
26	потому что	24	9
27	связи с	2	8
28	мы увидим	2	8
29	один из	2	8
30	он не	11	8
31	мы видим	6	8
32	мы можем	5	8
33	том что	22	7
34	в нем	7	7
35	вместе с	8	7
36	сих пор	3	7
37	таким образом	13	7
38	не в	2	7
39	ничего не	2	7
40	точно так	3	6
41	так что	7	6
42	до сих	3	6
43	мы уже	5	6
44	что это	13	6
45	в его	10	6
46	как бы	25	6
47	то это	3	6
48	что и	3	6
49	и что	25	6
50	в том	21	6
51	только в	4	6
52	но в	2	6
53	и есть	4	5
54	с этим	5	5
55	прежде всего	2	5
56	в одном	3	5
57	к тому	12	5
58	видим что	2	5
59	но все	2	5
60	как в	3	5
61	она не	3	5
62	было бы	12	5
63	же как	3	5
64	в котором	2	5
65	на него	4	5
66	так и	3	5
67	что она	10	5
68	что при	2	5
69	не может	10	5
70	а не	6	5
71	и наконец	2	5
72	можно было	4	5
73	можно найти	2	5
74	в русской	2	5
75	представляет собой	2	5
76	с одной	3	4
77	его и	2	4
78	вопрос о	2	4
79	у него	6	4
80	для нас	7	4
81	в этой	9	4
82	в одной	2	4
83	при этом	2	4
84	но он	6	4
85	в ней	6	4
86	о нем	4	4
87	что эти	2	4
88	после этого	6	4
89	связь с	5	4
90	только после	5	4
91	и с	2	4
92	тем что	3	4
93	и на	5	4
94	в себе	6	4
95	мы должны	6	4
96	все эти	6	4
97	к этой	3	4
98	как она	10	4
99	всех этих	3	3
100	должен был	3	3
101	и его	5	3
102	из этих	2	3
103	на то	10	3
104	как это	14	3
105	и она	2	3
106	одной стороны	3	3
107	говорит что	10	3
108	в каких	2	3
109	и почему	2	3
110	что ее	2	3
111	должно было	2	3
112	но если	3	3
113	о том	20	3
114	а другой	2	3
115	когда он	7	3
116	в их	2	3
117	все это	13	3
118	того что	4	3
119	увидим что	3	3
120	мы не	5	3
121	тому как	2	3
122	что этот	3	3
123	уже знаем	3	3
124	эти слова	3	3
125	как будто	8	3
126	что мы	6	3
127	как он	5	3
128	и это	5	3
129	здесь мы	3	3
130	же мы	2	2
131	уже в	2	2
132	во время	6	2
133	я не	4	2
134	не было	3	2
135	самого начала	5	2
136	смысле этого	3	2
137	перед нами	6	2
138	с другой	2	2
139	мы могли	2	2
140	это не	6	2
141	и так	4	2
142	в жизни	4	2
143	на самом	6	2
144	и говорит	3	2
145	уже с	2	2
146	в тех	2	2
147	нисколько не	5	2
148	и эти	2	2
149	что у	4	2
150	ни в	3	2
151	да и	3	2
152	именно в	2	2
153	по существу	2	2
154	как и	5	2
155	в нее	2	2
156	этот материал	4	2
157	такой же	2	2
158	совершается в	2	2
159	одна из	4	2
160	но не	3	2
161	он видит	3	2
162	могла бы	4	2
163	одно из	2	2
164	здесь в	3	2
165	в нашей	2	2
166	и может	5	2
167	того чтобы	22	2
168	вместо того	2	2
169	и если	9	2
170	и из	3	2
171	мы в	3	2
172	например в	3	2
173	и для	3	2
174	в сущности	6	2
175	и дает	2	2
176	и когда	2	2
177	обратимся к	3	2
178	был бы	3	2
179	не все	2	2
180	хотя бы	2	2
181	ее в	4	2
182	с ее	3	2
183	принадлежит к	2	2
184	из них	4	2
185	или его	3	2
186	во всех	2	2
187	и именно	2	2
188	оказывается что	2	2
189	спрашивается почему	3	2
190	и только	7	2
191	показать что	7	2
192	другой стороны	2	2
193	той же	4	2
194	а с	2	2
195	с самого	5	2
196	не просто	4	2
197	когда мы	6	2
198	совершенно ясно	8	2
199	самом деле	12	2
200	тем самым	3	2
201	к таким	2	2
202	его не	2	2
203	и то	2	2
204	в которых	3	2
205	сказать что	13	2
206	мнение что	3	2
207	умер и	2	2
208	в руки	2	2
209	и ее	2	2
210	она дает	2	2
211	при помощи	4	2
212	что эта	6	2
213	на нее	2	2
214	их в	3	2
215	только с	2	2
216	в которой	4	2
217	тому же	3	2
218	видит в	3	2
219	в виду	2	2
