N	2gram	Bakhtin_Pr_1	Istorich
1	т е	21	29
2	что он	8	24
3	и т	4	19
4	не только	15	18
5	может быть	24	17
6	никогда не	3	15
7	и в	29	15
8	но и	14	14
9	так как	6	14
10	так же	6	13
11	что в	8	12
12	а в	7	12
13	то что	15	12
14	и не	31	11
15	в этом	22	11
16	его в	6	10
17	то же	14	10
18	еще не	5	9
19	все же	9	9
20	и здесь	3	9
21	потому что	8	9
22	связи с	2	8
23	один из	2	8
24	он не	5	8
25	мы видим	2	8
26	том что	7	7
27	и пр	3	7
28	в нем	19	7
29	сих пор	2	7
30	таким образом	12	7
31	не в	7	7
32	ничего не	5	7
33	так что	2	6
34	до сих	2	6
35	мы уже	2	6
36	в его	24	6
37	как бы	19	6
38	что и	4	6
39	и что	2	6
40	в том	8	6
41	только в	10	6
42	но в	7	6
43	что герой	2	5
44	и есть	2	5
45	с этим	2	5
46	прежде всего	7	5
47	в одном	10	5
48	но все	5	5
49	как в	6	5
50	она не	7	5
51	было бы	5	5
52	в котором	2	5
53	на него	3	5
54	так и	7	5
55	что она	6	5
56	не может	12	5
57	а не	22	5
58	и наконец	4	5
59	к нему	6	5
60	можно было	2	5
61	в другой	3	4
62	и др	5	4
63	его и	2	4
64	но они	2	4
65	вопрос о	2	4
66	у него	5	4
67	но это	4	4
68	в этой	4	4
69	в одной	6	4
70	при этом	2	4
71	но он	2	4
72	в ней	2	4
73	о нем	9	4
74	они не	4	4
75	и с	4	4
76	тем что	4	4
77	и на	7	4
78	в себе	7	4
79	мы должны	3	4
80	все эти	9	4
81	всех этих	2	3
82	и его	14	3
83	же и	2	3
84	отношению к	8	3
85	в их	3	3
86	все это	6	3
87	по отношению	8	3
88	в себя	3	3
89	тому как	3	3
90	он в	3	3
91	подобно тому	3	3
92	он и	5	3
93	как будто	3	3
94	и это	5	3
95	здесь мы	2	3
96	на вопрос	2	2
97	уже в	3	2
98	я не	3	2
99	не было	4	2
100	самого начала	2	2
101	могут быть	6	2
102	себя и	2	2
103	дано в	3	2
104	на котором	3	2
105	перед нами	5	2
106	с другой	3	2
107	это не	9	2
108	но с	3	2
109	в жизни	2	2
110	к себе	2	2
111	на самом	5	2
112	с которой	2	2
113	не знает	3	2
114	и вызывает	2	2
115	нисколько не	2	2
116	ни в	3	2
117	именно в	5	2
118	по существу	3	2
119	как и	12	2
120	является не	2	2
121	одна из	3	2
122	но не	9	2
123	есть и	2	2
124	одно из	2	2
125	ни один	3	2
126	кроме того	3	2
127	например в	3	2
128	на его	2	2
129	и для	4	2
130	в сущности	5	2
131	которые были	2	2
132	был бы	6	2
133	хотя бы	2	2
134	только у	3	2
135	приводит к	3	2
136	в свете	4	2
137	другой стороны	3	2
138	той же	5	2
139	человека в	4	2
140	также не	2	2
141	превращается в	4	2
142	самом деле	6	2
143	и вполне	2	2
144	с другими	7	2
145	в которых	2	2
146	сказать что	3	2
147	находится в	2	2
148	и ее	2	2
149	его на	2	2
150	самый факт	2	2
151	так сказать	4	2
152	их в	4	2
153	заметить что	2	2
154	в которой	2	2
155	в мир	3	2
