N	2gram	Vinokur_St_3	FransuaR
1	и в	25	49
2	то есть	2	32
3	прежде всего	10	19
4	в его	12	18
5	не только	12	17
6	и его	3	17
7	и на	6	17
8	и не	10	15
9	в этом	24	15
10	в них	5	13
11	только в	6	13
12	но и	9	13
13	в году	5	13
14	во время	3	12
15	как и	4	11
16	как бы	6	11
17	вовсе не	2	10
18	в этой	14	10
19	все это	8	9
20	для него	3	9
21	xvii века	2	9
22	и др	4	9
23	в сущности	2	8
24	отношение к	4	8
25	до нас	2	8
26	все же	4	7
27	один из	2	7
28	не может	7	7
29	таким образом	10	7
30	то же	5	7
31	все эти	3	7
32	как мы	2	7
33	на протяжении	4	7
34	то что	12	6
35	же время	3	6
36	времени и	2	6
37	во всех	2	6
38	так и	5	6
39	сказать что	4	6
40	и с	4	6
41	но он	3	6
42	точки зрения	7	6
43	в то	7	6
44	так как	3	6
45	в творчестве	3	6
46	с его	3	5
47	никогда не	2	5
48	уже в	3	5
49	из этих	6	5
50	в начале	4	5
51	но не	2	5
52	может быть	19	5
53	относится к	4	5
54	в своей	4	5
55	в особенности	4	5
56	с точки	4	5
57	в эту	4	5
58	и более	3	4
59	в духе	2	4
60	с другой	5	4
61	и во	2	4
62	в жизни	4	4
63	и к	4	4
64	том что	15	4
65	но все	2	4
66	одна из	2	4
67	в своих	8	4
68	в этих	11	4
69	сих пор	2	4
70	до сих	2	4
71	в форме	2	4
72	не было	4	4
73	а в	6	4
74	мы находим	2	4
75	лишь в	4	4
76	как на	6	4
77	в области	6	4
78	тем что	19	4
79	эту эпоху	2	4
80	но в	5	4
81	место в	6	3
82	связана с	4	3
83	но они	2	3
84	всех этих	3	3
85	с одной	2	3
86	в течение	4	3
87	не был	2	3
88	что он	19	3
89	в г	12	3
90	в том	20	3
91	одной стороны	3	3
92	было бы	7	3
93	несмотря на	3	3
94	в самом	2	3
95	нужно сказать	2	3
96	точка зрения	4	3
97	с ее	2	3
98	к этим	2	3
99	ни в	5	3
100	связан с	3	3
101	связь с	4	3
102	другой стороны	5	3
103	что для	3	3
104	этом отношении	4	3
105	и других	2	3
106	к нему	4	3
107	о том	8	3
108	и это	5	3
109	в плане	2	3
110	в виду	2	3
111	это был	2	2
112	одного из	2	2
113	связи с	3	2
114	что в	19	2
115	могут быть	2	2
116	нельзя сказать	3	2
117	в качестве	4	2
118	точку зрения	2	2
119	это произведение	3	2
120	в предисловии	2	2
121	что касается	7	2
122	имеем в	2	2
123	это в	4	2
124	в смысле	4	2
125	на то	5	2
126	xix века	4	2
127	можно сказать	4	2
128	в отношении	2	2
129	он был	3	2
130	без всякого	2	2
131	но это	4	2
132	что они	2	2
133	есть в	2	2
134	связано с	5	2
135	ничего не	4	2
136	до конца	3	2
137	еще не	2	2
138	такого рода	5	2
139	в произведениях	2	2
140	у него	9	2
141	в ней	4	2
142	к ней	4	2
143	и за	2	2
144	вместе с	2	2
145	ее в	2	2
146	в их	3	2
147	должен был	2	2
148	в связи	3	2
149	на основе	2	2
150	можно найти	2	2
151	своего времени	2	2
152	во всяком	4	2
153	одной из	2	2
154	на его	4	2
155	в другом	3	2
156	в конце	6	2
157	в устах	4	2
158	всяком случае	4	2
