N	2gram	Vygotskiy__1	FransuaR
1	и в	31	29
2	то есть	26	21
3	таким образом	20	20
4	и не	16	16
5	и все	5	13
6	в этой	3	13
7	как и	16	12
8	но в	3	12
9	так и	3	11
10	в этом	12	11
11	то же	5	10
12	как мы	2	10
13	в то	5	10
14	не только	13	10
15	вовсе не	6	9
16	в конце	3	9
17	но и	2	9
18	и с	2	9
19	его в	2	9
20	прежде всего	4	8
21	в его	6	8
22	и его	7	8
23	как бы	5	8
24	в них	2	7
25	мы видели	2	7
26	так же	12	7
27	в том	30	7
28	так как	18	7
29	из них	2	6
30	в сущности	10	6
31	что это	6	5
32	у него	4	5
33	это и	3	5
34	того же	2	5
35	до конца	6	5
36	и о	4	5
37	далеко не	2	5
38	в нем	2	5
39	в своей	3	5
40	и по	3	5
41	сказать что	7	5
42	что он	7	4
43	но это	3	4
44	и есть	5	4
45	конце концов	3	4
46	один из	4	4
47	то что	32	4
48	жизни и	3	4
49	все это	8	4
50	на самом	2	4
51	с другой	5	4
52	в результате	4	4
53	точки зрения	15	4
54	в которой	4	4
55	тому как	7	3
56	все время	4	3
57	что образ	2	3
58	в частности	3	3
59	в качестве	2	3
60	в своем	3	3
61	и так	4	3
62	отметить что	2	3
63	и здесь	2	3
64	что у	3	3
65	в ее	5	3
66	все же	5	3
67	но как	2	3
68	том что	16	3
69	и как	2	3
70	мы видим	5	3
71	такой же	2	3
72	более или	2	3
73	что здесь	2	3
74	мы можем	4	3
75	тот же	2	3
76	того что	10	3
77	той же	3	3
78	и их	2	3
79	он не	3	3
80	к нему	2	3
81	или менее	2	3
82	другой стороны	5	3
83	как к	2	3
84	при этом	19	3
85	и других	3	3
86	и вот	3	3
87	там же	2	3
88	того чтобы	7	3
89	для того	6	3
90	и даже	6	3
91	роль в	3	3
92	подобно тому	5	3
93	в себе	4	3
94	почти все	2	3
95	там где	4	3
96	в чем	2	3
97	уже в	3	2
98	в основу	2	2
99	уже и	2	2
100	и другие	4	2
101	в другой	2	2
102	к этому	4	2
103	в этих	4	2
104	формы и	5	2
105	в жизни	2	2
106	это в	2	2
107	но мы	3	2
108	к тому	4	2
109	и к	3	2
110	им в	3	2
111	но только	3	2
112	ни в	9	2
113	из этого	2	2
114	и тот	2	2
115	что я	4	2
116	что они	2	2
117	есть в	7	2
118	мы увидим	4	2
119	но не	3	2
120	в себя	2	2
121	то время	5	2
122	одной стороны	6	2
123	не может	17	2
124	о чем	2	2
125	может быть	22	2
126	том же	2	2
127	хотя и	3	2
128	у меня	3	2
129	никогда не	8	2
130	уже не	2	2
131	в виду	4	2
132	в котором	4	2
133	со стороны	4	2
134	с таким	11	2
135	и для	5	2
136	его и	3	2
137	как в	9	2
138	как раз	2	2
139	с одной	5	2
140	в трех	2	2
141	от всех	3	2
142	и у	4	2
143	с точки	2	2
144	как на	3	2
145	в слове	3	2
146	принадлежат к	2	2
147	в своих	4	2
148	и то	2	2
149	их в	2	2
150	в основе	2	2
151	в одной	3	2
152	как будто	5	2
153	только в	14	2
154	о том	7	2
155	если же	2	2
156	как он	2	2
157	и это	3	2
158	с ним	2	2
