N	2gram	Vygotskiy__6	Istorich
1	и в	28	22
2	мы имеем	4	19
3	в этом	27	17
4	что в	17	15
5	не только	16	14
6	мы видели	8	13
7	но и	10	12
8	и не	11	12
9	может быть	13	11
10	в этих	2	11
11	еще не	8	10
12	таким образом	18	10
13	но в	5	10
14	что он	18	9
15	в нем	7	9
16	что и	4	9
17	вместе с	7	9
18	в том	28	9
19	что они	2	8
20	с этим	4	8
21	том что	19	8
22	мы видим	7	8
23	как мы	10	8
24	другой стороны	2	7
25	с другой	2	7
26	но не	10	7
27	то что	28	7
28	из них	2	7
29	и здесь	3	7
30	мы должны	3	7
31	так как	10	7
32	там где	7	7
33	связи с	3	6
34	в них	3	6
35	это не	5	6
36	мы уже	2	6
37	с ней	3	6
38	а в	2	6
39	то же	7	6
40	а не	3	6
41	друг друга	4	6
42	мы можем	9	6
43	в ином	3	6
44	если бы	7	6
45	не менее	2	5
46	в частности	4	5
47	показывает что	7	5
48	так что	6	5
49	до сих	3	5
50	один из	3	5
51	все же	2	5
52	этом случае	2	5
53	в свете	5	5
54	он не	7	5
55	на ней	2	5
56	того что	24	5
57	сих пор	3	5
58	могут быть	5	5
59	в этой	5	5
60	видели что	3	4
61	и там	2	4
62	и другие	2	4
63	в другой	3	4
64	о связи	2	4
65	как это	3	4
66	у нас	2	4
67	не в	4	4
68	в пределах	5	4
69	только в	18	4
70	на этом	4	4
71	она не	2	4
72	они не	4	4
73	одним из	2	4
74	что на	4	4
75	связано с	3	4
76	отношение к	7	4
77	для нас	2	4
78	и его	3	4
79	и на	5	4
80	в данном	2	4
81	не может	19	4
82	но он	2	4
83	тем что	8	4
84	представляют собой	3	4
85	все эти	2	4
86	в других	2	4
87	я не	4	3
88	состоит в	2	3
89	что у	2	3
90	целый ряд	4	3
91	в одной	4	3
92	и от	2	3
93	и все	5	3
94	раньше чем	2	3
95	прежде всего	2	3
96	можно только	2	3
97	к тому	10	3
98	и к	6	3
99	увидим ниже	2	3
100	как и	6	3
101	и как	6	3
102	но это	2	3
103	за ним	2	3
104	представляет собой	3	3
105	у него	2	3
106	было бы	9	3
107	на его	3	3
108	в его	3	3
109	никогда не	8	3
110	в целом	3	3
111	ее в	2	3
112	должен был	3	3
113	в связи	2	3
114	на том	2	3
115	так же	15	3
116	с ними	2	3
117	сказать что	13	3
118	потому что	22	3
119	из этих	3	3
120	его в	6	3
121	если я	4	3
122	в чем	6	3
123	как только	2	2
124	все время	3	2
125	с тем	5	2
126	независимо от	3	2
127	только не	3	2
128	знаем что	4	2
129	и др	2	2
130	друг другу	2	2
131	к более	2	2
132	представления о	2	2
133	в одном	2	2
134	если он	2	2
135	вопрос о	5	2
136	можно сказать	6	2
137	мы знаем	4	2
138	частный случай	5	2
139	в силу	17	2
140	от него	2	2
141	и более	2	2
142	как в	3	2
143	при этом	3	2
144	в качестве	4	2
145	то время	6	2
146	например в	4	2
147	себе и	2	2
148	же как	6	2
149	хотя и	3	2
150	относится к	4	2
151	в котором	2	2
152	к жизни	4	2
153	не имеет	6	2
154	не с	2	2
155	отношению к	10	2
156	над ними	2	2
157	так и	6	2
158	только на	2	2
159	где они	2	2
160	по отношению	10	2
161	в своем	7	2
162	образом мы	2	2
163	той же	4	2
164	этот вопрос	3	2
165	из того	5	2
166	перейти к	2	2
167	образом в	3	2
168	и что	6	2
169	вот почему	2	2
170	не видит	2	2
171	время как	5	2
172	в которых	2	2
173	и то	4	2
174	дело с	2	2
175	из которого	2	2
176	точки зрения	13	2
177	известно что	2	2
178	в другом	2	2
179	в то	6	2
180	ту же	3	2
181	с того	3	2
182	в наших	4	2
