N	2gram	Vygotskiy__5	Istorich
1	и в	30	24
2	что он	17	21
3	не только	16	21
4	и т	7	17
5	т д	3	16
6	может быть	11	14
7	не может	9	14
8	в этих	3	13
9	что в	24	13
10	что герой	3	12
11	мы имеем	8	12
12	как в	3	12
13	в этом	14	12
14	и здесь	6	12
15	но и	6	11
16	это не	3	10
17	у него	3	10
18	том что	21	10
19	а в	4	10
20	и что	23	10
21	мы видим	8	10
22	и другие	3	9
23	с другой	9	9
24	не в	8	9
25	все же	7	9
26	о том	10	9
27	потому что	23	9
28	показывает что	3	8
29	еще не	5	8
30	что и	3	8
31	все это	2	8
32	другой стороны	5	8
33	то же	7	8
34	а не	8	8
35	или в	6	8
36	так как	9	8
37	один из	5	7
38	в том	27	7
39	одна из	3	7
40	во всех	2	7
41	то что	37	7
42	вместе с	12	7
43	что здесь	3	7
44	таким образом	20	7
45	тем что	6	6
46	с этой	2	6
47	об этом	3	6
48	для нас	3	6
49	как и	6	6
50	так же	13	6
51	но не	7	6
52	мы увидим	9	6
53	в нем	7	6
54	он не	3	6
55	и все	4	6
56	того что	8	6
57	только в	5	6
58	как он	2	6
59	что это	8	6
60	ответ на	5	6
61	одной стороны	12	5
62	представляют собой	2	5
63	то это	4	5
64	так и	3	5
65	с одной	12	5
66	что она	6	5
67	ничего не	2	5
68	героя и	7	5
69	там где	4	5
70	но в	5	5
71	никогда не	9	4
72	что у	3	4
73	в состоянии	3	4
74	и говорит	3	4
75	вовсе не	3	4
76	по существу	2	4
77	но все	2	4
78	при этом	8	4
79	мы уже	6	4
80	со своим	2	4
81	же как	2	4
82	как бы	19	4
83	в их	3	4
84	и не	6	4
85	совершенно ясно	7	4
86	мы не	3	4
87	так в	3	4
88	точки зрения	7	4
89	в данном	3	4
90	мы должны	3	4
91	на первый	2	4
92	мы можем	7	4
93	уже в	6	3
94	в ответ	2	3
95	с его	2	3
96	в качестве	2	3
97	в них	4	3
98	вопрос о	3	3
99	на то	17	3
100	видим что	3	3
101	так что	3	3
102	что они	5	3
103	предположить что	2	3
104	и если	6	3
105	том чтобы	2	3
106	и герой	2	3
107	следующим образом	2	3
108	себе и	2	3
109	когда он	5	3
110	сих пор	5	3
111	данном случае	3	3
112	как мы	5	3
113	и наконец	3	3
114	и даже	2	3
115	и он	2	3
116	и его	6	3
117	знаем что	2	3
118	он дает	2	3
119	из этих	3	3
120	от него	4	3
121	связи с	2	3
122	что мы	11	3
123	в конце	4	3
124	того как	2	3
125	как только	4	2
126	из самых	2	2
127	перед нами	2	2
128	по этому	5	2
129	тому что	8	2
130	того же	2	2
131	и так	2	2
132	к этому	3	2
133	прежде всего	4	2
134	совершенно очевидно	5	2
135	не могут	3	2
136	их не	2	2
137	не можем	4	2
138	стороны и	4	2
139	это означает	2	2
140	в то	2	2
141	мы знаем	2	2
142	ни в	3	2
143	в ее	3	2
144	нас не	2	2
145	говорит о	4	2
146	это значит	2	2
147	в силу	3	2
148	только о	2	2
149	что при	3	2
150	так например	3	2
151	в форме	2	2
152	тот же	3	2
153	было бы	5	2
154	когда она	3	2
155	на его	3	2
156	в самом	14	2
157	и эта	2	2
158	он говорит	3	2
159	и о	3	2
160	с героем	2	2
161	и когда	9	2
162	что тот	2	2
163	в котором	2	2
164	еще один	2	2
165	и тем	6	2
166	на том	2	2
167	со стороны	3	2
168	отличается от	2	2
169	дает ему	2	2
170	образом мы	3	2
171	на этот	3	2
172	по его	3	2
173	в которой	3	2
174	как это	7	2
175	увидим что	9	2
176	время как	2	2
177	что по	2	2
178	героя а	2	2
179	сказать что	9	2
180	в основе	7	2
181	из них	2	2
182	в одной	2	2
183	он в	2	2
184	с этим	2	2
185	но он	3	2
186	и на	3	2
187	этот вопрос	4	2
188	во всем	2	2
189	и другое	2	2
190	только на	4	2
191	его на	2	2
192	что эти	2	2
193	все эти	2	2
194	и это	8	2
195	должен был	4	2
196	этим он	3	2
197	до сих	5	2
