N	2gram	Voloshinov_1	Vladivir
1	и в	15	30
2	то что	10	20
3	в этом	13	20
4	у него	3	19
5	в том	4	18
6	и не	16	18
7	и с	7	14
8	что он	8	13
9	же с	2	13
10	том что	5	12
11	что в	6	12
12	не только	5	12
13	в его	9	11
14	а в	6	11
15	как мы	10	11
16	сказать что	6	11
17	и даже	2	10
18	не было	4	10
19	не в	4	9
20	для него	5	9
21	было бы	6	9
22	все же	5	9
23	потому что	4	9
24	не может	13	9
25	в то	6	9
26	в своем	2	8
27	вместе с	4	8
28	но и	4	8
29	что же	4	8
30	но в	9	8
31	не менее	3	7
32	никогда не	7	7
33	точки зрения	13	7
34	и все	4	7
35	ни в	6	7
36	до конца	5	7
37	может быть	13	7
38	а не	2	7
39	к этому	7	6
40	прежде всего	11	6
41	и к	7	6
42	об этом	4	6
43	тем не	2	6
44	он был	3	6
45	у нас	3	6
46	только в	6	6
47	всяком случае	3	6
48	во всяком	4	6
49	его жизни	6	6
50	в себе	4	6
51	жизни и	5	6
52	и его	15	6
53	и то	2	5
54	по себе	2	5
55	как и	6	5
56	в дальнейшем	2	5
57	при этом	7	5
58	тот же	5	5
59	в своей	9	5
60	в основном	2	5
61	как бы	11	5
62	другими словами	3	5
63	так и	10	5
64	все это	5	5
65	с этим	6	5
66	в течение	2	5
67	и что	3	5
68	того что	2	5
69	все эти	9	5
70	так как	9	5
71	с ним	12	5
72	из этого	2	5
73	совсем не	5	4
74	с его	8	4
75	именно в	3	4
76	я не	3	4
77	вовсе не	2	4
78	его в	8	4
79	можно сказать	4	4
80	мы знаем	7	4
81	в этой	5	4
82	в целом	2	4
83	что это	3	4
84	конечно не	3	4
85	и о	3	4
86	в ней	5	4
87	он не	4	4
88	в нем	4	4
89	в этих	2	4
90	время в	2	4
91	со стороны	2	4
92	то же	7	4
93	ко всему	2	4
94	и наконец	10	4
95	той же	2	4
96	по поводу	2	4
97	и на	3	4
98	но это	2	4
99	мы должны	7	4
100	с которыми	2	4
101	отношение к	7	4
102	учение о	2	3
103	всех этих	5	3
104	в отношении	2	3
105	хотя бы	7	3
106	из этих	4	3
107	же время	5	3
108	в свою	2	3
109	что и	2	3
110	но не	5	3
111	он и	2	3
112	в данном	3	3
113	и для	2	3
114	еще более	2	3
115	с точки	10	3
116	во всех	8	3
117	как в	3	3
118	отношения к	2	3
119	таким образом	21	3
120	те же	4	3
121	и вот	6	3
122	уже не	5	3
123	должно быть	2	3
124	в таком	3	3
125	к ней	2	3
126	дело в	2	3
127	в области	3	3
128	к нему	7	2
129	в самых	2	2
130	этого не	2	2
131	он сам	4	2
132	и есть	2	2
133	борьба с	3	2
134	жизни в	3	2
135	это не	2	2
136	правда в	2	2
137	этот период	3	2
138	на все	2	2
139	мы видели	5	2
140	человек не	2	2
141	к тому	4	2
142	которой мы	3	2
143	на этом	5	2
144	единство и	3	2
145	есть и	2	2
146	и может	4	2
147	она не	2	2
148	и часто	2	2
149	во второй	5	2
150	мы уже	5	2
151	в самом	6	2
152	во сне	2	2
153	и потому	8	2
154	будто бы	2	2
155	себя в	2	2
156	и до	3	2
157	его и	2	2
158	данном случае	3	2
159	и всего	2	2
160	на другие	2	2
161	три года	2	2
162	но все	2	2
163	и она	2	2
164	того чтобы	2	2
165	и очень	2	2
166	в чем	4	2
167	и по	5	2
168	к этим	2	2
169	и прежде	5	2
170	нас в	2	2
171	в своих	4	2
172	мысли и	4	2
173	их в	2	2
174	и при	3	2
175	в более	3	2
176	сам по	2	2
177	этому времени	2	2
178	всей жизни	4	2
179	которой он	2	2
180	или как	3	2
181	ничего не	2	2
182	я и	6	2
183	мы не	4	2
