N	2gram	Vygotskiy__2	Problemy
1	и в	15	35
2	как бы	7	31
3	и не	7	27
4	что он	12	24
5	в его	2	21
6	но в	6	19
7	не может	9	18
8	к себе	2	18
9	как и	6	18
10	то же	5	15
11	и все	3	15
12	но и	10	14
13	для него	3	14
14	может быть	9	14
15	все это	4	14
16	в сущности	9	14
17	и его	4	14
18	в этом	19	14
19	он не	7	13
20	прежде всего	4	12
21	и с	4	12
22	и к	6	12
23	в другом	2	12
24	не в	8	10
25	самом деле	6	10
26	не только	15	10
27	то что	20	10
28	в отношении	6	9
29	на самом	3	9
30	так и	8	8
31	о мире	3	8
32	потому что	7	8
33	мы уже	6	8
34	все же	4	8
35	как мы	6	8
36	и для	2	8
37	и сам	3	7
38	лишь в	3	7
39	так же	4	7
40	а в	4	7
41	точки зрения	26	7
42	с ним	3	7
43	с его	4	7
44	вовсе не	6	7
45	для себя	3	7
46	отношению к	5	7
47	что же	2	7
48	там где	6	7
49	таким образом	14	7
50	он сам	3	6
51	что в	14	6
52	к тому	7	6
53	что они	3	6
54	и что	8	6
55	в самом	11	6
56	что у	3	6
57	в одном	2	6
58	но не	3	6
59	и т.п	7	6
60	по отношению	6	6
61	только в	4	6
62	в том	33	5
63	уже говорили	3	5
64	и даже	5	5
65	во время	3	5
66	его с	2	5
67	этого слова	3	5
68	даже в	4	5
69	как в	4	5
70	внутренней речи	5	5
71	в себе	2	5
72	на протяжении	2	5
73	и это	3	5
74	все время	3	4
75	но на	3	4
76	никогда не	8	4
77	с другой	6	4
78	его внутренней	2	4
79	в такой	2	4
80	или иной	2	4
81	но все	2	4
82	его мысль	2	4
83	друг с	2	4
84	всяком случае	6	4
85	говорит он	12	4
86	теперь в	2	4
87	в эту	4	4
88	той или	2	4
89	так как	4	4
90	у него	2	4
91	как раз	4	4
92	в них	4	4
93	он как	2	4
94	по себе	7	4
95	во всем	2	4
96	тот же	7	4
97	нет и	2	4
98	протяжении всего	2	4
99	в своей	4	4
100	а не	3	4
101	во всяком	7	4
102	тем что	2	4
103	он в	3	4
104	с другом	2	4
105	что это	6	4
106	за собой	2	3
107	уже в	5	3
108	его к	2	3
109	высшей степени	7	3
110	в общем	3	3
111	в виду	6	3
112	с ее	2	3
113	в целом	10	3
114	из них	3	3
115	все эти	3	3
116	того что	17	3
117	должно быть	2	3
118	это не	5	3
119	сказать что	6	3
120	говорить о	2	3
121	в начале	4	3
122	мы должны	6	3
123	в высшей	7	3
124	или как	2	3
125	в котором	2	3
126	внутренняя речь	3	3
127	с этим	3	3
128	этом смысле	2	3
129	том что	27	3
130	было бы	10	3
131	за пределы	2	3
132	во всех	2	3
133	что и	2	3
134	когда он	3	3
135	только что	3	3
136	а с	4	3
137	и т.д	12	3
138	ничего не	3	3
139	на вопрос	4	2
140	в этих	2	2
141	для этого	3	2
142	мысль и	2	2
143	столь же	2	2
144	с этой	2	2
145	и речь	2	2
146	что все	4	2
147	вопрос о	5	2
148	ибо как	2	2
149	что на	2	2
150	мы знаем	7	2
151	ни в	2	2
152	без всякого	2	2
153	что его	4	2
154	но что	2	2
155	что с	5	2
156	при этом	3	2
157	речи в	6	2
158	мы видели	6	2
159	понятно что	2	2
160	тому чтобы	2	2
161	в своем	9	2
162	что оно	4	2
163	на которой	2	2
164	те же	3	2
165	но эта	3	2
166	и по	3	2
167	увидим что	2	2
168	тому как	2	2
169	но для	2	2
170	в которых	3	2
171	их в	4	2
172	к ней	2	2
173	человеческий голос	3	2
174	по своей	6	2
175	но ведь	2	2
176	о том	9	2
177	как он	6	2
178	бы они	2	2
179	уже и	2	2
180	смысле этого	3	2
181	лежит в	3	2
182	этих двух	2	2
183	с собой	3	2
184	раз в	2	2
185	когда она	2	2
186	мы увидим	2	2
187	бы с	3	2
188	одной из	3	2
189	друг друга	5	2
190	его мысли	4	2
191	с таким	6	2
192	еще один	2	2
193	вместе с	6	2
194	бы и	3	2
195	приводит к	5	2
196	в отличие	3	2
197	показать что	5	2
198	все равно	2	2
199	на этот	6	2
200	и как	2	2
201	хотя бы	4	2
202	с точки	18	2
203	в которой	4	2
204	той же	2	2
205	или в	3	2
206	можно было	5	2
207	с другими	3	2
208	мы можем	10	2
209	подобно тому	2	2
210	и вообще	2	2
211	с речью	2	2
212	отличие от	3	2
213	много раз	2	2
