N	2gram	Vygotskiy__5	FransuaR
1	и в	16	40
2	и его	3	17
3	прежде всего	3	16
4	в этом	25	15
5	не только	16	13
6	и не	12	13
7	в его	11	13
8	что в	16	12
9	вовсе не	2	12
10	как и	8	11
11	но и	6	11
12	таким образом	19	10
13	как мы	10	10
14	в них	2	9
15	в сущности	13	9
16	может быть	9	9
17	он не	8	9
18	отношение к	11	8
19	в том	18	8
20	у него	6	8
21	все эти	4	8
22	и с	3	8
23	той же	4	8
24	и на	6	8
25	но в	6	8
26	в своем	5	7
27	в одном	3	7
28	то же	8	7
29	в виду	2	7
30	в этих	3	6
31	к этому	3	6
32	в самом	4	6
33	во всех	2	6
34	в своей	2	6
35	в той	6	6
36	связи с	3	6
37	в то	5	6
38	до конца	3	6
39	мы видим	4	5
40	со всеми	2	5
41	в нем	7	5
42	то что	26	5
43	те же	2	5
44	а не	10	5
45	в основе	8	5
46	в своих	2	5
47	для него	5	5
48	у нас	2	4
49	том что	15	4
50	до сих	3	4
51	было бы	10	4
52	в ней	2	4
53	из них	2	4
54	и потому	2	4
55	жизни и	2	4
56	сих пор	3	4
57	в их	3	4
58	все это	2	4
59	еще более	5	4
60	только на	2	4
61	о том	8	4
62	того чтобы	17	4
63	и даже	2	4
64	и здесь	2	4
65	в истории	2	4
66	так как	16	4
67	в области	12	4
68	только для	2	3
69	поэтому он	2	3
70	если бы	8	3
71	в частности	3	3
72	и от	2	3
73	и к	2	3
74	мы видели	3	3
75	но это	3	3
76	в этой	6	3
77	еще не	4	3
78	и есть	7	3
79	никак не	3	3
80	и следовательно	6	3
81	как бы	5	3
82	еще в	3	3
83	что и	3	3
84	вместе с	4	3
85	так и	7	3
86	как в	5	3
87	по отношению	12	3
88	не может	18	3
89	а в	3	3
90	самом деле	3	3
91	для того	14	3
92	к этой	3	3
93	и как	3	3
94	но все	2	3
95	можно было	5	3
96	сказать что	13	3
97	в более	2	3
98	между тем	3	3
99	тем что	5	3
100	при этом	4	3
101	в отличие	2	3
102	они не	3	3
103	в другом	6	3
104	во всем	2	3
105	только в	10	3
106	на протяжении	2	3
107	связанные с	6	3
108	в свете	4	3
109	их в	2	3
110	отличие от	2	3
111	не менее	3	2
112	включает в	3	2
113	до того	2	2
114	еще и	3	2
115	о чем	2	2
116	на их	2	2
117	сравнению с	5	2
118	в состоянии	4	2
119	чем он	2	2
120	хотя бы	5	2
121	с другой	4	2
122	это не	4	2
123	больше чем	3	2
124	образом в	2	2
125	что было	2	2
126	быть в	2	2
127	что он	25	2
128	можно сказать	5	2
129	мы знаем	3	2
130	все же	3	2
131	это и	3	2
132	это есть	4	2
133	на этом	3	2
134	но не	10	2
135	переход от	7	2
136	все что	2	2
137	как известно	4	2
138	и другие	2	2
139	в первой	2	2
140	речи так	3	2
141	на его	2	2
142	к нему	3	2
143	одним из	2	2
144	из этого	2	2
145	его отношение	2	2
146	в котором	2	2
147	к жизни	3	2
148	отношению к	12	2
149	в целом	4	2
150	в корне	2	2
151	в этот	2	2
152	при анализе	2	2
153	этом отношении	5	2
154	основе этого	2	2
155	именно в	4	2
156	с помощью	10	2
157	в системе	4	2
158	должны быть	2	2
159	что для	2	2
160	устной и	3	2
161	на основе	2	2
162	потому что	21	2
163	одной из	3	2
164	говорит он	2	2
165	он в	3	2
166	с этим	3	2
167	но он	7	2
168	точки зрения	18	2
169	но как	3	2
170	по сравнению	5	2
171	как он	6	2
172	язык и	2	2
173	в которой	5	2
174	того же	7	2
175	мы не	3	2
