N	2gram	Vygotskiy__4	FransuaR
1	и в	33	49
2	то есть	13	32
3	прежде всего	2	19
4	в его	10	18
5	не только	7	17
6	и его	5	17
7	и на	5	17
8	и не	13	15
9	в этом	28	15
10	в них	2	13
11	только в	4	13
12	но и	3	13
13	во время	6	12
14	как и	5	11
15	как бы	25	11
16	вовсе не	5	10
17	в этой	9	10
18	все это	13	9
19	в нем	7	9
20	в сущности	6	8
21	все же	5	7
22	один из	2	7
23	жизни и	4	7
24	не может	10	7
25	таким образом	13	7
26	то же	9	7
27	все эти	6	7
28	как мы	4	7
29	именно в	2	6
30	то что	44	6
31	же время	2	6
32	здесь в	3	6
33	мы уже	5	6
34	времени и	2	6
35	во всех	2	6
36	так и	3	6
37	сказать что	13	6
38	и с	2	6
39	но он	6	6
40	точки зрения	6	6
41	в то	3	6
42	так как	12	6
43	с его	2	5
44	никогда не	5	5
45	в своем	7	5
46	уже в	2	5
47	из этих	2	5
48	но не	3	5
49	при этом	2	5
50	тот же	3	5
51	может быть	22	5
52	и потому	2	5
53	в своей	4	5
54	с точки	4	5
55	с другой	2	4
56	в жизни	4	4
57	и к	2	4
58	в себе	6	4
59	том что	22	4
60	но все	2	4
61	одна из	4	4
62	и о	4	4
63	в своих	3	4
64	и до	3	4
65	сих пор	3	4
66	до сих	3	4
67	не было	3	4
68	а в	4	4
69	как на	6	4
70	тем что	3	4
71	с ним	5	4
72	но в	2	4
73	место в	2	3
74	всех этих	3	3
75	с одной	3	3
76	в одном	3	3
77	на все	2	3
78	не был	2	3
79	что он	20	3
80	в ее	2	3
81	в том	21	3
82	да и	3	3
83	во всем	2	3
84	одной стороны	3	3
85	было бы	12	3
86	из них	4	3
87	в самом	12	3
88	даже в	2	3
89	точка зрения	2	3
90	раз в	7	3
91	с ее	3	3
92	ни в	3	3
93	связь с	5	3
94	другой стороны	2	3
95	что для	5	3
96	и все	12	3
97	и других	4	3
98	и вот	6	3
99	только с	2	3
100	можно было	4	3
101	также и	2	3
102	их в	3	3
103	далеко не	3	3
104	о том	20	3
105	и это	5	3
106	почти все	2	3
107	видит в	3	3
108	в виду	2	3
109	смысла и	4	2
110	связи с	2	2
111	что в	21	2
112	понятно что	3	2
113	думать что	2	2
114	никто не	4	2
115	та же	3	2
116	что касается	2	2
117	это в	4	2
118	для понимания	2	2
119	на то	10	2
120	в тех	2	2
121	можно сказать	2	2
122	и эти	2	2
123	без всякого	2	2
124	в самой	6	2
125	здравого смысла	3	2
126	чем мы	2	2
127	по существу	2	2
128	это и	5	2
129	что они	6	2
130	литературы и	2	2
131	он видит	3	2
132	так например	4	2
133	ничего не	2	2
134	до конца	7	2
135	в пределах	3	2
136	по поводу	4	2
137	по словам	2	2
138	совершенно не	4	2
139	мире в	2	2
140	у него	6	2
141	в ней	6	2
142	себе и	2	2
143	в мире	3	2
144	и за	3	2
145	вместе с	8	2
146	ее в	4	2
147	в их	2	2
148	целый ряд	5	2
149	должен был	3	2
150	смысл и	4	2
151	на самом	6	2
152	того чтобы	22	2
153	и эта	2	2
154	так же	13	2
155	жизнь и	4	2
156	тому как	2	2
157	можно найти	2	2
158	во всяком	3	2
159	еще раз	3	2
160	во все	3	2
161	мы должны	6	2
162	и смысл	2	2
163	в конце	8	2
164	в художественном	2	2
165	всяком случае	3	2
166	мы можем	5	2
