N	2gram	Losev_Dial_2	Myshleni
1	то что	14	26
2	что он	6	25
3	в этом	8	25
4	потому что	14	21
5	таким образом	4	19
6	в том	14	18
7	не может	9	18
8	точки зрения	12	18
9	что в	7	16
10	и в	19	16
11	того что	6	16
12	так как	14	16
13	не только	19	16
14	так же	2	15
15	том что	10	15
16	в сущности	2	13
17	сказать что	10	13
18	вопрос о	3	12
19	и не	30	12
20	и что	5	12
21	в области	2	12
22	но не	6	10
23	было бы	3	10
24	как мы	3	10
25	а не	16	10
26	в силу	5	10
27	только в	5	10
28	может быть	20	9
29	с точки	8	9
30	должно быть	7	8
31	о том	5	8
32	как это	7	8
33	как и	10	8
34	мы должны	2	8
35	он не	4	8
36	то же	12	8
37	же как	3	7
38	и есть	4	7
39	в нем	10	7
40	но он	4	7
41	так и	10	7
42	по себе	18	7
43	если мы	2	7
44	в какой	2	6
45	не в	8	6
46	в этой	3	6
47	и следовательно	5	6
48	но и	12	6
49	что оно	4	6
50	как он	4	6
51	но в	2	6
52	к тому	2	6
53	в той	3	6
54	в другом	4	6
55	самого начала	2	5
56	должна быть	5	5
57	никогда не	9	5
58	тому что	2	5
59	в своем	4	5
60	на все	2	5
61	что они	6	5
62	что с	2	5
63	как бы	14	5
64	в сфере	2	5
65	но мы	2	5
66	хотя бы	4	5
67	заключается в	4	5
68	в то	6	5
69	с ним	4	5
70	тогда когда	6	5
71	мере в	2	5
72	можно сказать	5	5
73	как в	2	5
74	только что	5	5
75	того как	2	5
76	с самого	2	5
77	это значит	8	5
78	тем что	2	5
79	в которой	2	5
80	ничего не	3	5
81	значит что	12	5
82	не могут	4	4
83	зависит от	2	4
84	что если	3	4
85	в меру	4	4
86	все эти	2	4
87	с другой	5	4
88	это не	10	4
89	то время	4	4
90	сама по	7	4
91	а только	3	4
92	так что	7	4
93	это есть	8	4
94	по одному	4	4
95	при этом	4	4
96	в самом	5	4
97	и их	3	4
98	именно в	2	4
99	в системе	2	4
100	и по	4	4
101	время как	7	4
102	что мы	2	4
103	же самое	2	4
104	в результате	2	4
105	в состоянии	2	4
106	мы видим	2	4
107	как известно	2	4
108	еще не	4	4
109	за пределы	4	4
110	не есть	47	4
111	вместе с	2	4
112	и то	7	4
113	могут быть	4	4
114	не то	5	4
115	не менее	3	3
116	в частности	2	3
117	прежде всего	8	3
118	в смысле	5	3
119	и как	10	3
120	но это	7	3
121	самом деле	4	3
122	но как	5	3
123	но что	7	3
124	к нему	4	3
125	как они	3	3
126	если в	2	3
127	то как	3	3
128	от того	4	3
129	в их	2	3
130	с одной	2	3
131	они не	3	3
132	а в	4	3
133	и с	5	3
134	говорить о	5	3
135	по своей	4	3
136	в этих	3	3
137	между тем	2	3
138	и более	3	3
139	с тем	2	3
140	только не	2	3
141	влиять на	2	3
142	с этим	3	3
143	в одном	4	3
144	вопрос об	4	3
145	он может	2	3
146	все же	4	3
147	это и	3	3
148	по своему	5	3
149	и может	6	3
150	же самого	2	3
151	своей природе	2	3
152	а потому	2	3
153	что и	5	3
154	сих пор	2	3
155	ее в	2	3
156	не на	2	3
157	на этом	2	3
158	как я	2	3
159	не умеет	2	3
160	и его	5	3
161	связи с	4	3
162	в чем	3	3
163	до сих	2	3
164	я не	6	2
165	что у	2	2
166	и от	3	2
167	на всю	2	2
168	но все	2	2
169	очевидно что	2	2
170	тем или	2	2
171	на его	2	2
172	в ней	2	2
173	в виду	5	2
174	совершенно не	7	2
175	в своей	8	2
176	из них	3	2
177	что она	14	2
178	все это	4	2
179	другой стороны	4	2
180	форм и	2	2
181	но только	3	2
182	и даже	14	2
183	в своих	2	2
184	или не	2	2
185	может иметь	3	2
186	все равно	5	2
187	в истории	2	2
188	что эти	2	2
189	их в	2	2
190	том как	2	2
191	же мы	3	2
192	сознания и	5	2
193	о чем	3	2
194	в зависимости	2	2
195	в жизни	2	2
196	их из	2	2
197	вовсе не	13	2
198	его в	3	2
199	на который	2	2
200	быть в	4	2
201	есть не	7	2
202	то это	2	2
203	и к	7	2
204	же в	2	2
205	что я	2	2
206	зависимости от	2	2
207	это мы	2	2
208	или иным	2	2
209	жизни и	6	2
210	и из	3	2
211	во внимание	3	2
212	и потому	5	2
213	только к	2	2
214	во всех	2	2
215	должны быть	3	2
216	и потом	2	2
217	во всяком	2	2
218	ни на	2	2
219	само по	2	2
220	как будто	7	2
221	мы говорим	3	2
222	которые не	2	2
