N	2gram	Voloshinov_1	Istorich
1	и в	19	28
2	может быть	26	25
3	не может	24	15
4	а не	7	15
5	никогда не	2	14
6	мы должны	3	13
7	что в	4	12
8	то же	7	12
9	не только	8	12
10	только в	9	11
11	что он	2	10
12	все же	8	10
13	прежде всего	13	10
14	но и	8	10
15	мы не	6	10
16	в том	6	9
17	о том	2	9
18	то что	8	9
19	и не	26	9
20	не в	5	9
21	так и	11	9
22	если бы	2	8
23	таким образом	17	8
24	в этом	16	8
25	но в	7	8
26	том что	3	7
27	здесь мы	4	7
28	еще не	4	7
29	было бы	4	7
30	в ней	4	7
31	и др	2	7
32	а в	4	7
33	этот вопрос	5	7
34	так же	7	7
35	и здесь	6	7
36	с другой	5	6
37	не менее	4	6
38	к тому	2	6
39	тем не	2	6
40	что и	2	6
41	его в	3	6
42	так как	2	6
43	должна быть	2	5
44	не знает	2	5
45	вопрос о	4	5
46	в дальнейшем	3	5
47	до сих	8	5
48	в качестве	2	5
49	не будем	4	5
50	сих пор	8	5
51	другой стороны	6	5
52	в своем	2	5
53	можно было	2	5
54	или в	2	5
55	сказать что	4	5
56	в его	6	5
57	все это	3	4
58	связи с	11	4
59	там где	2	4
60	между собой	2	4
61	в пределах	6	4
62	но все	3	4
63	в большинстве	3	4
64	социальной жизни	3	4
65	и пр	12	4
66	другими словами	2	4
67	в связи	7	4
68	с этим	4	4
69	как и	12	4
70	это так	2	4
71	того что	3	4
72	должны быть	3	4
73	и даже	2	4
74	хотя бы	5	4
75	и для	11	4
76	и с	2	4
77	и на	4	4
78	то мы	2	4
79	в основе	2	4
80	могут быть	2	4
81	одним словом	2	4
82	все эти	7	4
83	большинстве случаев	3	4
84	не все	2	4
85	мы знаем	5	4
86	точку зрения	2	3
87	в какой	3	3
88	не как	2	3
89	по себе	4	3
90	так называемая	4	3
91	именно в	5	3
92	в начале	5	3
93	при этом	8	3
94	там и	2	3
95	в целях	3	3
96	и их	2	3
97	в котором	3	3
98	эти формы	2	3
99	отношению к	2	3
100	из них	3	3
101	что же	4	3
102	и его	19	3
103	не просто	2	3
104	если мы	11	3
105	как мы	13	3
106	из которых	2	3
107	и он	2	3
108	же самое	3	3
109	по отношению	3	3
110	тем что	2	3
111	в другом	2	3
112	в то	3	3
113	эта мысль	2	3
114	не существует	3	2
115	не могут	3	2
116	зависит от	2	2
117	самого начала	4	2
118	отличие от	5	2
119	по мере	2	2
120	в частности	2	2
121	к этому	5	2
122	и от	3	2
123	и потому	5	2
124	между ними	4	2
125	вовсе не	5	2
126	ясно что	5	2
127	исторические корни	2	2
128	здесь в	3	2
129	уже у	2	2
130	к своему	2	2
131	ни было	10	2
132	в ее	7	2
133	то ни	8	2
134	с самого	4	2
135	и как	3	2
136	этот момент	2	2
137	зависимости от	2	2
138	правда и	3	2
139	одна из	2	2
140	не дает	3	2
141	для него	9	2
142	тот же	4	2
143	и тот	4	2
144	в действительности	2	2
145	в данной	2	2
146	что не	2	2
147	одной из	3	2
148	на первый	2	2
149	что такое	2	2
150	же как	2	2
151	но если	2	2
152	как бы	15	2
153	ни одной	2	2
154	однако не	2	2
155	как оно	2	2
156	точка зрения	7	2
157	в нем	10	2
158	не есть	3	2
159	бы то	8	2
160	пока не	2	2
161	во всех	7	2
162	в русской	2	2
163	конечно не	5	2
164	как в	4	2
165	вопрос мы	3	2
166	это положение	2	2
167	как раз	2	2
168	в отличие	5	2
169	и только	2	2
170	он не	3	2
171	лучше всего	2	2
172	именно на	2	2
173	для всех	2	2
174	на этот	3	2
175	одним из	2	2
176	должно быть	2	2
177	ничего не	6	2
178	ни к	2	2
179	между тем	3	2
180	от этого	2	2
181	xix века	3	2
182	в основном	6	2
183	в себе	2	2
184	бы в	2	2
185	один и	3	2
186	как он	2	2
187	из этого	2	2
188	и между	4	2
189	в области	3	2
190	оно может	4	2
