N	2gram	Voloshinov_2	Problemy
1	и в	19	35
2	как бы	19	31
3	и не	19	27
4	что он	4	24
5	в его	5	21
6	но в	7	19
7	не может	18	18
8	как и	9	18
9	в нем	11	16
10	то есть	2	16
11	к другому	5	16
12	то же	16	15
13	и все	6	15
14	но и	10	14
15	для него	9	14
16	может быть	28	14
17	в сущности	14	14
18	и его	16	14
19	в этом	15	14
20	к нему	5	13
21	он не	3	13
22	прежде всего	7	12
23	и с	2	12
24	в другом	3	12
25	в пределах	10	11
26	в то	8	11
27	слова и	6	11
28	не в	10	10
29	самом деле	9	10
30	же время	8	10
31	не только	13	10
32	то что	4	10
33	в отношении	4	9
34	на самом	7	9
35	самого начала	5	8
36	так и	10	8
37	с самого	5	8
38	мы уже	6	8
39	все же	5	8
40	как мы	15	8
41	и для	7	8
42	себя самого	2	7
43	лишь в	14	7
44	так же	5	7
45	а в	3	7
46	точки зрения	17	7
47	с его	8	7
48	вовсе не	11	7
49	еще не	3	7
50	для себя	4	7
51	отношению к	8	7
52	в виде	2	7
53	отношении к	5	7
54	там где	2	7
55	таким образом	14	7
56	слова в	8	6
57	что в	2	6
58	к тому	6	6
59	чужое слово	8	6
60	что они	2	6
61	в самом	6	6
62	стремится к	2	6
63	чужого слова	13	6
64	и на	5	6
65	не знает	2	6
66	от него	2	6
67	но не	2	6
68	и т.п	10	6
69	в слове	4	6
70	по отношению	8	6
71	только в	8	6
72	в том	7	5
73	да и	3	5
74	и даже	2	5
75	с ними	4	5
76	он и	2	5
77	этого слова	5	5
78	внутренней речи	7	5
79	и то	3	5
80	в себе	4	5
81	на протяжении	2	5
82	и это	3	5
83	все время	2	4
84	никогда не	7	4
85	с другой	3	4
86	или иной	5	4
87	слова о	4	4
88	до конца	2	4
89	всяком случае	2	4
90	рядом с	2	4
91	между тем	6	4
92	той или	4	4
93	но как	2	4
94	его в	7	4
95	так как	3	4
96	бы в	4	4
97	сознания и	3	4
98	у него	2	4
99	как раз	4	4
100	по себе	3	4
101	в своей	3	4
102	только на	4	4
103	и прежде	2	4
104	в той	5	4
105	а не	9	4
106	что не	2	4
107	и у	2	4
108	во всяком	3	4
109	тем что	2	4
110	что это	2	4
111	все его	2	4
112	уже в	2	3
113	то ни	5	3
114	и от	3	3
115	его к	2	3
116	ни было	6	3
117	тому же	2	3
118	высшей степени	3	3
119	если б	3	3
120	бы то	4	3
121	его и	3	3
122	в форме	5	3
123	в одной	2	3
124	все эти	3	3
125	того что	4	3
126	должно быть	3	3
127	это не	4	3
128	для других	3	3
129	сказать что	4	3
130	даже и	2	3
131	в начале	2	3
132	в диалоге	2	3
133	в высшей	3	3
134	или как	2	3
135	в котором	3	3
136	установкой на	2	3
137	не как	3	3
138	с этим	3	3
139	в ее	3	3
140	том что	10	3
141	одно и	3	3
142	слов и	3	3
143	было бы	4	3
144	за пределы	3	3
145	во всех	6	3
146	что и	3	3
147	только что	3	3
148	а с	2	3
149	сводится к	2	3
150	и т.д	4	3
151	только с	2	3
152	ничего не	4	3
153	так сказать	14	2
154	диалога в	2	2
155	в душе	4	2
156	слове и	3	2
157	в этих	3	2
158	тому что	4	2
159	столь же	3	2
160	и речь	2	2
161	вопрос о	2	2
162	мы знаем	2	2
163	ни в	6	2
164	же слова	3	2
165	в большинстве	5	2
166	но что	2	2
167	при этом	9	2
168	на чужое	3	2
169	можем сказать	2	2
170	речи в	10	2
171	мы видели	4	2
172	в своем	2	2
173	что оно	3	2
174	но для	2	2
175	в ней	3	2
176	но ведь	3	2
177	о том	3	2
178	большинстве случаев	5	2
179	слово в	3	2
180	иной степени	2	2
181	и лишь	3	2
182	а как	4	2
183	для его	3	2
184	смысле этого	4	2
185	определяется не	2	2
186	лежит в	2	2
187	в жизни	2	2
188	конечно в	3	2
189	и того	5	2
190	здесь в	2	2
191	ли это	2	2
192	мы увидим	2	2
193	одной из	3	2
194	бы он	3	2
195	конечно не	4	2
196	вполне понятно	4	2
197	друг друга	2	2
198	себя в	2	2
199	одного слова	3	2
200	вместе с	2	2
201	быть и	6	2
202	в самый	2	2
203	приводит к	2	2
204	всем этим	2	2
205	в отличие	3	2
206	бы не	2	2
207	слово и	3	2
208	в речи	2	2
209	и он	2	2
210	и как	6	2
211	хотя бы	6	2
212	с точки	13	2
213	той же	3	2
214	без исключения	2	2
215	или в	2	2
216	с другими	3	2
217	мы можем	6	2
218	вступает в	2	2
219	отличие от	3	2
220	это было	2	2
