N	2gram	Bakhtin_Fr_8	Istorich
1	что он	2	24
2	не только	8	18
3	может быть	3	17
4	никогда не	5	15
5	и в	56	15
6	но и	9	14
7	так как	4	14
8	так же	2	13
9	что в	5	12
10	а в	2	12
11	то что	3	12
12	в этих	11	11
13	и не	9	11
14	в этом	14	11
15	что они	2	10
16	его в	2	10
17	то же	11	10
18	с тем	2	9
19	еще не	10	9
20	все же	2	9
21	и здесь	3	9
22	в другом	3	9
23	потому что	6	9
24	связи с	6	8
25	один из	5	8
26	он не	5	8
27	мы видим	6	8
28	очень много	2	8
29	том что	8	7
30	в нем	8	7
31	вместе с	2	7
32	сих пор	8	7
33	таким образом	17	7
34	смерти и	2	7
35	не в	3	7
36	так что	3	6
37	до сих	8	6
38	мы уже	10	6
39	что это	4	6
40	в его	18	6
41	как бы	11	6
42	что и	3	6
43	в том	13	6
44	только в	9	6
45	но в	6	6
46	связан с	2	5
47	прежде всего	6	5
48	в одном	2	5
49	видим что	2	5
50	было бы	2	5
51	в котором	2	5
52	так и	13	5
53	что она	2	5
54	не может	2	5
55	в связи	3	5
56	а не	2	5
57	и наконец	3	5
58	к нему	2	5
59	к которому	3	5
60	с одной	4	4
61	и другие	5	4
62	и др	8	4
63	у него	7	4
64	но это	2	4
65	в этой	6	4
66	при этом	4	4
67	одной из	3	4
68	но он	3	4
69	в ней	4	4
70	что эти	2	4
71	дело не	2	4
72	связь с	3	4
73	того как	2	4
74	они не	5	4
75	и с	8	4
76	и на	7	4
77	в себе	4	4
78	все эти	15	4
79	всех этих	3	3
80	видели что	3	3
81	но по	4	3
82	в качестве	4	3
83	не мог	3	3
84	и его	12	3
85	он был	12	3
86	одной стороны	2	3
87	о том	4	3
88	когда он	2	3
89	в их	3	3
90	все это	8	3
91	с одним	2	3
92	роль в	5	3
93	мы не	2	3
94	он и	2	3
95	в других	2	3
96	здесь мы	3	3
97	уже в	2	2
98	во время	5	2
99	не было	5	2
100	они были	4	2
101	и более	4	2
102	на котором	2	2
103	перед нами	3	2
104	с другой	2	2
105	это не	2	2
106	он знал	2	2
107	но с	2	2
108	на самом	2	2
109	главным образом	3	2
110	и эти	2	2
111	ни в	2	2
112	он взял	2	2
113	как и	5	2
114	мы видели	5	2
115	такой же	5	2
116	одна из	4	2
117	но не	5	2
118	возможно что	2	2
119	есть и	5	2
120	здесь в	3	2
121	кроме того	3	2
122	того чтобы	4	2
123	например в	4	2
124	на его	6	2
125	и для	2	2
126	в сущности	8	2
127	которые были	2	2
128	а также	3	2
129	был бы	3	2
130	здесь нет	3	2
131	с ее	5	2
132	из них	2	2
133	во всех	8	2
134	и их	8	2
135	в некоторых	3	2
136	в свете	4	2
137	другой стороны	2	2
138	той же	6	2
139	не просто	3	2
140	самом деле	2	2
141	другом месте	3	2
142	и то	2	2
143	в которых	2	2
144	сказать что	3	2
145	говорили что	5	2
146	он дает	2	2
147	и ее	4	2
148	в таких	3	2
149	так сказать	5	2
150	в особенности	4	2
151	их в	4	2
152	в которой	4	2
153	в эту	2	2
