N	2gram	Vygotskiy__1	Istorich
1	что он	7	24
2	не только	16	18
3	может быть	14	17
4	никогда не	2	15
5	и в	23	15
6	но и	14	14
7	так как	7	14
8	так же	16	13
9	что в	14	12
10	а в	2	12
11	то что	17	12
12	об этом	3	11
13	в этих	2	11
14	и не	9	11
15	в этом	17	11
16	что они	3	10
17	то же	8	10
18	с тем	7	9
19	все же	3	9
20	в другом	7	9
21	потому что	6	9
22	связи с	3	8
23	один из	2	8
24	он не	5	8
25	должны были	3	8
26	детей в	3	8
27	мы видим	4	8
28	мы можем	6	8
29	том что	21	7
30	и пр	2	7
31	вместе с	9	7
32	сих пор	4	7
33	таким образом	26	7
34	не в	4	7
35	ничего не	3	7
36	связана с	2	6
37	до сих	4	6
38	что это	3	6
39	в его	14	6
40	как бы	11	6
41	и что	5	6
42	в том	24	6
43	только в	6	6
44	но в	5	6
45	связан с	5	5
46	с этим	6	5
47	прежде всего	10	5
48	в одном	4	5
49	к тому	4	5
50	но все	2	5
51	как в	4	5
52	она не	3	5
53	было бы	4	5
54	же как	6	5
55	в котором	4	5
56	на него	2	5
57	так и	5	5
58	что она	4	5
59	не может	12	5
60	а не	3	5
61	и наконец	2	5
62	можно было	3	5
63	представляет собой	11	5
64	с одной	8	4
65	вопрос о	7	4
66	показывает что	3	4
67	в этой	7	4
68	в одной	3	4
69	при этом	4	4
70	что эти	2	4
71	того как	2	4
72	и с	9	4
73	тем что	6	4
74	и на	8	4
75	в себе	6	4
76	мы должны	5	4
77	все эти	4	4
78	всех этих	2	3
79	в качестве	9	3
80	в состоянии	2	3
81	и его	6	3
82	из этих	3	3
83	на то	5	3
84	как это	2	3
85	одной стороны	9	3
86	говорит что	4	3
87	по мере	4	3
88	о том	6	3
89	ребенка в	8	3
90	отношению к	7	3
91	когда он	2	3
92	в их	3	3
93	все это	6	3
94	по отношению	7	3
95	того что	15	3
96	мы не	7	3
97	что этот	2	3
98	он в	3	3
99	что мы	5	3
100	представляют собой	2	3
101	как он	3	3
102	и это	3	3
103	если это	2	3
104	на вопрос	2	2
105	уже в	3	2
106	в изложении	2	2
107	я не	3	2
108	самого начала	8	2
109	и более	5	2
110	могут быть	3	2
111	он должен	2	2
112	смысле этого	3	2
113	перед нами	5	2
114	с другой	10	2
115	мы могли	7	2
116	не столько	4	2
117	представление о	2	2
118	главным образом	2	2
119	и эти	2	2
120	что у	2	2
121	ни в	4	2
122	а затем	5	2
123	именно в	6	2
124	по существу	4	2
125	как и	14	2
126	мы видели	2	2
127	в силу	6	2
128	такой же	3	2
129	но не	4	2
130	одно из	2	2
131	того чтобы	17	2
132	вместо того	2	2
133	и если	3	2
134	в поисках	2	2
135	в сущности	6	2
136	был бы	2	2
137	хотя бы	4	2
138	ее в	2	2
139	во всех	3	2
140	приводит к	4	2
141	очень рано	2	2
142	в свете	4	2
143	показывают что	3	2
144	показать что	2	2
145	нигде не	2	2
146	другой стороны	9	2
147	той же	2	2
148	а с	4	2
149	с самого	8	2
150	ключ к	2	2
151	также не	2	2
152	превращается в	3	2
153	самом деле	3	2
154	тем самым	5	2
155	до лет	8	2
156	ребенка и	5	2
157	его не	3	2
158	другом месте	6	2
159	на которой	2	2
160	с другими	2	2
161	и то	3	2
162	в которых	3	2
163	сказать что	11	2
164	и ее	7	2
165	его на	2	2
166	что эта	2	2
167	на нее	2	2
168	их в	4	2
169	заметить что	2	2
170	в которой	3	2
