N	2gram	Vygotskiy__3	Vladivir
1	и в	38	40
2	то что	35	28
3	и не	10	25
4	не только	12	25
5	то есть	15	24
6	у него	4	24
7	но и	5	18
8	в том	25	18
9	том что	14	18
10	еще и	2	18
11	что в	20	17
12	в этом	13	16
13	так что	8	14
14	в его	5	14
15	не может	7	14
16	точки зрения	16	13
17	вовсе не	8	13
18	в виде	2	13
19	только в	4	13
20	сказать что	4	12
21	в конце	2	12
22	никогда не	4	11
23	таким образом	12	11
24	потому что	14	11
25	о том	6	11
26	едва ли	3	11
27	ни в	3	10
28	это есть	2	10
29	то это	2	10
30	не просто	2	10
31	как раз	8	10
32	и его	6	10
33	что это	10	9
34	уже не	2	9
35	есть только	2	9
36	и то	8	9
37	в своей	5	9
38	что же	2	9
39	в себе	4	9
40	в своем	5	8
41	в этой	13	8
42	для него	2	8
43	может быть	19	8
44	так же	2	8
45	и что	18	8
46	он не	6	8
47	как мы	7	8
48	а не	7	8
49	что все	3	7
50	к тому	6	7
51	и как	8	7
52	несмотря на	5	7
53	и если	6	7
54	а в	7	7
55	в своих	4	7
56	так как	6	7
57	с тем	8	7
58	того что	4	7
59	в то	3	7
60	что и	4	7
61	вместе с	5	7
62	как и	8	7
63	и здесь	6	6
64	оно есть	2	6
65	и даже	4	6
66	не мог	4	6
67	и на	6	6
68	хотя бы	2	6
69	с точки	9	6
70	но это	3	6
71	и это	8	6
72	с другой	7	5
73	для нас	8	5
74	совсем не	3	5
75	но если	4	5
76	отношения к	2	5
77	все эти	4	5
78	в ней	15	5
79	в истории	2	5
80	отнюдь не	2	5
81	в одном	8	5
82	что он	11	5
83	у нас	2	5
84	мы уже	7	5
85	в данном	2	5
86	тем что	3	5
87	ничего не	2	5
88	тому что	6	4
89	на то	16	4
90	такой же	2	4
91	что если	4	4
92	в глаза	2	4
93	до конца	2	4
94	в самом	25	4
95	в котором	6	4
96	она была	4	4
97	не имеет	6	4
98	однако и	2	4
99	при помощи	4	4
100	как это	6	4
101	и все	10	4
102	по существу	2	4
103	то время	2	4
104	здесь в	2	4
105	указать на	3	4
106	было бы	12	4
107	и о	3	4
108	никак не	7	4
109	говорит о	2	4
110	то же	10	4
111	а с	2	4
112	в течение	4	4
113	если мы	6	4
114	все же	8	4
115	но в	3	4
116	по мнению	2	4
117	перед нами	8	3
118	я не	5	3
119	в качестве	2	3
120	из этих	3	3
121	одной стороны	5	3
122	при этом	4	3
123	как бы	14	3
124	в виду	4	3
125	всяком случае	2	3
126	был бы	3	3
127	и тем	3	3
128	в нем	4	3
129	мы видели	6	3
130	то как	2	3
131	и только	3	3
132	с одной	6	3
133	весь этот	3	3
134	не так	3	3
135	как на	3	3
136	что здесь	2	3
137	или не	2	3
138	же самое	10	3
139	все то	7	3
140	если бы	14	3
141	же в	2	3
142	ее в	4	3
143	на самом	2	3
144	того чтобы	9	3
145	не в	12	3
146	и для	4	3
147	в таком	3	3
148	что этот	4	3
149	во всяком	2	3
150	далеко не	3	3
151	здесь не	3	3
152	не могут	2	2
153	должна быть	5	2
154	она должна	3	2
155	в этих	2	2
156	все они	2	2
157	в какой	5	2
158	с этой	2	2
159	и вместе	2	2
160	к своему	2	2
161	он был	3	2
162	что его	2	2
163	интересно что	3	2
164	с такой	5	2
165	больше и	3	2
166	не можем	4	2
167	но что	2	2
168	должен был	2	2
169	не имеют	2	2
170	и наконец	2	2
171	не иначе	2	2
172	в целом	4	2
173	только то	2	2
174	что она	16	2
175	другой стороны	5	2
176	то и	3	2
177	которых мы	6	2
178	но только	8	2
179	к тем	3	2
180	это является	2	2
181	и по	2	2
182	по его	3	2
183	время как	4	2
184	больше чем	4	2
185	к его	2	2
186	но как	2	2
187	что даже	2	2
188	его в	3	2
189	ни по	2	2
190	бы в	3	2
191	к этой	2	2
192	могло бы	2	2
193	и этот	3	2
194	и более	2	2
195	это же	2	2
196	с этим	8	2
197	к этому	3	2
198	но мы	2	2
199	и к	3	2
200	остановиться на	2	2
201	о которых	9	2
202	в силу	2	2
203	очень легко	4	2
204	того же	3	2
205	не к	3	2
206	одно и	3	2
207	она не	6	2
208	из них	6	2
209	совершенно не	5	2
210	наряду с	3	2
211	в сущности	10	2
212	по преимуществу	2	2
213	со стороны	2	2
214	данном случае	2	2
215	из этого	8	2
216	только что	2	2
217	заметить что	2	2
218	для того	8	2
219	и всегда	2	2
220	мы не	5	2
221	в другом	5	2
222	без всякой	2	2
223	что эта	4	2
224	в которой	5	2
