N	2gram	Bakhtin_Pr_4	Istorich
1	и в	46	24
2	что он	6	21
3	не только	14	21
4	этих случаях	2	16
5	может быть	23	14
6	не может	19	14
7	в этих	4	13
8	что в	4	13
9	мы имеем	3	12
10	как в	4	12
11	в этом	16	12
12	и здесь	4	12
13	но и	12	11
14	это не	5	10
15	у него	5	10
16	том что	4	10
17	а в	2	10
18	и что	3	10
19	и другие	3	9
20	с другой	3	9
21	не в	10	9
22	все же	4	9
23	о том	5	9
24	потому что	4	9
25	еще не	7	8
26	что и	3	8
27	все это	6	8
28	другой стороны	3	8
29	то же	6	8
30	а не	11	8
31	или в	8	8
32	так как	5	8
33	с собой	3	7
34	в том	9	7
35	одна из	2	7
36	во всех	5	7
37	то что	4	7
38	вместе с	2	7
39	к нему	5	7
40	таким образом	4	7
41	тем что	3	6
42	об этом	2	6
43	для нас	2	6
44	как и	12	6
45	так же	3	6
46	но не	4	6
47	мы увидим	6	6
48	в нем	17	6
49	он не	4	6
50	и все	9	6
51	только в	6	6
52	как он	3	6
53	не менее	2	5
54	то это	3	5
55	отношение к	3	5
56	так и	4	5
57	с ним	2	5
58	ничего не	2	5
59	имеем в	3	5
60	героя и	4	5
61	там где	2	5
62	но в	6	5
63	никогда не	6	4
64	вовсе не	9	4
65	по существу	3	4
66	но все	2	4
67	при этом	5	4
68	есть и	2	4
69	мы уже	3	4
70	своего рода	4	4
71	же как	2	4
72	как бы	19	4
73	в их	4	4
74	то и	2	4
75	и не	27	4
76	в других	2	4
77	мы не	4	4
78	так в	2	4
79	точки зрения	11	4
80	в данном	2	4
81	мы можем	4	4
82	уже в	4	3
83	с его	5	3
84	из одного	2	3
85	превращается в	4	3
86	вопрос о	2	3
87	на то	3	3
88	в различных	3	3
89	так что	2	3
90	кроме того	4	3
91	кажется что	3	3
92	например в	4	3
93	себе и	3	3
94	здесь нет	3	3
95	когда он	2	3
96	сих пор	8	3
97	как мы	12	3
98	и наконец	4	3
99	и даже	3	3
100	и он	6	3
101	и по	2	3
102	и его	6	3
103	но это	6	3
104	хотя и	6	3
105	к себе	6	3
106	из этих	3	3
107	что мы	2	3
108	в конце	3	3
109	и этим	3	3
110	того как	2	3
111	перед нами	12	2
112	того же	3	2
113	и так	2	2
114	но здесь	3	2
115	причем в	2	2
116	прежде всего	9	2
117	не могут	3	2
118	стороны и	2	2
119	этом мы	2	2
120	в то	5	2
121	все в	2	2
122	ни в	6	2
123	без всякого	2	2
124	знаю что	4	2
125	в руках	2	2
126	и нет	4	2
127	она не	3	2
128	было бы	3	2
129	здесь и	3	2
130	в самом	9	2
131	и о	3	2
132	к ним	4	2
133	но для	3	2
134	к ней	2	2
135	в котором	5	2
136	если в	2	2
137	на себя	4	2
138	и тем	2	2
139	на том	2	2
140	во сне	2	2
141	на него	3	2
142	но конечно	2	2
143	отличается от	3	2
144	здесь не	4	2
145	уже не	4	2
146	они должны	3	2
147	мы здесь	2	2
148	что такое	2	2
149	на этот	2	2
150	друг друга	6	2
151	увидим что	2	2
152	почти всегда	3	2
153	героя но	2	2
154	сказать что	2	2
155	в одной	2	2
156	с этим	2	2
157	но он	3	2
158	и на	11	2
159	они не	2	2
160	этот вопрос	2	2
161	во всем	4	2
162	только на	3	2
163	все эти	4	2
164	и это	3	2
165	конечно не	8	2
166	до сих	8	2
167	но при	3	2
