N	2gram	Vygotskiy__1	FransuaR
1	и в	23	41
2	во всех	3	17
3	таким образом	26	17
4	и с	9	16
5	и его	6	13
6	но и	14	13
7	как мы	5	12
8	в этом	17	12
9	все это	6	11
10	все эти	4	11
11	прежде всего	10	10
12	в самом	7	10
13	не только	16	10
14	так как	7	10
15	то что	17	10
16	и на	8	9
17	и все	5	9
18	о том	6	9
19	никогда не	2	8
20	в сущности	6	8
21	в этой	7	8
22	но в	5	8
23	в них	2	7
24	вовсе не	3	7
25	том что	21	7
26	как бы	11	7
27	и до	2	7
28	как и	14	7
29	что в	14	7
30	в его	14	7
31	что он	7	6
32	мы видим	4	6
33	один из	2	6
34	вместе с	9	6
35	с помощью	13	6
36	сказать что	11	6
37	в то	7	6
38	то же	8	5
39	с его	4	5
40	в одном	4	5
41	в ее	2	5
42	так же	16	5
43	же время	2	5
44	так и	5	5
45	в своем	3	5
46	и что	5	5
47	той же	2	5
48	тем что	6	5
49	в себе	6	5
50	во всем	3	5
51	там где	2	5
52	что это	3	5
53	уже в	3	4
54	все время	6	4
55	с другой	10	4
56	и от	3	4
57	а затем	5	4
58	именно в	6	4
59	и как	5	4
60	не в	4	4
61	одной стороны	9	4
62	в котором	4	4
63	даже в	2	4
64	все же	3	4
65	не может	12	4
66	с одной	8	4
67	как в	4	4
68	самом деле	3	4
69	того чтобы	17	4
70	и наконец	2	4
71	и даже	2	4
72	а в	2	4
73	другом месте	6	4
74	в результате	4	4
75	в основе	8	4
76	в другом	7	4
77	о котором	2	4
78	из этого	5	4
79	перед нами	5	3
80	с этой	6	3
81	в одной	3	3
82	с этим	6	3
83	первый план	2	3
84	на все	3	3
85	на первый	2	3
86	до сих	4	3
87	было бы	4	3
88	вместо того	2	3
89	жизни и	2	3
90	к этим	2	3
91	связано с	2	3
92	сих пор	4	3
93	не остается	3	3
94	этом отношении	4	3
95	при этом	4	3
96	и не	9	3
97	того что	15	3
98	между ними	2	3
99	с другими	2	3
100	в данном	2	3
101	только в	6	3
102	в первом	2	3
103	в чем	4	3
104	потому что	6	3
105	все основные	2	2
106	этой главы	2	2
107	всех этих	2	2
108	что если	2	2
109	в частности	2	2
110	связана с	2	2
111	в этих	2	2
112	для этого	5	2
113	значение в	3	2
114	превращается в	3	2
115	в конце	2	2
116	человека и	3	2
117	что все	4	2
118	представление о	2	2
119	повод для	2	2
120	что именно	3	2
121	если мы	2	2
122	человека с	2	2
123	в том	24	2
124	тем более	5	2
125	связи с	3	2
126	что они	3	2
127	на этом	2	2
128	но не	4	2
129	в значительной	2	2
130	как известно	3	2
131	со всеми	2	2
132	может быть	14	2
133	за пределы	2	2
134	в своей	4	2
135	хотя и	2	2
136	он не	5	2
137	и потому	2	2
138	был бы	2	2
139	должен быть	4	2
140	в развитии	12	2
141	мы видели	2	2
142	данном случае	2	2
143	другой стороны	9	2
144	как раз	4	2
145	которых мы	2	2
146	как это	2	2
147	мы находим	3	2
148	из того	5	2
149	лишь в	6	2
150	заключается в	8	2
151	а не	3	2
152	с точки	18	2
153	и те	2	2
154	на которой	2	2
155	мы не	7	2
156	от всех	3	2
157	и то	3	2
158	их в	4	2
159	между тем	9	2
160	говорит он	15	2
161	одну из	4	2
162	он в	3	2
163	точки зрения	26	2
164	из этих	3	2
165	говорить о	2	2
166	всех тех	5	2
167	что мы	5	2
168	начиная с	2	2
169	как он	3	2
170	тех же	2	2
171	бы в	5	2
172	в области	3	2
173	тогда когда	3	2
174	в новом	3	2
