N	2gram	Tiupa_Anal_3	Narrotol
1	не только	22	31
2	но и	13	27
3	и не	12	23
4	при этом	11	19
5	может быть	9	15
6	в частности	12	14
7	в качестве	12	14
8	в тексте	9	13
9	как и	14	13
10	а не	9	13
11	а в	10	13
12	только в	2	12
13	в этом	14	12
14	и в	18	11
15	в данном	4	11
16	состоит в	4	10
17	такого рода	5	10
18	своего рода	8	10
19	и его	13	10
20	тогда как	20	10
21	то что	2	9
22	то есть	10	9
23	то же	3	8
24	в том	9	8
25	данном случае	3	8
26	со стороны	9	8
27	и т.п	5	8
28	не может	2	8
29	уже не	5	8
30	иначе говоря	2	8
31	представляет собой	5	8
32	том что	12	7
33	но в	2	7
34	и т.д	2	6
35	к тому	6	6
36	об этом	2	6
37	а также	2	6
38	не в	6	6
39	и он	2	6
40	в самом	5	6
41	не мог	2	6
42	как бы	10	6
43	один из	2	6
44	как раз	7	6
45	тому же	3	6
46	во втором	4	6
47	в себе	2	6
48	в его	7	6
49	в этой	6	6
50	перед нами	4	5
51	можно сказать	4	5
52	в соответствии	2	5
53	той или	3	5
54	так и	14	5
55	тем самым	4	5
56	столь же	4	5
57	и на	4	5
58	точки зрения	3	5
59	как правило	5	5
60	с его	8	4
61	о чем	4	4
62	никогда не	5	4
63	из этих	3	4
64	или иной	5	4
65	все же	4	4
66	для него	6	4
67	то в	2	4
68	но не	7	4
69	же время	3	4
70	прежде всего	5	4
71	еще не	6	4
72	вплоть до	2	4
73	в ней	2	4
74	в нем	2	4
75	в мире	5	4
76	в первом	2	4
77	по себе	4	4
78	как в	3	4
79	внимание на	4	4
80	так в	3	4
81	в принципе	2	4
82	являет собой	3	4
83	хотя и	2	4
84	однако и	3	4
85	на себя	2	4
86	в то	3	4
87	о том	6	4
88	одна из	2	4
89	в одном	4	4
90	истории не	2	3
91	не менее	4	3
92	тому как	2	3
93	но они	2	3
94	что в	9	3
95	однако в	5	3
96	в своем	4	3
97	текста в	6	3
98	это не	2	3
99	в жизни	2	3
100	не всегда	3	3
101	что он	4	3
102	сводится к	2	3
103	тем не	2	3
104	и как	4	3
105	в начале	6	3
106	в противовес	2	3
107	в целом	3	3
108	самом деле	2	3
109	но как	3	3
110	картины мира	4	3
111	он не	6	3
112	в конечном	2	3
113	не является	5	3
114	отношению к	7	3
115	по отношению	7	3
116	не было	3	3
117	этом отношении	3	3
118	именно в	3	3
119	лишь в	5	3
120	едва ли	3	3
121	в слове	5	3
122	мы не	3	3
123	в глазах	2	3
124	подобно тому	3	3
125	и ее	2	3
126	в финале	3	3
127	в русской	7	3
128	и все	2	3
129	всего лишь	8	3
130	как это	3	3
131	мы имеем	5	3
132	между тем	5	3
133	а для	2	3
134	художественного высказывания	2	2
135	тем или	2	2
136	о своей	2	2
137	отнюдь не	4	2
138	в конце	5	2
139	в сущности	5	2
140	в свою	5	2
141	о его	2	2
142	же в	2	2
143	кто говорит	2	2
144	да и	2	2
145	в романе	2	2
146	с ее	3	2
147	и того	3	2
148	с появлением	2	2
149	о смерти	3	2
150	свою очередь	4	2
151	по своему	2	2
152	имеем дело	4	2
153	в пределах	4	2
154	или иным	2	2
155	в первой	8	2
156	во сне	3	2
157	в случае	5	2
158	коммуникативной ситуации	2	2
159	и самого	6	2
160	всяком случае	2	2
161	если в	3	2
162	к жизни	3	2
163	по сути	2	2
164	себя в	4	2
165	не будет	3	2
166	вместе с	2	2
167	героя и	4	2
168	дело не	3	2
169	в форме	2	2
170	ли не	4	2
171	другой стороны	5	2
172	в отличие	2	2
173	входит в	2	2
174	не могла	2	2
175	в особенности	3	2
176	ключ к	3	2
177	в году	3	2
178	и вот	2	2
179	дистанция между	2	2
180	в той	2	2
181	что не	3	2
182	который в	3	2
183	и даже	8	2
184	с другой	7	2
185	и для	2	2
186	отличие от	2	2
187	роль в	3	2
188	ничего не	3	2
189	дело с	3	2
190	в результате	5	2
191	сказать что	2	2
192	во всяком	2	2
193	мы можем	2	2
194	и от	2	2
195	что касается	3	2
196	он и	3	2
197	я в	5	2
198	что мы	2	2
199	дело в	2	2
200	в произведении	3	2
201	здесь не	3	2
202	так сказать	2	2
