N	2gram	Losev_Prob_4	Psycholo
1	в том	20	37
2	и в	20	32
3	и что	2	22
4	том что	12	21
5	то что	15	21
6	таким образом	8	21
7	потому что	15	21
8	то есть	27	21
9	что в	3	20
10	так же	5	18
11	может быть	9	18
12	что и	3	17
13	не может	5	17
14	точки зрения	14	17
15	что она	4	16
16	самом деле	3	16
17	того чтобы	2	14
18	что он	8	13
19	при этом	6	13
20	то же	7	13
21	для того	3	13
22	в этом	9	13
23	по себе	11	12
24	если мы	5	12
25	в самом	2	12
26	не только	24	12
27	заключается в	2	12
28	так как	5	12
29	с тем	4	11
30	было бы	14	11
31	при помощи	10	10
32	как и	6	10
33	и т	4	10
34	но и	14	10
35	и не	28	10
36	с точки	11	10
37	как в	5	9
38	тем что	3	9
39	что это	2	8
40	не менее	10	8
41	не в	13	8
42	дело с	2	8
43	к тому	3	7
44	ясно что	7	7
45	и как	3	7
46	а не	7	7
47	говорит что	2	7
48	все эти	16	7
49	совершенно ясно	2	7
50	можно было	4	7
51	и его	10	7
52	сказать что	7	7
53	как будто	11	7
54	только в	23	7
55	что они	2	7
56	все время	2	6
57	в этой	4	6
58	тот же	2	6
59	он не	2	6
60	как бы	4	6
61	в художественном	4	6
62	же самое	6	6
63	о том	5	6
64	если бы	8	6
65	отнюдь не	10	5
66	на все	2	5
67	что его	4	5
68	в ней	7	5
69	далеко не	2	5
70	все это	9	5
71	как раз	4	5
72	на самом	5	5
73	только на	2	5
74	и даже	9	5
75	есть только	2	5
76	и на	3	5
77	в то	4	5
78	сам по	6	4
79	и более	3	4
80	столь же	2	4
81	едва ли	10	4
82	в жизни	3	4
83	есть не	6	4
84	тем не	10	4
85	как это	3	4
86	в чем	2	4
87	несмотря на	4	4
88	из этого	3	4
89	никак не	4	4
90	и когда	2	4
91	совершенно не	3	4
92	произведения искусства	2	4
93	и по	2	4
94	и тем	7	4
95	в нем	5	4
96	все же	2	4
97	из них	3	4
98	жизни и	5	4
99	данном случае	5	4
100	но только	2	4
101	а в	4	4
102	и все	8	4
103	мы имеем	6	4
104	не имеет	4	4
105	и для	4	4
106	в данном	6	4
107	и с	7	4
108	с этим	4	4
109	и это	2	4
110	в сознании	3	4
111	по своему	6	3
112	в частности	2	3
113	для этого	2	3
114	хотя бы	7	3
115	с другой	7	3
116	само собой	3	3
117	в конце	2	3
118	точно так	3	3
119	представить себе	2	3
120	указывает на	4	3
121	и к	3	3
122	а только	6	3
123	если оно	2	3
124	об этом	6	3
125	так что	6	3
126	это значит	10	3
127	что именно	2	3
128	но как	3	3
129	том виде	2	3
130	в своей	4	3
131	относится к	2	3
132	сами по	2	3
133	не могли	2	3
134	то это	3	3
135	с ее	2	3
136	так и	10	3
137	не к	2	3
138	во всех	4	3
139	том чтобы	2	3
140	были бы	3	3
141	и ее	4	3
142	бы и	3	3
143	в отношении	4	3
144	еще более	2	3
145	время как	2	3
146	что не	4	3
147	и он	2	3
148	жизнь и	4	3
149	приходит к	2	3
150	то время	2	3
151	и совершенно	2	3
152	в смысле	5	3
153	в каком	6	3
154	и то	2	3
155	во всем	2	3
156	ни на	3	3
157	мы должны	3	3
158	того или	3	3
159	но в	8	3
160	мы не	7	3
161	значит что	8	3
162	в виду	6	3
163	это было	2	3
164	мы можем	3	3
165	не существует	5	2
166	в самых	3	2
167	и этот	3	2
168	с его	2	2
169	однако не	4	2
170	казалось бы	3	2
171	но даже	4	2
172	в них	5	2
173	в какой	4	2
174	но так	2	2
175	убеждаемся в	2	2
176	это не	7	2
177	она является	2	2
178	и от	6	2
179	он с	2	2
180	с другими	3	2
181	в одном	4	2
182	была бы	2	2
183	и говорит	2	2
184	или иного	3	2
185	но эта	2	2
186	во всяком	8	2
187	ни в	17	2
188	говорит о	2	2
189	что чем	2	2
190	меньше всего	3	2
191	тем более	4	2
192	еще не	7	2
193	но не	5	2
194	того же	2	2
195	виде как	3	2
196	действия и	2	2
197	из которых	3	2
198	вовсе не	21	2
199	на его	2	2
200	к нему	3	2
201	что каждая	2	2
202	в его	3	2
203	из себя	2	2
204	не вполне	2	2
205	всяком случае	4	2
206	в ее	5	2
207	том как	2	2
208	не так	3	2
209	в этих	5	2
210	для нас	6	2
211	вместе с	5	2
212	отличается от	4	2
213	себе и	3	2
214	есть нечто	9	2
215	и без	6	2
216	вплоть до	3	2
217	другой стороны	6	2
218	т д	3	2
219	не было	3	2
220	мы находим	2	2
221	к своему	2	2
222	в самой	4	2
223	здесь мы	3	2
224	что без	2	2
225	и другое	3	2
226	в других	2	2
227	в таком	6	2
228	это можно	2	2
229	но это	6	2
230	также и	13	2
231	является такой	2	2
232	имеем в	3	2
233	в себе	12	2
234	и вообще	6	2
235	и только	4	2
236	не понимает	2	2
237	явлений и	3	2
238	когда мы	5	2
239	в которой	2	2
240	которая не	3	2
241	учения о	2	2
