N	3gram	Bakhtin_Pr_1	Problemy
1	с точки зрения	13	9
2	по отношению к	8	8
3	и в этом	5	6
4	не может быть	4	6
5	в этом смысле	10	5
6	в романах достоевского	5	5
7	в одной плоскости	5	4
8	и до конца	2	4
9	в монологическом мире	3	4
10	в том что	6	4
11	о себе самом	9	3
12	авторской точки зрения	2	3
13	в его творчестве	2	3
14	но в то	5	3
15	то же время	9	3
16	точку зрения на	2	3
17	в зависимости от	5	3
18	в полифоническом романе	2	3
19	романа в его	3	3
20	автора о герое	2	3
21	в самом деле	2	3
22	одной плоскости с	3	3
23	в его целом	6	3
24	как не выдуман	3	3
25	в конце концов	5	3
26	в произведениях достоевского	3	3
27	дело идет не	2	3
28	в то же	9	3
29	входит в замысел	2	3
30	идет не об	2	3
31	лишь там где	2	2
32	в художественном мире	2	2
33	не выдуман герой	2	2
34	здесь конечно не	2	2
35	и в целом	2	2
36	не изображаются они	2	2
37	в этом отношении	3	2
38	перестает быть идеей	2	2
39	с начала и	2	2
40	из одного куска	2	2
41	одно сознание и	2	2
42	превращается в единство	2	2
43	хоть и предположить	2	2
44	входит в творческий	2	2
45	в мире достоевского	4	2
46	пределы одного сознания	2	2
47	в большинстве случаев	2	2
48	начала и до	2	2
49	дело идет о	3	2
50	и изображения мира	2	2
51	нести в произведении	2	2
52	слово о мире	2	2
53	с их мирами	4	2
54	чужая мысль не	2	2
55	то же что	3	2
56	полифоническом романе достоевского	2	2
57	в целом ряде	2	2
58	и не может	2	2
59	само по себе	3	2
60	человек из подполья	4	2
61	хотя бы и	2	2
62	художественном мире достоевского	2	2
63	как бы в	2	2
64	с авторским словом	2	2
65	не входит в	3	2
66	отрицаемая чужая мысль	2	2
67	целом ряде других	2	2
68	до сих пор	2	2
69	слово такого героя	2	2
70	подобно тому как	3	2
71	авторская идея может	2	2
72	в пределы одного	2	2
73	была для него	3	2
74	видения и изображения	6	2
75	человека в человеке	2	2
76	но все же	2	2
