N	2gram	Vygotskiy__5	FransuaR
1	и в	30	49
2	то есть	13	32
3	прежде всего	4	19
4	в его	4	18
5	не только	16	17
6	и его	6	17
7	и на	3	17
8	и не	6	15
9	в этом	14	15
10	в них	4	13
11	только в	5	13
12	но и	6	13
13	как и	6	11
14	как бы	19	11
15	вовсе не	3	10
16	в этой	5	10
17	все это	2	9
18	в романе	2	9
19	для него	3	9
20	в нем	7	9
21	в сущности	12	8
22	все же	7	7
23	один из	5	7
24	жизни и	6	7
25	не может	9	7
26	таким образом	20	7
27	то же	7	7
28	все эти	2	7
29	как мы	5	7
30	именно в	6	6
31	то что	37	6
32	в себя	2	6
33	мы уже	6	6
34	времени и	3	6
35	во всех	2	6
36	так и	3	6
37	рядом с	5	6
38	сказать что	9	6
39	и с	2	6
40	но он	3	6
41	точки зрения	7	6
42	в то	2	6
43	так как	9	6
44	с его	2	5
45	никогда не	9	5
46	в своем	6	5
47	уже в	6	5
48	из этих	3	5
49	но не	7	5
50	при этом	8	5
51	тот же	3	5
52	может быть	11	5
53	и потому	5	5
54	в своей	4	5
55	с точки	2	5
56	с другой	9	4
57	и к	4	4
58	в себе	5	4
59	том что	21	4
60	но все	2	4
61	одна из	3	4
62	и о	3	4
63	в своих	5	4
64	в этих	3	4
65	и до	2	4
66	сих пор	5	4
67	до сих	5	4
68	в форме	2	4
69	отношения к	2	4
70	а в	4	4
71	мы находим	2	4
72	как на	11	4
73	тем что	6	4
74	там где	4	4
75	но в	5	4
76	с одной	12	3
77	о чем	4	3
78	в течение	2	3
79	в одном	2	3
80	что он	17	3
81	же в	2	3
82	в ее	3	3
83	в том	27	3
84	а затем	2	3
85	во всем	2	3
86	в большей	2	3
87	не дает	2	3
88	одной стороны	12	3
89	было бы	5	3
90	из них	2	3
91	несмотря на	5	3
92	в самом	14	3
93	к этим	2	3
94	ни в	3	3
95	другой стороны	5	3
96	этом отношении	3	3
97	и все	4	3
98	и вот	2	3
99	можно было	3	3
100	так в	3	3
101	о том	10	3
102	и под	2	3
103	и это	8	3
104	в виду	4	3
105	под влиянием	3	2
106	в противоположность	2	2
107	связи с	2	2
108	что в	24	2
109	могут быть	8	2
110	в нашем	2	2
111	понятно что	2	2
112	в качестве	2	2
113	что касается	2	2
114	даже и	2	2
115	это в	3	2
116	на то	17	2
117	можно сказать	2	2
118	в отношении	2	2
119	он был	2	2
120	по существу	2	2
121	это и	2	2
122	эти два	3	2
123	что они	5	2
124	он видит	2	2
125	по сравнению	4	2
126	так например	3	2
127	ничего не	2	2
128	до конца	2	2
129	еще не	5	2
130	и другие	3	2
131	по поводу	3	2
132	совершенно не	6	2
133	очень хорошо	2	2
134	у него	3	2
135	в ней	4	2
136	в него	4	2
137	еще в	2	2
138	себе и	2	2
139	по преимуществу	2	2
140	вместе с	12	2
141	в их	3	2
142	целый ряд	3	2
143	должен был	4	2
144	того как	2	2
145	на самом	2	2
146	именно на	5	2
147	того чтобы	20	2
148	и эта	2	2
149	и даже	2	2
150	так же	13	2
151	и следовательно	2	2
152	он дает	2	2
153	на его	3	2
154	в другом	3	2
155	мы должны	3	2
156	сравнению с	4	2
157	в конце	4	2
158	он как	2	2
159	мы можем	7	2
