N	2gram	Losev_Prob_5	Psycholo
1	в том	12	37
2	и в	30	32
3	и что	6	22
4	том что	17	21
5	то что	18	21
6	таким образом	13	21
7	потому что	13	21
8	то есть	21	21
9	что в	5	20
10	так же	5	18
11	может быть	7	18
12	что и	6	17
13	не может	5	17
14	точки зрения	10	17
15	самом деле	2	16
16	того чтобы	2	14
17	что он	7	13
18	при этом	4	13
19	то же	2	13
20	для того	3	13
21	в этом	17	13
22	по себе	2	12
23	в самом	5	12
24	не только	18	12
25	так как	6	12
26	на то	2	11
27	с тем	5	11
28	было бы	4	11
29	при помощи	6	10
30	как и	7	10
31	когда он	2	10
32	но и	13	10
33	и не	12	10
34	с точки	8	10
35	никогда не	7	9
36	как в	2	9
37	тем что	2	9
38	не менее	5	8
39	не в	7	8
40	того что	3	8
41	к тому	2	7
42	ясно что	4	7
43	и как	6	7
44	а не	5	7
45	все эти	2	7
46	можно было	2	7
47	и его	6	7
48	сказать что	9	7
49	как будто	3	7
50	только в	9	7
51	что они	3	7
52	все время	3	6
53	в этой	10	6
54	тот же	3	6
55	он не	3	6
56	как бы	6	6
57	о том	12	6
58	отнюдь не	4	5
59	что у	5	5
60	что его	3	5
61	вслед за	2	5
62	он говорит	2	5
63	в ней	3	5
64	далеко не	4	5
65	до сих	2	5
66	сих пор	2	5
67	как раз	5	5
68	и даже	14	5
69	есть только	3	5
70	и на	6	5
71	в то	4	5
72	и более	2	4
73	едва ли	4	4
74	с этой	2	4
75	тем не	5	4
76	в чем	2	4
77	и сам	4	4
78	несмотря на	6	4
79	из этого	4	4
80	никак не	8	4
81	и тем	3	4
82	в нем	6	4
83	все же	9	4
84	из них	2	4
85	жизни и	2	4
86	наряду с	2	4
87	и до	2	4
88	данном случае	2	4
89	но только	3	4
90	а в	6	4
91	и все	9	4
92	мы имеем	2	4
93	и для	6	4
94	в данном	2	4
95	и с	5	4
96	ничего не	2	4
97	того как	5	4
98	между тем	2	4
99	не могут	2	3
100	в частности	4	3
101	но он	5	3
102	хотя бы	2	3
103	с другой	6	3
104	в конце	8	3
105	точно так	3	3
106	представление о	2	3
107	указывает на	3	3
108	и к	4	3
109	свое собственное	2	3
110	по существу	2	3
111	об этом	4	3
112	так что	11	3
113	что именно	2	3
114	в свою	2	3
115	и другой	2	3
116	в нашей	2	3
117	в своей	22	3
118	конце концов	6	3
119	один из	2	3
120	так и	7	3
121	не к	2	3
122	и их	5	3
123	в отношении	3	3
124	которого мы	2	3
125	еще более	3	3
126	и сейчас	2	3
127	время как	3	3
128	что не	2	3
129	и он	4	3
130	при всем	2	3
131	жизнь и	3	3
132	то время	3	3
133	в смысле	4	3
134	он в	3	3
135	он все	2	3
136	и то	5	3
137	или же	2	3
138	тогда когда	4	3
139	но в	9	3
140	видит в	3	3
141	мы не	2	3
142	в виду	3	3
143	мы можем	5	3
144	мы будем	2	2
145	но даже	4	2
146	и которая	3	2
147	в них	2	2
148	все что	2	2
149	то ни	2	2
150	в какой	2	2
151	это не	2	2
152	из всех	2	2
153	в одном	3	2
154	была бы	2	2
155	во всяком	2	2
156	ни в	4	2
157	говорит о	7	2
158	еще не	3	2
159	но не	7	2
160	в глаза	2	2
161	того же	4	2
162	бы с	2	2
163	вовсе не	8	2
164	на его	2	2
165	к нему	3	2
166	и никогда	3	2
167	в его	12	2
168	всяком случае	2	2
169	в ее	3	2
170	не так	4	2
171	бы то	2	2
172	отношение к	2	2
173	для нас	10	2
174	вместе с	7	2
175	на него	2	2
176	значение и	2	2
177	другого как	2	2
178	к людям	4	2
179	и без	2	2
180	бы не	3	2
181	другой стороны	6	2
182	а с	4	2
183	после того	3	2
184	мы находим	7	2
185	в самой	3	2
186	именно на	2	2
187	и другое	3	2
188	в драме	2	2
189	и у	5	2
190	форму и	2	2
191	ли он	2	2
192	в других	3	2
193	в таком	2	2
194	что этот	5	2
195	также и	12	2
196	в себе	4	2
197	и вообще	9	2
198	и только	2	2
199	в которой	5	2
200	и которые	2	2
