N	2gram	Losev_Prob_3	Myshleni
1	в том	21	33
2	том что	12	27
3	точки зрения	5	26
4	то что	23	20
5	в этом	17	19
6	с точки	2	18
7	того что	8	17
8	и в	44	15
9	не только	14	15
10	что в	8	14
11	таким образом	9	14
12	что он	9	12
13	в самом	3	11
14	в процессе	2	11
15	в целом	6	10
16	но и	10	10
17	было бы	8	10
18	мы не	7	10
19	мы можем	6	10
20	в своем	5	9
21	может быть	28	9
22	не является	11	9
23	не может	7	9
24	что мы	8	9
25	о том	6	9
26	связи с	8	9
27	так и	10	8
28	никогда не	6	8
29	не в	13	8
30	заключается в	4	8
31	и что	7	8
32	если бы	3	8
33	к тому	3	7
34	с одной	2	7
35	и не	35	7
36	потому что	25	7
37	как бы	9	7
38	по себе	25	7
39	он не	8	7
40	во всяком	9	7
41	едва ли	5	7
42	что это	3	6
43	в частности	2	6
44	в отношении	2	6
45	как мы	8	6
46	в этой	3	6
47	мы уже	4	6
48	в виду	10	6
49	на то	3	6
50	мы видели	2	6
51	в связи	7	6
52	мы находим	7	6
53	с другой	7	6
54	сказать что	16	6
55	мы должны	7	6
56	как это	2	6
57	но в	12	6
58	вовсе не	37	6
59	и к	6	6
60	как и	10	6
61	вместе с	2	6
62	если мы	16	6
63	самом деле	3	6
64	на этот	4	6
65	всяком случае	6	6
66	это не	9	5
67	уже в	3	5
68	смысле слова	8	5
69	и даже	14	5
70	друг друга	2	5
71	сравнению с	2	5
72	по существу	2	5
73	по сравнению	2	5
74	то же	13	5
75	во всей	3	5
76	можно было	4	5
77	этот вопрос	3	5
78	прежде всего	3	4
79	что все	2	4
80	мы могли	4	4
81	для нас	16	4
82	по поводу	2	4
83	от его	2	4
84	все это	5	4
85	который в	2	4
86	что оно	2	4
87	не имеет	9	4
88	так же	5	4
89	а в	5	4
90	и с	9	4
91	в начале	2	4
92	могли бы	4	4
93	при помощи	8	4
94	так как	9	4
95	все же	6	4
96	в качестве	3	4
97	в своей	5	4
98	как в	5	4
99	как раз	8	4
100	а с	2	4
101	из того	3	4
102	хотя бы	3	4
103	и его	5	4
104	только в	19	4
105	в которой	2	4
106	он сам	4	3
107	мы будем	2	3
108	бы к	3	3
109	для этого	6	3
110	что у	3	3
111	об этом	3	3
112	что они	5	3
113	и сам	5	3
114	для него	3	3
115	знаком и	3	3
116	при этом	4	3
117	из них	2	3
118	и до	2	3
119	данном случае	7	3
120	языка и	4	3
121	и только	6	3
122	что для	3	3
123	все эти	7	3
124	но эта	3	3
125	в самой	2	3
126	с собой	3	3
127	и по	2	3
128	с другими	3	3
129	в которых	3	3
130	в результате	2	3
131	в основе	2	3
132	с ним	7	3
133	мы имеем	2	3
134	ничем не	2	3
135	и все	3	3
136	здесь и	3	3
137	и особенно	2	3
138	с этим	2	3
139	между знаком	2	3
140	о которых	3	3
141	тем более	3	3
142	но не	3	3
143	того же	2	3
144	что при	2	3
145	в заключение	3	3
146	типа и	2	3
147	для себя	2	3
148	вернуться к	2	3
149	когда он	2	3
150	только что	2	3
151	на самом	7	3
152	тем самым	5	3
153	а не	18	3
154	из которых	2	3
155	или в	4	3
156	значение в	3	3
157	в данном	9	3
158	он в	2	3
159	это же	3	3
160	в отличие	2	3
161	и ее	3	3
162	этого слова	5	3
163	и это	9	3
164	которое мы	5	3
165	отличие от	3	3
166	ничего не	3	3
167	как только	3	2
168	он является	3	2
169	сама по	8	2
170	же как	3	2
171	и есть	5	2
172	в этих	2	2
173	перед нами	8	2
174	с этой	3	2
175	или иной	8	2
176	ли можно	2	2
177	можно сказать	6	2
178	и можно	2	2
179	ни в	8	2
180	и как	3	2
181	но все	3	2
182	это есть	3	2
183	и более	2	2
184	имеет свою	3	2
185	но что	2	2
186	когда в	3	2
187	только тогда	2	2
188	случае не	3	2
189	той или	12	2
190	в котором	2	2
191	и тем	9	2
192	с ее	2	2
193	могут быть	2	2
194	от того	2	2
195	в их	2	2
196	есть нечто	8	2
197	же самим	5	2
198	то он	2	2
199	свою собственную	3	2
200	но если	6	2
201	говорить о	3	2
202	что здесь	5	2
203	же самое	9	2
204	также и	16	2
205	а также	4	2
206	или как	3	2
207	в известном	2	2
208	с которой	2	2
209	нисколько не	2	2
210	отнюдь не	10	2
211	бы мы	2	2
212	были бы	2	2
213	всей его	2	2
214	именно в	2	2
215	указывает на	7	2
216	друг от	2	2
217	с их	2	2
218	когда она	2	2
219	прав в	2	2
220	от друга	2	2
221	общего с	3	2
222	за пределы	5	2
223	в его	9	2
224	что и	9	2
225	во всех	2	2
226	с ней	5	2
227	без всякого	3	2
228	и тогда	3	2
229	как нечто	9	2
230	что же	8	2
231	и для	2	2
232	все равно	3	2
233	но с	2	2
234	нас к	2	2
235	у них	2	2
236	нас в	4	2
237	тем что	4	2
238	само по	3	2
239	в себе	8	2
240	в другом	2	2
241	и вообще	8	2
242	не то	2	2
