N	2gram	Bakhtin_Fr_7	Myshleni
1	в том	11	33
2	том что	4	27
3	точки зрения	5	26
4	то что	8	20
5	в этом	15	19
6	с точки	3	18
7	того что	2	17
8	и в	41	15
9	не только	5	15
10	что в	9	14
11	таким образом	19	14
12	что он	3	12
13	и т.д	2	12
14	в процессе	2	11
15	но и	9	10
16	было бы	4	10
17	мы не	2	10
18	в своем	9	9
19	может быть	4	9
20	не может	3	9
21	о том	6	9
22	в сущности	4	9
23	так и	10	8
24	никогда не	2	8
25	не в	9	8
26	к тому	2	7
27	и не	7	7
28	потому что	5	7
29	как бы	7	7
30	тот же	2	7
31	он не	4	7
32	и т.п	9	7
33	во всяком	2	7
34	что это	4	6
35	в отношении	3	6
36	как мы	11	6
37	в этой	13	6
38	мы уже	12	6
39	в виду	4	6
40	мы видели	5	6
41	по отношению	2	6
42	в связи	2	6
43	как он	2	6
44	но в	8	6
45	по этому	3	6
46	вовсе не	7	6
47	и к	5	6
48	как и	14	6
49	вместе с	5	6
50	это не	6	5
51	уже в	5	5
52	и др	2	5
53	и их	3	5
54	с помощью	6	5
55	по существу	8	5
56	все что	4	5
57	отношению к	2	5
58	то же	13	5
59	говорит что	2	5
60	во всей	2	5
61	можно было	3	5
62	прежде всего	11	4
63	что все	2	4
64	несмотря на	3	4
65	все это	10	4
66	в них	7	4
67	не имеет	3	4
68	так же	5	4
69	а в	5	4
70	их в	2	4
71	и с	4	4
72	так как	3	4
73	с его	2	4
74	для всех	2	4
75	к этому	5	4
76	мы видим	6	4
77	в качестве	9	4
78	в своей	3	4
79	как в	5	4
80	того как	5	4
81	и его	9	4
82	только в	6	4
83	в которой	2	4
84	том числе	4	3
85	все время	2	3
86	что у	3	3
87	во время	3	3
88	числе и	2	3
89	для него	6	3
90	при этом	3	3
91	точка зрения	2	3
92	из них	3	3
93	и до	6	3
94	этом отношении	2	3
95	все эти	13	3
96	и по	3	3
97	в которых	2	3
98	в результате	2	3
99	с ним	2	3
100	мы имеем	2	3
101	ничем не	3	3
102	и все	14	3
103	здесь и	2	3
104	с этим	2	3
105	в следующем	2	3
106	таким же	3	3
107	возникновения и	2	3
108	уже говорили	4	3
109	того же	3	3
110	одной из	2	3
111	в заключение	2	3
112	на самом	2	3
113	тем самым	3	3
114	а не	2	3
115	из которых	2	3
116	или в	2	3
117	в данном	2	3
118	и ее	2	3
119	и это	5	3
120	ничего не	4	3
121	и есть	3	2
122	что между	2	2
123	в этих	2	2
124	перед нами	2	2
125	и обратно	2	2
126	на место	4	2
127	отрыве от	2	2
128	ни в	6	2
129	и как	2	2
130	но все	4	2
131	за то	3	2
132	и самого	2	2
133	с ее	3	2
134	на этой	4	2
135	в первой	2	2
136	на том	2	2
137	уже видели	2	2
138	в их	3	2
139	целый ряд	4	2
140	и других	2	2
141	должно быть	4	2
142	и самым	2	2
143	в более	4	2
144	во все	2	2
145	также и	2	2
146	мира и	4	2
147	а также	2	2
148	в одном	3	2
149	все те	2	2
150	от этого	3	2
151	у него	6	2
152	именно в	2	2
153	из всех	2	2
154	на одном	5	2
155	в его	12	2
156	должен быть	2	2
157	что и	5	2
158	во всех	3	2
159	или менее	2	2
160	находится в	2	2
161	как нечто	2	2
162	и для	5	2
163	в течение	2	2
164	в себя	2	2
165	и эта	3	2
166	той же	3	2
167	на которой	2	2
168	у них	2	2
169	нас в	3	2
170	тем что	3	2
171	в себе	11	2
172	ту же	2	2
173	его к	3	2
174	более или	2	2
