N	2gram	Vygotskiy__3	Komedia
1	и в	25	26
2	и не	10	14
3	едва ли	2	14
4	к тому	4	12
5	так и	5	12
6	и его	2	12
7	в том	23	11
8	может быть	13	11
9	но и	4	10
10	в этом	14	10
11	что в	17	9
12	столь же	7	9
13	том что	20	9
14	если бы	5	9
15	вместе с	14	9
16	ясно что	2	8
17	было бы	10	8
18	и на	6	7
19	из них	4	7
20	не только	6	7
21	что и	10	7
22	на себя	2	7
23	в своем	4	6
24	то что	15	6
25	еще не	4	6
26	наряду с	3	6
27	в нем	2	6
28	того чтобы	8	6
29	потому что	6	6
30	и здесь	2	6
31	в то	4	6
32	о том	5	6
33	таким образом	17	6
34	с его	2	5
35	с тем	16	5
36	независимо от	4	5
37	к этому	3	5
38	что он	6	5
39	в качестве	12	5
40	один из	6	5
41	ни в	9	5
42	на основании	11	5
43	с этим	4	5
44	для того	7	5
45	так что	2	5
46	место в	2	4
47	уже в	7	4
48	не менее	6	4
49	в частности	4	4
50	в этих	2	4
51	тому что	2	4
52	в них	2	4
53	и от	2	4
54	прежде всего	4	4
55	из этих	4	4
56	как мы	8	4
57	же в	2	4
58	как и	15	4
59	в целом	13	4
60	с их	2	4
61	хотя и	2	4
62	в его	15	4
63	еще в	2	4
64	все же	6	4
65	в самом	3	4
66	и для	2	4
67	можно было	6	4
68	точки зрения	6	4
69	в начале	2	4
70	только в	10	4
71	что это	5	4
72	так как	12	4
73	на этот	2	4
74	как это	7	4
75	его в	3	4
76	между тем	3	4
77	с этой	3	3
78	то время	4	3
79	в тех	2	3
80	мы знаем	4	3
81	отношению к	2	3
82	но все	2	3
83	связи с	9	3
84	но не	6	3
85	того же	6	3
86	для нас	2	3
87	и сам	3	3
88	из которых	5	3
89	в котором	3	3
90	и особенно	2	3
91	в своей	2	3
92	и их	3	3
93	все это	6	3
94	по отношению	3	3
95	дело с	3	3
96	в связи	6	3
97	того как	3	3
98	той же	4	3
99	то же	2	3
100	как в	9	3
101	друг друга	4	3
102	а в	4	3
103	или в	2	3
104	или иначе	2	3
105	тем что	8	3
106	не может	6	3
107	как он	3	3
108	в этой	5	3
109	мы можем	7	3
110	все время	2	2
111	ни было	2	2
112	если в	3	2
113	отрицать что	2	2
114	отнюдь не	4	2
115	однако в	2	2
116	в какой	4	2
117	с другой	6	2
118	представления о	2	2
119	в одном	2	2
120	этом смысле	2	2
121	в следующем	2	2
122	и к	5	2
123	в пользу	5	2
124	об этом	2	2
125	не в	6	2
126	в силу	6	2
127	в построении	2	2
128	является не	2	2
129	одна из	2	2
130	тот же	2	2
131	на этом	3	2
132	по своему	11	2
133	как известно	3	2
134	что по	2	2
135	только потому	2	2
136	когда в	3	2
137	одной стороны	5	2
138	вслед за	3	2
139	одним из	5	2
140	от того	4	2
141	он не	4	2
142	друг с	5	2
143	как бы	10	2
144	которые в	3	2
145	всяком случае	4	2
146	время как	4	2
147	не является	8	2
148	в развитии	24	2
149	с той	2	2
150	и это	4	2
151	в мире	2	2
152	что она	5	2
153	в отличие	6	2
154	с одной	5	2
155	в течение	2	2
156	и что	10	2
157	с самого	6	2
158	от всех	2	2
159	и у	6	2
160	отличие от	6	2
161	мы не	9	2
162	с ними	3	2
163	на пути	2	2
164	во всяком	4	2
165	от этого	6	2
166	и во	2	2
167	с другом	5	2
168	в один	2	2
169	и все	4	2
170	с которыми	3	2
171	пути к	3	2
172	бы в	2	2
173	мы имеем	4	2
174	вообще говоря	2	2
