N	2gram	Bakhtin_Pr_4	Problemy
1	и в	46	34
2	и не	27	29
3	как бы	19	27
4	что он	6	23
5	в его	9	22
6	к другому	5	20
7	может быть	23	19
8	в нем	17	19
9	не может	19	19
10	и все	9	19
11	о себе	5	18
12	как и	12	18
13	себе самому	4	18
14	к себе	6	17
15	но в	6	16
16	все это	6	16
17	и его	6	16
18	в этом	16	16
19	и с	7	15
20	прежде всего	9	15
21	что я	6	15
22	он не	4	15
23	то же	6	14
24	с самим	5	14
25	к нему	5	14
26	самом деле	4	13
27	для него	2	13
28	у достоевского	16	13
29	но и	12	12
30	же время	5	12
31	и к	9	12
32	потому что	4	12
33	в то	5	12
34	вовсе не	9	11
35	в сущности	7	11
36	то что	4	11
37	не только	14	10
38	слова и	7	10
39	в отношении	3	9
40	не в	10	9
41	самим собою	3	9
42	а не	11	9
43	героя и	4	9
44	никогда не	6	8
45	себя и	3	8
46	в самом	9	8
47	так же	3	8
48	точки зрения	11	8
49	с ним	2	8
50	что же	3	8
51	и для	3	8
52	в другом	2	8
53	слова в	13	7
54	что в	4	7
55	слово о	4	7
56	и даже	3	7
57	настасьи филипповны	6	7
58	отношении к	2	7
59	этого слова	2	7
60	все же	4	7
61	на него	3	7
62	как мы	12	7
63	там где	2	7
64	своему предмету	3	6
65	с собою	2	6
66	в пределах	10	6
67	у меня	3	6
68	отношение к	3	6
69	не знает	4	6
70	самим собой	2	6
71	и на	11	6
72	слово с	5	6
73	с его	5	6
74	мы уже	3	6
75	отношению к	5	6
76	так и	4	6
77	в себе	7	6
78	только в	6	6
79	он сам	2	5
80	все время	2	5
81	ну так	3	5
82	это не	5	5
83	в конце	3	5
84	себе самом	5	5
85	к тому	2	5
86	так что	2	5
87	но все	2	5
88	и что	3	5
89	и сам	5	5
90	я ведь	4	5
91	себе и	3	5
92	по отношению	5	5
93	таким образом	4	5
94	лишь в	2	5
95	а в	2	5
96	чужого слова	23	5
97	и так	2	5
98	и наконец	4	5
99	он и	4	5
100	творчестве достоевского	2	5
101	в диалоге	3	5
102	это слово	5	5
103	в одном	11	5
104	второй голос	4	5
105	что и	3	5
106	двух голосов	6	5
107	к своему	3	5
108	героя в	3	5
109	другого человека	3	5
110	хотя бы	2	5
111	в слове	3	5
112	во всяком	2	5
113	настасья филипповна	4	5
114	но на	2	4
115	слово героя	3	4
116	с другой	3	4
117	переходим к	2	4
118	ни в	6	4
119	да и	4	4
120	но это	6	4
121	на этом	3	4
122	у него	5	4
123	при этом	5	4
124	в общем	2	4
125	не принимает	2	4
126	все эти	4	4
127	рядом с	5	4
128	в диалогах	2	4
129	для достоевского	2	4
130	к чужому	7	4
131	так как	5	4
132	если бы	3	4
133	как раз	7	4
134	он как	2	4
135	этом смысле	2	4
136	но не	4	4
137	еще не	7	4
138	героев достоевского	3	4
139	бы и	2	4
140	как в	4	4
141	только на	3	4
142	все равно	2	4
143	в мире	3	4
144	с точки	9	4
145	тем что	3	4
146	и это	3	4
147	ничего не	2	4
148	вместе с	2	4
149	не менее	2	3
150	сам знаю	3	3
151	уже в	4	3
152	он только	2	3
153	два голоса	3	3
154	для этого	2	3
155	романах достоевского	7	3
156	мире достоевского	2	3
157	в каждом	6	3
158	его к	2	3
159	словом и	3	3
160	в том	9	3
161	в братьях	2	3
162	такой же	3	3
163	до конца	4	3
164	слово рассказчика	2	3
165	но для	3	3
166	хотя и	6	3
167	в него	6	3
168	в виду	4	3
169	в котором	5	3
170	с ее	3	3
171	жизни и	5	3
172	другой стороны	3	3
173	вот как	2	3
174	в одной	2	3
175	достоевского и	2	3
176	к одному	6	3
177	братьях карамазовых	2	3
178	должно быть	4	3
