N	2gram	Vygotskiy__3	Komedia
1	и в	25	22
2	том что	20	12
3	в том	23	11
4	но и	4	11
5	не только	6	10
6	из них	4	10
7	в то	4	10
8	как и	15	9
9	может быть	13	9
10	в одном	2	8
11	таким образом	17	8
12	и не	10	8
13	и его	2	8
14	о том	5	8
15	едва ли	2	7
16	в этой	5	7
17	и других	2	7
18	что в	17	6
19	в отношении	6	6
20	одного из	2	6
21	что он	6	6
22	к тому	4	6
23	ни в	9	6
24	такого рода	2	6
25	и по	5	6
26	то же	2	6
27	не в	6	6
28	а в	4	6
29	уже в	7	5
30	с другой	6	5
31	прежде всего	4	5
32	при этом	5	5
33	в его	15	5
34	еще в	2	5
35	один из	6	5
36	на его	2	5
37	так и	5	5
38	как в	9	5
39	все это	6	5
40	другой стороны	3	5
41	то время	4	5
42	потому что	6	5
43	между тем	3	5
44	именно в	5	4
45	к этому	3	4
46	ясно что	2	4
47	как мы	8	4
48	же в	2	4
49	что они	10	4
50	в качестве	12	4
51	а также	2	4
52	в котором	3	4
53	и особенно	2	4
54	в нем	2	4
55	что и	10	4
56	тем что	8	4
57	время как	4	4
58	в результате	3	4
59	точки зрения	6	4
60	так как	12	4
61	мы можем	7	4
62	место в	2	3
63	же как	6	3
64	главным образом	2	3
65	не менее	6	3
66	все более	2	3
67	однако в	2	3
68	и одновременно	2	3
69	в них	2	3
70	на то	4	3
71	в тех	2	3
72	и как	5	3
73	по своему	11	3
74	тот же	2	3
75	одной стороны	5	3
76	и сам	3	3
77	в начале	2	3
78	и у	6	3
79	в частности	4	3
80	хотя и	2	3
81	он не	4	3
82	все же	6	3
83	отношению к	2	3
84	в целом	13	3
85	на основании	11	3
86	так же	17	3
87	по отношению	3	3
88	того как	3	3
89	этом отношении	3	3
90	с одной	5	3
91	в течение	2	3
92	здесь мы	2	3
93	не мог	4	3
94	все остальные	2	3
95	мы не	9	3
96	каждый из	2	3
97	и на	6	3
98	в этом	14	3
99	в виде	3	3
100	могут быть	5	3
101	только в	10	3
102	и все	4	3
103	его в	3	3
104	в чем	2	3
105	как это	7	3
106	к которому	3	3
107	в известном	4	2
108	и здесь	2	2
109	ни было	2	2
110	независимо от	4	2
111	связанные с	2	2
112	столь же	7	2
113	и во	2	2
114	указывает на	2	2
115	в свою	3	2
116	в следующем	2	2
117	и внутренней	4	2
118	тем не	5	2
119	мы знаем	4	2
120	мы видели	6	2
121	в действии	3	2
122	одна из	2	2
123	на которые	2	2
124	на этом	3	2
125	но не	6	2
126	того же	6	2
127	в себя	3	2
128	как известно	3	2
129	еще не	4	2
130	было бы	10	2
131	мог бы	4	2
132	в самом	3	2
133	в новое	2	2
134	всяком случае	4	2
135	с ее	5	2
136	то что	15	2
137	наряду с	3	2
138	вместе с	14	2
139	все что	2	2
140	или менее	3	2
141	вслед за	3	2
142	находится в	2	2
143	который в	3	2
144	только что	2	2
145	то и	4	2
146	для этого	2	2
147	не может	6	2
148	внешней и	3	2
149	которых мы	2	2
150	из которых	5	2
151	в силу	6	2
152	или в	2	2
153	путь к	3	2
154	но это	5	2
155	во всяком	4	2
156	только при	2	2
157	на себя	2	2
158	в своих	2	2
159	в себе	2	2
160	по своей	7	2
161	об отношении	2	2
162	отличие от	6	2
163	в области	7	2
164	что по	2	2
