N	2gram	Bakhtin_Fr_3	Istorich
1	что он	2	24
2	не только	13	18
3	может быть	9	17
4	и в	40	15
5	но и	11	14
6	так как	4	14
7	что в	12	12
8	а в	3	12
9	то что	5	12
10	об этом	3	11
11	в этих	6	11
12	мы знаем	2	11
13	и не	13	11
14	в этом	15	11
15	то же	7	10
16	еще не	3	9
17	все же	2	9
18	и здесь	4	9
19	в другом	3	9
20	потому что	2	9
21	связи с	6	8
22	мы увидим	2	8
23	один из	4	8
24	он не	9	8
25	мы видим	5	8
26	том что	4	7
27	в нем	5	7
28	вместе с	3	7
29	сих пор	4	7
30	таким образом	10	7
31	связана с	2	6
32	видно что	4	6
33	до сих	4	6
34	мы уже	13	6
35	в его	13	6
36	как бы	3	6
37	что и	3	6
38	в том	8	6
39	только в	3	6
40	но в	8	6
41	и есть	3	5
42	связан с	3	5
43	с этим	2	5
44	прежде всего	16	5
45	в одном	7	5
46	но все	3	5
47	как в	3	5
48	было бы	4	5
49	в котором	2	5
50	так и	3	5
51	не может	3	5
52	в связи	5	5
53	а не	5	5
54	и наконец	3	5
55	к нему	2	5
56	можно было	3	5
57	и другие	2	4
58	и др	7	4
59	очень часто	2	4
60	у него	8	4
61	но это	3	4
62	в этой	3	4
63	при этом	3	4
64	одной из	2	4
65	но он	2	4
66	в ней	4	4
67	о нем	3	4
68	другими словами	3	4
69	дело не	3	4
70	связь с	6	4
71	и они	2	4
72	они не	3	4
73	и с	8	4
74	тем что	3	4
75	и на	8	4
76	в себе	3	4
77	все эти	8	4
78	к этой	3	4
79	всех этих	3	3
80	в состоянии	2	3
81	и его	17	3
82	из этих	2	3
83	он был	3	3
84	же и	3	3
85	о том	4	3
86	отношению к	2	3
87	в их	4	3
88	все это	4	3
89	по отношению	3	3
90	так в	4	3
91	хотя в	2	3
92	не видит	4	3
93	роль в	4	3
94	мы не	2	3
95	он в	2	3
96	он и	7	3
97	как он	2	3
98	и это	2	3
99	в других	3	3
100	здесь мы	2	3
101	уже в	2	2
102	во время	8	2
103	не было	5	2
104	они были	3	2
105	с другой	2	2
106	это не	2	2
107	и так	2	2
108	представление о	2	2
109	на самом	3	2
110	говорят о	2	2
111	ни в	4	2
112	именно в	2	2
113	в основном	4	2
114	как и	11	2
115	мы видели	3	2
116	одна из	3	2
117	но не	2	2
118	есть и	2	2
119	одно из	3	2
120	здесь в	4	2
121	кроме того	3	2
122	в нашей	2	2
123	того чтобы	4	2
124	и если	2	2
125	например в	2	2
126	на его	2	2
127	и для	5	2
128	в сущности	9	2
129	а также	4	2
130	здесь нет	2	2
131	хотя бы	2	2
132	из них	4	2
133	во всех	6	2
134	за него	2	2
135	в свете	3	2
136	той же	8	2
137	в разных	2	2
138	не боится	2	2
139	самом деле	3	2
140	тут же	2	2
141	в системе	2	2
142	сказать что	3	2
143	он дает	2	2
144	и ее	2	2
145	слова в	2	2
146	в таких	3	2
147	здесь не	3	2
148	так сказать	5	2
149	в особенности	5	2
150	их в	3	2
151	в которой	2	2
152	в эту	4	2
153	в виду	7	2
