N	2gram	Vygotskiy__1	FransuaR
1	и в	23	41
2	таким образом	26	19
3	в этом	17	15
4	и все	5	14
5	как и	14	14
6	в этой	7	13
7	то же	8	13
8	все эти	4	13
9	в его	14	12
10	прежде всего	10	11
11	в том	24	11
12	как мы	5	11
13	в себе	6	11
14	так и	5	10
15	все это	6	10
16	в то	7	10
17	в качестве	9	9
18	и его	6	9
19	не в	4	9
20	же время	2	9
21	но и	14	9
22	в своем	3	9
23	что в	14	9
24	в конце	2	8
25	и от	3	8
26	по существу	4	8
27	то что	17	8
28	но в	5	8
29	в них	2	7
30	вовсе не	3	7
31	как бы	11	7
32	и не	9	7
33	ни в	4	6
34	мы видим	4	6
35	для него	2	6
36	и до	2	6
37	с помощью	13	6
38	только в	6	6
39	о том	6	6
40	уже в	3	5
41	к этому	4	5
42	не только	16	5
43	и к	4	5
44	на этом	2	5
45	вместе с	9	5
46	мы видели	2	5
47	всего в	2	5
48	как в	4	5
49	того как	2	5
50	а в	2	5
51	так же	16	5
52	точки зрения	26	5
53	и это	3	5
54	потому что	6	5
55	что это	3	4
56	хотя и	2	4
57	том что	21	4
58	но все	2	4
59	было бы	4	4
60	в сущности	6	4
61	может быть	14	4
62	он не	5	4
63	целый ряд	4	4
64	и наконец	2	4
65	должно быть	2	4
66	и на	8	4
67	и с	9	4
68	одном из	2	4
69	ничего не	3	4
70	я не	3	3
71	в отношении	10	3
72	что у	2	3
73	в одном	4	3
74	и потому	2	3
75	он может	2	3
76	такой же	3	3
77	свою очередь	3	3
78	в своей	4	3
79	в свою	4	3
80	при этом	4	3
81	несмотря на	2	3
82	что он	7	3
83	жизни и	2	3
84	во всех	3	3
85	в их	3	3
86	в свете	4	3
87	не может	12	3
88	тем самым	5	3
89	с точки	18	3
90	не имеет	2	3
91	той же	2	3
92	и те	2	3
93	можно было	3	3
94	тем что	6	3
95	но этот	2	3
96	так как	7	3
97	от этого	2	3
98	учение о	3	2
99	перед нами	5	2
100	что все	4	2
101	с его	4	2
102	все время	6	2
103	именно в	6	2
104	никогда не	2	2
105	что между	2	2
106	в этих	2	2
107	содержится в	2	2
108	в одной	3	2
109	с этим	6	2
110	вперед в	2	2
111	есть не	2	2
112	и ее	7	2
113	о котором	2	2
114	к тому	4	2
115	связано с	2	2
116	отношению к	7	2
117	и как	5	2
118	из всех	2	2
119	одно и	2	2
120	того что	15	2
121	со всеми	2	2
122	одного из	3	2
123	значительной степени	2	2
124	в новых	3	2
125	должен быть	4	2
126	в состоянии	2	2
127	и судьба	2	2
128	в процессе	8	2
129	образом и	3	2
130	во всей	4	2
131	по отношению	7	2
132	нигде не	2	2
133	этом отношении	4	2
134	в течение	2	2
135	и других	3	2
136	и вот	2	2
137	для всех	4	2
138	в значительной	2	2
139	а не	3	2
140	с самого	8	2
141	говорит что	4	2
142	из которых	3	2
143	уже не	2	2
144	те кто	2	2
145	на которой	2	2
146	мы не	7	2
147	в данном	2	2
148	и то	3	2
149	в результате	4	2
150	их в	4	2
151	во всяком	3	2
152	в словах	2	2
153	в которых	3	2
154	и т.д	5	2
155	как он	3	2
156	дело в	2	2
157	связан с	5	2
158	бы в	5	2
159	в чем	4	2
160	в которой	3	2
161	в области	3	2
