N	3gram	Bakhtin_Pr_1	Problemy
1	с точки зрения	13	15
2	по отношению к	8	11
3	в этом смысле	10	9
4	то же время	9	7
5	в то же	9	7
6	в том что	6	7
7	о себе самом	9	6
8	в романах достоевского	5	6
9	в романе достоевского	5	6
10	зрения на мир	4	6
11	многопланность и противоречивость	5	5
12	литературы о достоевском	5	5
13	в его целом	6	5
14	в этом отношении	3	5
15	сознаний с их	4	4
16	не как объект	4	4
17	в конце концов	5	4
18	том что он	4	4
19	в мире достоевского	4	4
20	утвердить чужое я	4	4
21	с их мирами	4	4
22	между тем как	4	4
23	в творчестве достоевского	4	4
24	видения и изображения	6	4
25	ивана карамазова и	3	4
26	личного стиля и	3	3
27	материале произведений достоевского	3	3
28	в кругозор самого	3	3
29	и это не	3	3
30	доминанта в построении	2	3
31	в одной плоскости	5	3
32	кругозор самого героя	3	3
33	точки зрения монологического	3	3
34	и в этом	5	3
35	в той же	2	3
36	самосознание как художественная	2	3
37	человека в человеке	2	3
38	себе самом и	4	3
39	с другими сознаниями	3	3
40	самого героя и	3	3
41	героя о себе	4	3
42	но это не	2	3
43	становления единого духа	3	3
44	романа достоевского в	2	3
45	как объект а	3	3
46	можно было бы	2	3
47	с ним и	2	3
48	как другой субъект	3	3
49	мир и на	2	3
50	сами по себе	3	3
51	дело идет не	2	3
52	полифоническом романе достоевского	2	3
53	как художественная доминанта	2	3
54	я не как	3	3
55	в зависимости от	5	3
56	бы то ни	2	3
57	то что было	3	3
58	чужое я не	3	3
59	а как другой	3	3
60	объект а как	3	3
61	а не как	4	3
62	стиля и тона	3	3
63	художественного видения и	3	3
64	человек из подполья	4	3
65	подобно тому как	3	3
66	не может быть	4	3
67	автора и как	2	3
68	они уже не	3	3
69	во всяком случае	3	3
70	для него самого	2	3
71	рядом с другими	3	3
72	человека из подполья	2	3
73	на самом деле	4	3
74	идет не об	2	3
75	на мир и	2	3
76	и в то	2	3
77	записок из подполья	2	3
78	все то что	3	3
79	видения и понимания	3	3
80	не нарушает строгой	2	2
81	недопустимо сводить к	2	2
82	мир достоевского глубоко	2	2
83	идеи в нем	2	2
84	лентяй да ведь	2	2
85	как в музыке	2	2
86	а в то	2	2
87	романа в его	3	2
88	в его творчестве	2	2
89	лишь одним из	2	2
90	в лучшем случае	2	2
91	романов достоевского и	2	2
92	нарушает строгой определенности	2	2
93	на вопрос кто	2	2
94	самом построении романа	2	2
95	в одном времени	2	2
96	самой структуре романа	2	2
97	в данном случае	2	2
98	в пределах отдельных	2	2
99	той же основной	2	2
100	в самом построении	2	2
101	в кругозор героя	2	2
102	что он есть	2	2
103	с другими чертами	2	2
104	последнее слово о	2	2
105	может быть осмысленно	2	2
106	таким образом все	2	2
107	и благодаря чему	2	2
108	да ведь это	2	2
109	рядом с авторским	2	2
110	хозяин и работник	2	2
111	равноправных сознаний с	2	2
112	на твердом фоне	2	2
113	множественность неслиянных сознаний	2	2
114	в мировоззрении достоевского	2	2
115	потому что хоть	2	2
116	и не служит	2	2
117	той сложнейшей и	2	2
118	в самом романе	2	2
119	из одного куска	2	2
120	как предмет изображения	2	2
121	раскольникова ивана карамазова	2	2
122	в самом деле	2	2
123	друг против друга	2	2
124	в пространстве а	2	2
125	и завершающим авторским	2	2
126	на материале произведений	2	2
127	от характера типа	2	2
