N	2gram	Losev_Prob_1	Komedia
1	и в	32	26
2	в комедии	2	19
3	и не	31	14
4	едва ли	2	14
5	к тому	3	12
6	так и	12	12
7	и его	3	12
8	в том	9	11
9	может быть	14	11
10	но и	9	10
11	в этом	19	10
12	что в	12	9
13	том что	12	9
14	если бы	4	9
15	вместе с	2	9
16	ясно что	3	8
17	было бы	8	8
18	и на	8	7
19	из них	3	7
20	не только	17	7
21	на себя	2	7
22	в своем	5	6
23	то что	42	6
24	еще не	9	6
25	в нем	13	6
26	того чтобы	9	6
27	потому что	16	6
28	и здесь	6	6
29	в то	6	6
30	о том	11	6
31	таким образом	6	6
32	с его	2	5
33	с тем	5	5
34	в которой	2	5
35	что он	7	5
36	в качестве	2	5
37	один из	4	5
38	ни в	7	5
39	в истории	4	5
40	с этим	3	5
41	для того	8	5
42	так что	6	5
43	и с	2	5
44	действующих лиц	2	5
45	больше чем	2	5
46	уже в	3	4
47	не менее	19	4
48	в этих	3	4
49	тому что	4	4
50	в них	7	4
51	прежде всего	10	4
52	из этих	2	4
53	сразу же	2	4
54	о его	2	4
55	как мы	7	4
56	же в	4	4
57	меньше всего	2	4
58	как и	3	4
59	как будто	3	4
60	хотя и	6	4
61	в его	6	4
62	в самом	6	4
63	и для	4	4
64	что для	2	4
65	можно было	3	4
66	точки зрения	3	4
67	только в	7	4
68	что это	3	4
69	так как	11	4
70	на этот	3	4
71	как это	6	4
72	его в	6	4
73	между тем	2	4
74	этот раз	2	4
75	это было	2	4
76	о чем	6	3
77	так или	2	3
78	но если	2	3
79	что его	3	3
80	но все	3	3
81	связи с	5	3
82	но не	9	3
83	того же	3	3
84	во всех	7	3
85	здесь в	3	3
86	для нас	5	3
87	по поводу	4	3
88	например в	2	3
89	из числа	2	3
90	да и	3	3
91	в котором	5	3
92	не имеет	2	3
93	и особенно	2	3
94	друг другу	2	3
95	в своей	8	3
96	в их	4	3
97	все это	7	3
98	в связи	4	3
99	того как	3	3
100	то же	10	3
101	не было	4	3
102	как в	4	3
103	в самой	3	3
104	к нему	3	3
105	а в	4	3
106	или в	4	3
107	или иначе	2	3
108	тем что	7	3
109	не может	8	3
110	как он	4	3
111	в этой	10	3
112	но в	14	3
113	мы можем	4	3
114	что ни	2	2
115	что их	2	2
116	все время	2	2
117	и есть	6	2
118	отнюдь не	10	2
119	однако в	2	2
120	с другой	3	2
121	не для	2	2
122	это не	6	2
123	в конце	6	2
124	этом смысле	6	2
125	с собой	2	2
126	вовсе не	35	2
127	нет и	2	2
128	об этом	10	2
129	в ее	3	2
130	не в	4	2
131	до сих	3	2
132	является не	2	2
133	философии и	4	2
134	по своему	9	2
135	только потому	3	2
136	в это	2	2
137	в действительности	3	2
138	и если	6	2
139	или на	3	2
140	он не	3	2
141	как бы	14	2
142	которые в	2	2
143	всяком случае	3	2
144	не является	5	2
145	говоря уже	2	2
146	хотя бы	3	2
147	и т	11	2
148	и это	9	2
149	после этого	4	2
150	сказать о	2	2
151	или его	2	2
152	не говоря	4	2
153	сих пор	3	2
154	что она	5	2
155	если не	4	2
156	мы находим	2	2
157	и что	9	2
158	от всех	2	2
159	в других	5	2
160	мы не	2	2
161	во всяком	7	2
162	и во	3	2
163	одно из	2	2
164	и ее	8	2
165	к его	2	2
166	и еще	3	2
167	на что	2	2
168	говорить о	6	2
169	и вовсе	4	2
170	и все	7	2
171	в первом	2	2
172	с которыми	4	2
173	мы имеем	2	2
174	в виду	6	2
