N	2gram	Vygotskiy__5	Problemy
1	и не	6	31
2	и в	30	29
3	в его	4	24
4	может быть	11	24
5	а не	8	22
6	в этом	14	22
7	как бы	19	19
8	в нем	7	19
9	точки зрения	7	19
10	для него	3	18
11	не только	16	15
12	то что	37	15
13	не как	3	14
14	но и	6	14
15	и его	6	14
16	то же	7	14
17	рядом с	5	14
18	с точки	2	13
19	как и	6	12
20	не может	9	12
21	таким образом	20	12
22	в одном	2	10
23	этом смысле	2	10
24	в самом	14	10
25	в то	2	10
26	только в	5	10
27	героя и	7	10
28	там где	4	10
29	с его	2	9
30	это не	3	9
31	все же	7	9
32	в романе	2	9
33	но не	7	9
34	все эти	2	9
35	если бы	11	9
36	в каждом	2	8
37	в своем	6	8
38	до конца	2	8
39	по себе	7	8
40	что он	17	8
41	что в	24	8
42	в своей	4	8
43	по отношению	2	8
44	потому что	23	8
45	в том	27	8
46	прежде всего	4	7
47	вовсе не	3	7
48	а как	2	7
49	том что	21	7
50	не в	8	7
51	так и	3	7
52	в форме	2	7
53	и как	7	7
54	а в	4	7
55	и на	3	7
56	в себе	5	7
57	но в	5	7
58	все это	2	6
59	в одной	2	6
60	в конце	4	6
61	не могут	3	6
62	в целом	5	6
63	несмотря на	5	6
64	был бы	5	6
65	что она	6	6
66	как в	3	6
67	как раз	13	6
68	самом деле	8	6
69	так же	13	6
70	говорит он	2	6
71	могут быть	8	6
72	и потому	5	6
73	так как	9	6
74	перед нами	2	5
75	должна быть	2	5
76	именно в	6	5
77	было бы	5	5
78	но все	2	5
79	зависимости от	7	5
80	еще не	5	5
81	это и	2	5
82	в сущности	12	5
83	и о	3	5
84	у него	3	5
85	он не	3	5
86	в зависимости	6	5
87	той же	3	5
88	на самом	2	5
89	конце концов	2	5
90	героя а	2	5
91	и это	8	5
92	ничего не	2	5
93	все то	2	4
94	в результате	4	4
95	что и	3	4
96	и с	2	4
97	и следовательно	2	4
98	от того	4	4
99	и т	7	4
100	и для	6	4
101	тем что	6	4
102	как мы	5	4
103	героя в	3	4
104	и наконец	3	4
105	должно быть	2	4
106	в основе	7	4
107	героя о	2	4
108	в этой	5	4
109	человека в	3	4
110	уже в	6	3
111	была бы	3	3
112	никогда не	9	3
113	в них	4	3
114	каждый элемент	2	3
115	сами по	2	3
116	с другой	9	3
117	есть то	2	3
118	ни в	3	3
119	по существу	2	3
120	одна из	3	3
121	не дает	2	3
122	ни один	2	3
123	себе и	2	3
124	романа как	2	3
125	и до	2	3
126	в их	3	3
127	другой стороны	5	3
128	тому что	8	3
129	как на	11	3
130	т п	3	3
131	этом отношении	3	3
132	в себя	2	3
133	приводит к	2	3
134	отличается от	2	3
135	и здесь	6	3
136	в своих	5	3
137	сказать что	9	3
138	он в	2	3
139	само по	2	3
140	не знает	2	3
141	как будто	6	3
142	мы должны	3	3
143	если же	2	3
144	бы в	5	3
145	отношения к	2	3
146	в противоположность	2	2
147	и уже	3	2
148	самого начала	3	2
149	что герой	3	2
150	все время	20	2
151	связи с	2	2
152	находит свое	2	2
153	себя и	2	2
154	хотя бы	3	2
155	с этой	2	2
156	именно потому	3	2
157	с которой	2	2
158	вопрос о	3	2
159	и к	4	2
160	не есть	4	2
161	жизни и	6	2
162	же в	2	2
163	так что	3	2
164	мы видим	8	2
165	чем в	2	2
166	при этом	8	2
167	лучшем случае	3	2
168	тот же	3	2
169	друг с	3	2
170	со своим	2	2
171	с героем	2	2
172	никак не	6	2
173	до сих	5	2
174	в котором	2	2
175	один из	5	2
176	нам кажется	2	2
177	на его	3	2
178	входят в	2	2
179	ни одного	2	2
180	сих пор	5	2
181	данном случае	3	2
182	мы уже	6	2
183	находится в	2	2
184	в отношении	2	2
185	и даже	2	2
186	что оно	6	2
187	в той	3	2
188	и что	23	2
189	именно на	5	2
190	из которых	4	2
191	на этот	3	2
192	между ними	2	2
193	к другому	2	2
194	к этим	2	2
195	в лучшем	3	2
196	можно было	3	2
197	в данном	3	2
198	этот вопрос	4	2
199	в которых	2	2
200	в ней	4	2
201	но он	3	2
202	как например	2	2
203	и есть	5	2
204	образом все	2	2
205	могли бы	4	2
206	его на	2	2
207	в которой	3	2
208	же не	2	2
209	нет ни	2	2
210	с этим	2	2
211	по преимуществу	2	2
