N	2gram	Losev_Vlad_3	Istorich
1	и в	40	28
2	может быть	8	25
3	не может	14	15
4	а не	8	15
5	никогда не	11	14
6	для нас	5	13
7	мы должны	4	13
8	мы имеем	3	13
9	что в	17	12
10	то же	4	12
11	не только	25	12
12	только в	13	11
13	что он	5	10
14	все же	4	10
15	прежде всего	10	10
16	но и	18	10
17	мы не	2	10
18	и что	8	10
19	в том	18	9
20	о том	11	9
21	то что	28	9
22	и не	25	9
23	не в	3	9
24	так и	6	9
25	что это	9	8
26	если бы	3	8
27	таким образом	11	8
28	в этом	16	8
29	но в	4	8
30	в этих	2	7
31	это не	3	7
32	том что	18	7
33	еще не	4	7
34	было бы	4	7
35	в ней	5	7
36	а в	7	7
37	так же	8	7
38	и здесь	6	7
39	что мы	2	7
40	с другой	5	6
41	не менее	9	6
42	к тому	7	6
43	тем не	10	6
44	это тоже	2	6
45	что и	7	6
46	в этой	8	6
47	его в	2	6
48	так как	7	6
49	вместе с	7	6
50	мы будем	2	5
51	должна быть	2	5
52	в одном	5	5
53	вопрос о	4	5
54	по существу	4	5
55	в дальнейшем	4	5
56	в силу	2	5
57	более или	5	5
58	что здесь	3	5
59	но не	4	5
60	в качестве	3	5
61	что она	2	5
62	ее в	3	5
63	или менее	5	5
64	другой стороны	2	5
65	в своем	8	5
66	можно было	5	5
67	сказать что	12	5
68	в его	14	5
69	на более	2	5
70	с тем	7	4
71	связи с	2	4
72	на то	4	4
73	об этом	6	4
74	так что	14	4
75	но все	3	4
76	но это	6	4
77	одной стороны	3	4
78	но оно	2	4
79	чем это	2	4
80	даже в	4	4
81	на него	2	4
82	а именно	12	4
83	в связи	3	4
84	с этим	2	4
85	с одной	3	4
86	как и	7	4
87	того что	7	4
88	и даже	6	4
89	хотя бы	6	4
90	и для	3	4
91	и с	9	4
92	и на	6	4
93	потому что	11	4
94	находится в	3	4
95	все эти	5	4
96	здесь не	3	4
97	не все	3	4
98	мы знаем	3	4
99	я не	3	3
100	в какой	2	3
101	не как	2	3
102	точно так	4	3
103	перед нами	3	3
104	по себе	6	3
105	в книге	2	3
106	не с	4	3
107	именно в	3	3
108	в начале	2	3
109	при этом	3	3
110	то время	4	3
111	не можем	2	3
112	наряду с	2	3
113	выше мы	2	3
114	в котором	4	3
115	и по	2	3
116	то это	10	3
117	из них	2	3
118	в их	2	3
119	что же	9	3
120	уже не	9	3
121	и его	10	3
122	не просто	10	3
123	если мы	4	3
124	как мы	8	3
125	есть только	9	3
126	же самое	3	3
127	как это	4	3
128	время как	2	3
129	также и	17	3
130	тем что	5	3
131	должен был	2	3
132	в другом	2	3
133	во всем	6	3
134	в то	7	3
135	дело в	5	3
136	раз и	8	3
137	же не	2	3
138	не существует	2	2
139	а с	4	2
140	не могут	2	2
141	это время	2	2
142	отличие от	3	2
143	к этому	2	2
144	нисколько не	3	2
145	то он	4	2
146	и от	6	2
147	и потому	10	2
148	вовсе не	13	2
149	но мы	2	2
150	здесь в	4	2
151	не содержит	2	2
152	к своему	2	2
153	то ни	3	2
154	мы видели	3	2
155	и как	7	2
156	об этой	2	2
157	по своей	2	2
158	говорит в	3	2
159	здесь же	2	2
160	само по	3	2
161	для него	8	2
162	и если	7	2
163	одной из	2	2
164	на первый	2	2
165	же как	3	2
166	легко может	2	2
167	но если	5	2
168	как бы	3	2
169	по этому	3	2
170	не вполне	2	2
171	еще в	5	2
172	был бы	3	2
173	и тем	3	2
174	в нем	3	2
175	это было	3	2
176	не есть	10	2
177	говорит о	4	2
178	но уже	2	2
179	бы то	3	2
180	в целом	2	2
181	со стороны	2	2
182	даже не	3	2
183	как раз	10	2
184	то и	2	2
185	не на	2	2
186	в отличие	3	2
187	и только	3	2
188	на ступени	2	2
189	отношения к	5	2
190	он не	8	2
191	в виде	13	2
192	еще и	18	2
193	там же	7	2
194	а только	7	2
195	не так	3	2
196	должно быть	5	2
197	по его	2	2
198	ничего не	5	2
199	ни к	2	2
200	от этого	2	2
201	с чего	2	2
202	xix века	6	2
203	в основном	4	2
204	в себе	9	2
205	бы в	2	2
206	что если	4	2
207	при помощи	4	2
208	из этого	2	2
209	мы сейчас	2	2
210	всякого рода	3	2
211	только с	2	2
212	которые можно	2	2
213	стоит на	2	2
214	что этот	3	2
215	тоже не	5	2
