N	2gram	Tiupa_Hudo_1	Narrotol
1	не только	12	31
2	но и	5	27
3	и не	2	23
4	при этом	12	19
5	может быть	5	15
6	в частности	5	14
7	в качестве	9	14
8	в тексте	3	13
9	как и	9	13
10	а не	12	13
11	а в	7	13
12	только в	5	12
13	в этом	11	12
14	и в	14	11
15	состоит в	2	10
16	такого рода	3	10
17	своего рода	7	10
18	и его	5	10
19	тогда как	7	10
20	то что	8	9
21	с собачкой	8	9
22	то же	9	8
23	в том	12	8
24	со стороны	3	8
25	не может	7	8
26	уже не	7	8
27	иначе говоря	2	8
28	в рассказе	11	8
29	если бы	3	7
30	у него	9	7
31	том что	16	7
32	но в	5	7
33	к тому	7	6
34	об этом	5	6
35	а также	3	6
36	не в	7	6
37	и он	5	6
38	в самом	4	6
39	как бы	7	6
40	один из	4	6
41	жизни и	5	6
42	как раз	4	6
43	у чехова	13	6
44	в себе	11	6
45	в его	8	6
46	в этой	8	6
47	действующих лиц	2	5
48	перед нами	5	5
49	с анной	2	5
50	можно сказать	4	5
51	анной сергеевной	2	5
52	рассказа в	6	5
53	в своей	10	5
54	так и	13	5
55	столь же	4	5
56	и на	3	5
57	потому что	5	5
58	точки зрения	5	5
59	как правило	6	5
60	слова в	2	4
61	анна сергеевна	17	4
62	с его	5	4
63	никогда не	6	4
64	к себе	5	4
65	с позиции	2	4
66	матери и	2	4
67	в литературе	3	4
68	что на	2	4
69	все же	3	4
70	для него	10	4
71	то в	4	4
72	но не	3	4
73	же время	8	4
74	прежде всего	11	4
75	еще не	7	4
76	у нее	2	4
77	в ней	4	4
78	в нем	3	4
79	в мире	3	4
80	из них	4	4
81	по себе	2	4
82	как в	8	4
83	внимание на	2	4
84	так в	2	4
85	того что	4	4
86	того чтобы	3	4
87	в речи	2	4
88	или не	3	4
89	хотя и	2	4
90	однако и	3	4
91	в то	8	4
92	что у	3	4
93	о том	12	4
94	одна из	2	4
95	не менее	5	3
96	что в	6	3
97	однако в	2	3
98	в следующей	3	3
99	в своем	4	3
100	это не	7	3
101	что он	9	3
102	художественного письма	2	3
103	идет о	3	3
104	еще раз	2	3
105	тем не	4	3
106	в начале	2	3
107	в противовес	2	3
108	в целом	2	3
109	в ялте	6	3
110	самом деле	5	3
111	но как	2	3
112	картины мира	4	3
113	при всей	2	3
114	и о	4	3
115	он не	4	3
116	в конечном	2	3
117	о нем	3	3
118	еще в	3	3
119	речь идет	3	3
120	его жизни	2	3
121	отношению к	8	3
122	в ходе	3	3
123	или напротив	2	3
124	по отношению	8	3
125	в центре	4	3
126	анны сергеевны	13	3
127	не было	4	3
128	этом отношении	3	3
129	именно в	7	3
130	лишь в	3	3
131	героя в	2	3
132	укрупнение плана	3	3
133	едва ли	3	3
134	мы не	2	3
135	в глазах	6	3
136	и с	4	3
137	чеховских рассказов	2	3
138	к анне	5	3
139	в финале	3	3
140	как будто	4	3
141	в русской	4	3
142	и все	4	3
143	представляют собой	2	3
144	всего лишь	4	3
145	между тем	8	3
146	срывало шляпы	2	2
147	глядя на	2	2
148	казалось бы	7	2
149	о своей	2	2
150	письма не	2	2
151	отнюдь не	3	2
152	в этих	5	2
153	установкой на	2	2
154	в конце	4	2
155	на то	4	2
156	центральное событие	2	2
157	в берете	2	2
158	как мы	3	2
159	же в	3	2
160	да и	2	2
161	вдруг забилось	2	2
162	не слышит	2	2
163	с ее	2	2
164	рассказа на	2	2
165	по своему	3	2
166	анне сергеевне	7	2
167	из хора	2	2
168	порой и	2	2
169	до конца	2	2
170	до сих	2	2
171	в пределах	3	2
172	она не	4	2
173	а его	2	2
174	в первой	6	2
175	он уже	4	2
176	никак не	2	2
177	сознания героя	2	2
178	в театре	3	2
179	новое лицо	2	2
180	если в	2	2
181	к жизни	5	2
182	не имеет	2	2
183	раз в	2	2
184	себя в	4	2
185	героя и	5	2
186	сих пор	2	2
187	в е	2	2
188	заключает в	2	2
189	в форме	2	2
190	гурова не	2	2
191	только на	2	2
192	человеческой жизни	4	2
193	только что	4	2
194	у себя	2	2
195	жизни в	6	2
196	в связи	3	2
197	все равно	2	2
198	ключ к	2	2
199	человека в	6	2
200	она в	3	2
201	что не	2	2
202	и даже	3	2
203	жизни как	2	2
204	и для	3	2
205	друг друга	5	2
206	особенно в	2	2
207	на святках	4	2
208	в таком	3	2
209	ничего не	8	2
210	с ними	2	2
211	для друга	3	2
212	из деревни	2	2
213	из нас	3	2
214	в результате	2	2
215	не о	2	2
216	и от	4	2
217	друг для	3	2
218	в зеркале	2	2
219	связи с	4	2
220	царица небесная	2	2
221	в равной	3	2
222	рассказа о	3	2
223	здесь не	2	2
224	так сказать	2	2
225	дамы с	4	2
226	с ним	4	2
227	та же	4	2
228	как она	2	2
