N	2gram	Bakhtin_Pr_5	Istorich
1	и в	35	26
2	так как	4	18
3	никогда не	4	13
4	потому что	8	13
5	что в	6	12
6	таким образом	7	12
7	в том	5	12
8	и на	6	12
9	в этом	14	12
10	мы видели	2	11
11	может быть	14	11
12	с другой	4	10
13	том что	3	10
14	и не	27	10
15	не только	10	10
16	что он	24	9
17	еще не	7	9
18	но и	14	9
19	в нем	16	8
20	все же	8	8
21	вместе с	2	8
22	другой стороны	3	8
23	все эти	3	8
24	и это	5	8
25	с ним	7	8
26	уже не	3	7
27	мы можем	2	7
28	например в	2	7
29	и его	14	7
30	у него	4	7
31	о том	2	7
32	но в	19	7
33	то что	10	6
34	мы уже	8	6
35	как в	5	6
36	так в	2	6
37	не может	18	6
38	в виде	7	6
39	связан с	2	6
40	и с	12	6
41	как он	2	6
42	за собой	3	5
43	очень часто	2	5
44	как и	18	5
45	в ней	2	5
46	в его	21	5
47	так и	8	5
48	то же	15	5
49	и что	6	5
50	тем что	4	5
51	в то	11	5
52	только в	6	5
53	его в	4	5
54	там где	7	5
55	с тем	3	4
56	это не	3	4
57	прежде всего	12	4
58	с его	7	4
59	но это	6	4
60	на его	4	4
61	как бы	31	4
62	что и	3	4
63	что оно	2	4
64	как мы	8	4
65	и он	2	4
66	и по	2	4
67	здесь еще	2	4
68	но как	4	4
69	там в	3	3
70	в них	4	3
71	вообще не	2	3
72	и от	3	3
73	в одном	6	3
74	вопрос о	2	3
75	меня в	2	3
76	так что	5	3
77	не в	10	3
78	от него	6	3
79	такой же	3	3
80	к концу	3	3
81	нет в	3	3
82	в него	3	3
83	еще в	4	3
84	его с	5	3
85	когда он	3	3
86	в своей	4	3
87	из этого	2	3
88	а в	7	3
89	при этом	2	3
90	и вот	4	3
91	к своему	5	3
92	и наконец	7	3
93	но так	3	3
94	время как	2	3
95	мы наблюдали	2	3
96	или в	2	3
97	и то	5	3
98	та же	4	3
99	их в	2	3
100	сказать что	3	3
101	в себе	5	3
102	как будто	4	3
103	него и	3	3
104	еще очень	2	2
105	с этой	2	2
106	все время	4	2
107	это место	2	2
108	обращается к	2	2
109	и как	2	2
110	однако в	2	2
111	в этих	2	2
112	с собой	2	2
113	в эту	4	2
114	в своем	2	2
115	что у	6	2
116	но он	4	2
117	в одной	3	2
118	с этим	3	2
119	вовсе не	7	2
120	к тому	6	2
121	сводится к	3	2
122	мы знаем	2	2
123	по отношению	6	2
124	но все	4	2
125	что они	6	2
126	но не	6	2
127	так же	7	2
128	в последнем	2	2
129	и происходит	2	2
130	героя в	5	2
131	было бы	3	2
132	и сам	7	2
133	кажется что	2	2
134	но для	2	2
135	всяком случае	4	2
136	даже в	5	2
137	отношению к	7	2
138	своего рода	2	2
139	ни в	2	2
140	но эти	2	2
141	на него	5	2
142	в форме	3	2
143	что же	7	2
144	совсем другое	2	2
145	он не	13	2
146	только что	3	2
147	а с	3	2
148	увидим что	2	2
149	она в	2	2
150	а не	4	2
151	того что	3	2
152	что не	4	2
153	можно было	2	2
154	где он	4	2
155	с ними	5	2
156	во всяком	4	2
157	говорит он	4	2
158	он и	5	2
159	к себе	18	2
160	в которых	2	2
161	из его	2	2
162	мы должны	3	2
163	что это	4	2
164	ничего не	3	2
165	нет ни	2	2
166	или как	3	2
167	же не	4	2
