N	2gram	Propp_Isto_3	Hudozhes
1	и в	22	28
2	том что	8	19
3	и не	12	18
4	в том	9	15
5	а не	6	14
6	не в	4	13
7	в этом	17	13
8	о том	3	12
9	как и	3	11
10	при этом	2	11
11	в его	3	11
12	не только	14	11
13	у нее	2	10
14	уже не	7	10
15	но и	12	9
16	в жизни	2	8
17	что он	9	8
18	может быть	11	8
19	так и	2	8
20	между тем	2	8
21	я не	3	7
22	и все	3	7
23	к тому	3	7
24	в частности	5	7
25	отношению к	2	7
26	что она	5	7
27	по отношению	2	7
28	состоит в	3	7
29	как это	4	7
30	это не	6	6
31	можно сказать	2	6
32	в котором	2	6
33	то что	7	6
34	жизни и	2	6
35	если бы	6	6
36	то же	6	6
37	не было	2	6
38	а в	6	6
39	и с	4	6
40	тем что	4	6
41	в то	2	6
42	и другие	4	5
43	не менее	5	5
44	у него	3	5
45	в своем	2	5
46	как в	2	5
47	да и	2	5
48	в этой	5	5
49	что в	15	5
50	она не	4	5
51	никогда не	3	5
52	только на	2	5
53	не могла	2	5
54	и его	4	5
55	ничего не	6	5
56	превращается в	3	4
57	тем не	5	4
58	но не	7	4
59	что они	8	4
60	в качестве	2	4
61	и о	2	4
62	он не	5	4
63	для нее	2	4
64	что и	9	4
65	и уже	2	4
66	и т	16	4
67	то и	6	4
68	не может	4	4
69	как будто	2	4
70	только в	4	4
71	в других	4	4
72	как только	2	3
73	все время	2	3
74	в них	6	3
75	с другой	7	3
76	о себе	3	3
77	в одном	2	3
78	прежде всего	3	3
79	что было	2	3
80	в нем	9	3
81	и ее	3	3
82	жить в	3	3
83	что на	4	3
84	для нас	4	3
85	все что	3	3
86	есть и	5	3
87	еще не	10	3
88	одной стороны	2	3
89	было бы	3	3
90	в ней	2	3
91	мы уже	6	3
92	героя не	2	3
93	не все	6	3
94	в этих	11	3
95	со стороны	3	3
96	с одной	2	3
97	следующим образом	3	3
98	и он	2	3
99	так же	3	3
100	или в	11	3
101	с ними	3	3
102	и на	4	3
103	на себя	2	3
104	что у	3	3
105	и это	2	3
106	к нему	5	3
107	своего мужа	2	3
108	только не	2	2
109	т е	16	2
110	его и	4	2
111	с матерью	2	2
112	за него	2	2
113	именно так	2	2
114	и от	3	2
115	из этих	3	2
116	с собой	2	2
117	вовсе не	2	2
118	не с	2	2
119	лицо и	2	2
120	как мы	8	2
121	мы знаем	2	2
122	тому же	2	2
123	же как	2	2
124	одна из	2	2
125	на этом	4	2
126	они и	3	2
127	на другой	2	2
128	но тем	2	2
129	этот мотив	5	2
130	что не	2	2
131	и к	3	2
132	к ней	4	2
133	а также	2	2
134	до сих	5	2
135	один из	5	2
136	все же	5	2
137	отношение к	4	2
138	из них	7	2
139	вместе с	9	2
140	сих пор	5	2
141	данном случае	3	2
142	который был	2	2
143	дело с	2	2
144	здесь не	3	2
145	и было	2	2
146	т д	15	2
147	и у	3	2
148	и для	2	2
149	той же	2	2
150	роль в	2	2
151	в данном	4	2
152	и то	2	2
153	сказать что	3	2
154	потому что	3	2
155	в виде	2	2
156	точки зрения	2	2
157	себе в	2	2
158	в другом	2	2
159	никого не	3	2
160	с мотивом	7	2
161	с того	2	2
162	его в	3	2
163	нет ничего	2	2
164	но в	10	2
165	же не	2	2
