N	2gram	Bakhtin_Fr_8	Istorich
1	и в	56	24
2	что он	2	21
3	не только	8	21
4	может быть	3	14
5	не может	2	14
6	в этих	11	13
7	что в	5	13
8	в этом	14	12
9	и здесь	3	12
10	но и	9	11
11	это не	2	10
12	у него	7	10
13	том что	8	10
14	а в	2	10
15	мы видим	6	10
16	и другие	5	9
17	с другой	2	9
18	не в	3	9
19	все же	2	9
20	о том	4	9
21	потому что	6	9
22	еще не	10	8
23	что и	3	8
24	все это	8	8
25	другой стороны	2	8
26	то же	11	8
27	а не	2	8
28	так как	4	8
29	с собой	2	7
30	один из	5	7
31	в том	13	7
32	мы видели	5	7
33	одна из	4	7
34	во всех	8	7
35	то что	3	7
36	вместе с	2	7
37	к нему	2	7
38	таким образом	17	7
39	всех этих	3	6
40	с этой	2	6
41	как и	5	6
42	так же	2	6
43	но не	5	6
44	в нем	8	6
45	он не	5	6
46	и все	6	6
47	во время	5	6
48	только в	9	6
49	что это	4	6
50	одной стороны	2	5
51	дело не	2	5
52	так и	13	5
53	с одной	4	5
54	что она	2	5
55	здесь мы	3	5
56	с ним	2	5
57	там где	3	5
58	но в	6	5
59	никогда не	5	4
60	вовсе не	6	4
61	при этом	4	4
62	есть и	5	4
63	одной из	3	4
64	мы уже	10	4
65	своего рода	5	4
66	как бы	11	4
67	в их	3	4
68	и не	9	4
69	в других	2	4
70	мы не	2	4
71	точки зрения	6	4
72	в данном	2	4
73	уже в	2	3
74	с его	5	3
75	в качестве	4	3
76	в них	11	3
77	в образе	3	3
78	видим что	2	3
79	так что	3	3
80	что они	2	3
81	кроме того	3	3
82	например в	4	3
83	себе и	2	3
84	его в	2	3
85	здесь нет	3	3
86	когда он	2	3
87	сих пор	8	3
88	данном случае	2	3
89	в свете	4	3
90	как мы	7	3
91	возможно что	2	3
92	и наконец	3	3
93	и даже	8	3
94	и его	12	3
95	но это	2	3
96	хотя и	2	3
97	он дает	2	3
98	связи с	6	3
99	того как	2	3
100	перед нами	3	2
101	но по	4	2
102	к этому	2	2
103	прежде всего	6	2
104	в литературе	3	2
105	и ее	4	2
106	в то	12	2
107	ни в	2	2
108	в ее	6	2
109	говорит о	2	2
110	связаны с	6	2
111	то время	2	2
112	так например	2	2
113	в форме	3	2
114	было бы	2	2
115	в действительности	2	2
116	на его	6	2
117	в самом	9	2
118	и эта	2	2
119	он говорит	2	2
120	и о	3	2
121	ни с	5	2
122	к ним	2	2
123	в котором	2	2
124	и др	8	2
125	и такие	2	2
126	еще один	2	2
127	был в	2	2
128	от всех	2	2
129	связь с	3	2
130	в связи	3	2
131	уже не	3	2
132	в особенности	4	2
133	характерно что	2	2
134	не просто	3	2
135	в которой	4	2
136	очень много	2	2
137	сказать что	3	2
138	в основе	4	2
139	из них	2	2
140	но он	3	2
141	и на	7	2
142	они не	5	2
143	во всем	4	2
144	только на	2	2
145	в таких	3	2
146	что эти	2	2
147	все эти	15	2
148	конечно не	4	2
149	все его	3	2
150	до сих	8	2
