N	3gram	Vygotskiy__1	Problema
1	с точки зрения	2	11
2	тем не менее	2	10
3	в том что	9	8
4	то же самое	2	6
5	с другой стороны	5	6
6	то есть в	2	6
7	в какой мере	3	4
8	ни в какой	3	4
9	во всяком случае	6	4
10	не только не	3	4
11	о том что	7	3
12	и т д	8	3
13	точно так же	3	3
14	только в том	3	3
15	в зависимости от	5	3
16	вместе с тем	2	3
17	в этом смысле	2	3
18	на самом деле	2	3
19	тех или иных	2	3
20	как будто бы	2	2
21	слова то есть	2	2
22	в то время	5	2
23	хотя и не	2	2
24	более или менее	2	2
25	сама по себе	2	2
26	в том чтобы	7	2
27	то время как	5	2
28	заключается в том	6	2
29	для того чтобы	5	2
30	потому что он	2	2
