N	2gram	Propp_Isto_7	Myshleni
1	и в	24	25
2	в том	7	23
3	том что	10	20
4	что в	13	17
5	так же	6	17
6	таким образом	7	17
7	в основе	2	16
8	как и	6	15
9	то что	7	15
10	в этом	12	14
11	вместе с	7	14
12	может быть	14	13
13	так как	8	12
14	в качестве	3	12
15	перед нами	2	10
16	что они	3	10
17	как бы	4	10
18	и не	4	10
19	и что	10	10
20	того что	6	10
21	было бы	2	10
22	что и	8	10
23	только в	6	10
24	связи с	3	9
25	как в	12	9
26	мы не	4	9
27	ни в	2	9
28	показывает что	8	8
29	тем что	6	8
30	как мы	3	8
31	уже в	3	7
32	все эти	2	7
33	что мы	3	7
34	как это	2	7
35	мы можем	4	7
36	не менее	5	6
37	с другой	9	6
38	не в	9	6
39	же как	4	6
40	и у	2	6
41	один из	7	6
42	мы видели	7	6
43	не может	14	6
44	в связи	2	6
45	и на	2	6
46	потому что	9	6
47	в основном	2	6
48	приходит к	3	6
49	мы должны	4	6
50	что он	21	6
51	в силу	2	6
52	представляет собой	4	6
53	но не	6	6
54	того же	2	6
55	не только	21	6
56	все же	9	6
57	точки зрения	4	6
58	все это	8	6
59	так и	5	5
60	что это	6	5
61	тем не	4	5
62	но это	3	5
63	одной стороны	5	5
64	при этом	4	5
65	что она	5	5
66	показывают что	6	5
67	с одной	5	5
68	и по	3	5
69	мы уже	4	5
70	о том	9	5
71	задачи и	3	5
72	и другое	2	5
73	не могут	2	4
74	никогда не	4	4
75	из этих	3	4
76	прежде всего	2	4
77	на то	3	4
78	мы знаем	2	4
79	время как	2	4
80	из них	2	4
81	но и	11	4
82	не столько	3	4
83	то и	4	4
84	друг друга	2	4
85	а в	10	4
86	сказать что	2	4
87	в то	2	4
88	с ним	5	4
89	мы имеем	12	4
90	тогда когда	3	4
91	с этим	2	4
92	и все	6	4
93	то время	2	4
94	еще не	8	4
95	мы увидим	6	4
96	он не	6	4
97	которые не	2	4
98	это значит	2	4
99	и это	2	4
100	там где	5	4
101	с этой	6	3
102	что эти	2	3
103	связаны с	2	3
104	в самом	2	3
105	не можем	2	3
106	в котором	2	3
107	если в	2	3
108	на том	2	3
109	другой стороны	8	3
110	отличается от	2	3
111	во всем	2	3
112	его в	3	3
113	как он	6	3
114	по этому	2	3
115	к этому	2	3
116	мы видим	10	3
117	эта форма	3	3
118	с ней	3	3
119	связь с	2	3
120	им в	2	3
121	когда он	3	3
122	это обстоятельство	2	3
123	этот вопрос	2	3
124	того как	3	3
125	то же	8	2
126	что задача	4	2
127	в этих	13	2
128	тому что	2	2
129	задачи мы	2	2
130	и от	2	2
131	раньше чем	3	2
132	этой точки	3	2
133	в тех	5	2
134	для нас	6	2
135	в один	2	2
136	так что	3	2
137	но все	4	2
138	не стоит	2	2
139	нас к	2	2
140	хотя и	3	2
141	в нем	6	2
142	в свете	3	2
143	это положение	2	2
144	только после	2	2
145	здесь мы	5	2
146	совершенно ясно	4	2
147	от всех	2	2
148	на себя	2	2
149	на его	2	2
150	и здесь	12	2
151	что по	2	2
152	но они	3	2
153	с его	3	2
154	всех этих	6	2
155	но по	2	2
156	в них	3	2
157	представления о	4	2
158	связанные с	2	2
159	на первый	4	2
160	об этом	6	2
161	этой задачи	3	2
162	одна из	7	2
163	есть и	4	2
164	но тем	2	2
165	тот же	2	2
166	в прямой	2	2
167	не будет	2	2
168	этом и	2	2
169	вытекает из	2	2
170	нами в	2	2
171	уже не	2	2
172	и эта	2	2
173	на этот	2	2
174	и его	3	2
175	или в	8	2
176	связи со	2	2
177	вступает в	3	2
178	в чем	5	2
179	эти задачи	7	2
