N	2gram	Vinokur_St_2	Psycholo
1	то что	11	32
2	и в	29	31
3	в том	27	30
4	и т	9	26
5	что в	19	23
6	может быть	2	22
7	таким образом	10	20
8	при помощи	4	20
9	при этом	2	19
10	так как	2	18
11	не может	2	17
12	как и	2	16
13	том что	27	16
14	и не	9	16
15	т п	3	16
16	искусства и	2	15
17	точки зрения	5	15
18	только в	2	14
19	а не	5	13
20	не только	19	13
21	что и	2	13
22	так же	3	12
23	в этом	21	12
24	в самом	7	11
25	не в	4	11
26	в области	2	11
27	на то	2	10
28	того что	5	10
29	потому что	9	10
30	по себе	3	9
31	ни в	3	9
32	как в	3	9
33	самом деле	3	9
34	никогда не	3	8
35	вместе с	7	8
36	все это	11	8
37	т д	6	8
38	и что	6	8
39	во всяком	3	8
40	что он	13	7
41	и его	6	7
42	того чтобы	6	7
43	сказать что	2	7
44	о том	17	7
45	что это	3	6
46	вовсе не	6	6
47	очевидно что	2	6
48	до конца	3	6
49	было бы	5	6
50	если бы	2	6
51	всяком случае	3	6
52	для того	7	6
53	и даже	3	6
54	в его	13	6
55	не является	3	5
56	в ее	2	5
57	все же	6	5
58	так что	3	5
59	несмотря на	2	5
60	совершенно не	2	5
61	в какой	2	5
62	как бы	5	5
63	в процессе	2	5
64	другой стороны	3	5
65	то же	2	5
66	с и	2	5
67	с другой	4	5
68	в то	2	5
69	утверждать что	2	5
70	к тому	10	4
71	в которой	11	4
72	в котором	7	4
73	и другие	2	4
74	в виду	7	4
75	прежде всего	5	4
76	тому что	7	4
77	в себе	2	4
78	отличие от	2	4
79	по существу	2	4
80	что я	2	4
81	же как	3	4
82	у нас	3	4
83	и о	4	4
84	никак не	2	4
85	в этих	3	4
86	со стороны	2	4
87	к этому	4	4
88	с этой	2	4
89	в результате	2	4
90	там где	2	4
91	между тем	5	4
92	как это	2	4
93	как на	9	3
94	с тем	7	3
95	только не	2	3
96	в частности	4	3
97	в своем	9	3
98	что у	4	3
99	у пушкина	12	3
100	вопрос о	6	3
101	и к	4	3
102	что на	3	3
103	тому же	3	3
104	но это	3	3
105	но не	3	3
106	из его	2	3
107	до сих	6	3
108	например в	3	3
109	в этой	2	3
110	хотя и	4	3
111	он не	9	3
112	речь идет	4	3
113	сих пор	5	3
114	в своей	7	3
115	так и	9	3
116	в отличие	2	3
117	не было	3	3
118	тем же	2	3
119	и по	3	3
120	в одной	2	3
121	с этим	3	3
122	у меня	3	3
123	в конце	2	3
124	и это	2	3
125	что эта	3	3
126	но в	8	3
127	т е	10	3
128	в известном	3	2
129	не менее	3	2
130	на вопрос	3	2
131	по этому	2	2
132	и как	2	2
133	в них	2	2
134	у шекспира	4	2
135	и теперь	2	2
136	и здесь	3	2
137	тем не	2	2
138	и сейчас	3	2
139	и потому	2	2
140	должна была	2	2
141	только о	2	2
142	что они	2	2
143	более или	2	2
144	в качестве	5	2
145	того же	2	2
146	не дает	2	2
147	что с	2	2
148	случае не	2	2
149	по поводу	8	2
150	о чем	5	2
151	что такое	2	2
152	во внимание	2	2
153	том же	2	2
154	на почве	2	2
155	даже в	2	2
156	наконец в	3	2
157	материала для	3	2
158	в нем	4	2
159	как говорит	2	2
160	из них	3	2
161	но и	19	2
162	говорит о	2	2
163	или менее	2	2
164	только что	2	2
165	как раз	8	2
166	в полном	3	2
167	этому поводу	2	2
168	нигде не	2	2
169	этом отношении	9	2
170	на самом	3	2
171	идет о	3	2
172	с точки	2	2
173	его не	3	2
174	вот что	3	2
175	отметить что	2	2
176	ничего не	4	2
177	бы ни	2	2
178	и с	4	2
179	в каком	2	2
180	как например	2	2
181	на это	2	2
182	его в	2	2
183	как он	2	2
184	почти все	2	2
185	одном из	3	2
186	поэзии и	2	2
187	не то	3	2
188	в одном	6	2
