N	2gram	Bakhtin_Pr_2	Problemy
1	и в	43	46
2	то есть	4	40
3	чужое слово	45	40
4	и не	29	27
5	может быть	23	23
6	чужого слова	24	23
7	как бы	22	19
8	не может	18	19
9	в нем	12	17
10	у достоевского	14	16
11	в этом	13	16
12	третьего типа	15	15
13	не только	11	14
14	слова в	12	13
15	чужим словом	13	13
16	перед нами	7	12
17	но и	14	12
18	как и	14	12
19	как мы	10	12
20	на чужое	14	11
21	и на	10	11
22	точки зрения	13	11
23	в одном	12	11
24	а не	7	11
25	не в	11	10
26	в пределах	16	10
27	между ними	4	10
28	прежде всего	10	9
29	в том	6	9
30	в большинстве	9	9
31	в самом	7	9
32	и все	6	9
33	вовсе не	5	9
34	слово не	8	9
35	и к	3	9
36	в его	10	9
37	чужому слову	11	9
38	с точки	8	9
39	большинстве случаев	8	8
40	авторское слово	9	8
41	до сих	7	8
42	первого типа	8	8
43	конечно не	2	8
44	двуголосое слово	7	8
45	достоевского в	4	8
46	сих пор	7	8
47	или в	8	8
48	свой предмет	7	7
49	романах достоевского	2	7
50	устную речь	7	7
51	голосов в	9	7
52	слова с	7	7
53	и с	5	7
54	к чужому	7	7
55	что ж	6	7
56	по себе	11	7
57	еще не	9	7
58	в сущности	9	7
59	как раз	4	7
60	слово и	9	7
61	в себе	5	7
62	слова и	12	7
63	в стилизации	8	7
64	в пародии	6	6
65	никогда не	9	6
66	в каждом	11	6
67	ни в	2	6
68	но это	4	6
69	есть в	3	6
70	хотя и	5	6
71	на предмет	4	6
72	в него	7	6
73	к одному	6	6
74	пределах одного	9	6
75	к себе	7	6
76	о нем	6	6
77	слово в	8	6
78	но в	10	6
79	произведений достоевского	2	6
80	на фоне	5	6
81	на свой	6	6
82	что он	13	6
83	макар девушкин	6	6
84	что переписываю	6	6
85	что я	6	6
86	макара девушкина	8	6
87	мы увидим	5	6
88	двух голосов	5	6
89	в романе	3	6
90	то же	8	6
91	все это	5	6
92	и он	5	6
93	и его	8	6
94	только в	4	6
95	с чужим	8	6
96	на устную	6	6
97	в скрытой	5	5
98	это не	3	5
99	о себе	7	5
100	одного контекста	5	5
101	себе самом	3	5
102	ну что	5	5
103	с самим	8	5
104	же время	5	5
105	при этом	6	5
106	и сам	7	5
107	друг с	4	5
108	в котором	6	5
109	чужой человек	6	5
110	к нему	5	5
111	нам кажется	5	5
112	в сказе	5	5
113	по отношению	5	5
114	в тягость	5	5
115	в самой	4	5
116	особенно в	2	5
117	рядом с	5	5
118	ведь и	7	5
119	в то	7	5
120	слово с	5	5
121	так как	4	5
122	в жизни	3	5
123	слова на	5	5
124	в романах	3	5
125	с его	4	5
126	у него	6	5
127	это слово	5	5
128	к другому	5	5
129	рассказ рассказчика	5	5
130	установки на	5	5
131	за пределы	3	5
132	о том	5	5
133	если же	4	5
134	отношению к	5	5
135	во всех	4	5
136	если мы	2	5
137	смысловая инстанция	5	5
138	объектное слово	4	5
139	последняя смысловая	5	5
140	речи и	4	5
141	можно пародировать	5	5
142	с другом	4	5
143	так сказать	6	5
144	уже в	2	4
145	скрытый диалог	4	4
146	что в	4	4
147	в этих	6	4
148	словом в	4	4
149	проникает внутрь	3	4
150	пародийное слово	4	4
151	слова но	2	4
