N	2gram	Losev_Dial_3	Problema
1	и не	27	28
2	не только	23	24
3	только в	5	23
4	в виде	8	22
5	вовсе не	13	21
6	в том	5	20
7	и в	24	20
8	ни в	9	17
9	не просто	18	16
10	все эти	3	16
11	то что	14	15
12	потому что	7	15
13	у нас	4	14
14	было бы	5	14
15	той или	2	14
16	но и	9	14
17	точки зрения	25	14
18	перед нами	3	13
19	или иной	4	13
20	не в	3	13
21	также и	2	13
22	даже и	7	13
23	не есть	54	12
24	в себе	2	12
25	том что	8	12
26	прежде всего	8	11
27	по себе	20	11
28	с точки	14	11
29	не менее	11	10
30	тем не	10	10
31	отнюдь не	10	10
32	так и	5	10
33	и его	5	10
34	это значит	24	10
35	при помощи	3	10
36	может быть	13	9
37	есть нечто	23	9
38	все это	6	9
39	и даже	13	9
40	в этом	8	9
41	если бы	6	8
42	что он	13	8
43	таким образом	13	8
44	во всяком	2	8
45	и все	6	8
46	но в	2	8
47	значит что	24	8
48	с другой	4	7
49	это не	4	7
50	ясно что	7	7
51	есть в	3	7
52	еще не	2	7
53	мы не	5	7
54	и потому	2	7
55	и тем	2	7
56	то же	6	7
57	именно в	2	7
58	а не	26	7
59	сказать что	4	7
60	и с	6	7
61	в ней	2	7
62	хотя бы	4	7
63	об этом	6	6
64	и без	3	6
65	и от	3	6
66	по крайней	5	6
67	так что	8	6
68	для нас	2	6
69	как и	7	6
70	но это	5	6
71	есть не	9	6
72	при этом	2	6
73	крайней мере	5	6
74	но если	6	6
75	в виду	7	6
76	другой стороны	2	6
77	в таком	14	6
78	в данном	2	6
79	сам по	5	6
80	в каком	3	6
81	и вообще	2	6
82	не существует	10	5
83	но не	2	5
84	хотя и	5	5
85	в нем	3	5
86	в смысле	2	5
87	и можно	2	5
88	случае не	3	5
89	и если	2	5
90	миф есть	12	5
91	и о	3	5
92	жизни и	5	5
93	так же	4	5
94	то и	3	5
95	не может	19	5
96	в них	5	5
97	только и	2	5
98	так как	6	5
99	уже не	5	5
100	когда мы	2	5
101	или в	2	5
102	о том	6	5
103	и ни	3	5
104	нет никакой	4	4
105	и есть	16	4
106	но даже	3	4
107	и для	2	4
108	и во	2	4
109	и ее	3	4
110	что его	5	4
111	это и	7	4
112	всегда есть	5	4
113	тем самым	3	4
114	только не	10	4
115	кроме того	6	4
116	ни о	3	4
117	несмотря на	2	4
118	никак не	2	4
119	что она	9	4
120	тех или	2	4
121	как бы	3	4
122	всяком случае	2	4
123	однако не	2	4
124	тем более	3	4
125	не имеет	11	4
126	и т	24	4
127	же в	2	4
128	отличается от	8	4
129	и только	6	4
130	с этим	3	4
131	а в	2	4
132	что не	5	4
133	жизнь и	4	4
134	живое существо	2	4
135	как раз	7	4
136	в то	5	4
137	нет ни	2	4
138	к тому	4	3
139	уже и	3	3
140	в мифе	13	3
141	не мешает	2	3
142	можно ли	5	3
143	вообще не	2	3
144	о себе	2	3
145	если не	3	3
146	точно так	2	3
147	ни на	3	3
148	или иного	2	3
149	в условиях	2	3
150	и к	5	3
151	как мы	2	3
152	для него	4	3
153	и как	8	3
154	это есть	8	3
155	в истории	4	3
156	учение о	8	3
157	сознания и	4	3
158	совершенно не	2	3
159	конечно не	4	3
160	в коем	3	3
161	же и	2	3
162	и является	2	3
163	в его	2	3
164	только к	2	3
165	нет никакого	7	3
166	но она	3	3
167	то это	9	3
168	что и	6	3
169	в зависимости	2	3
170	что в	7	3
171	другими словами	7	3
172	не говоря	2	3
173	в своем	3	3
174	даже если	2	3
175	т д	23	3
176	не было	3	3
177	еще и	2	3
178	и сама	5	3
179	все равно	2	3
180	самом деле	6	3
181	для того	3	3
182	из которых	3	3
183	что мы	8	3
184	к нему	3	3
185	коем случае	3	3
186	понятия и	2	3
187	и на	3	3
188	тем что	3	3
189	из них	3	3
190	но как	2	3
191	зависимости от	3	3
192	того или	3	3
193	нет ничего	9	3
194	а если	3	3
195	как это	5	3
196	из этого	2	3
197	как о	4	3
198	этого не	2	2
199	но они	2	2
200	и всякого	2	2
201	все время	3	2
202	в частности	2	2
203	из себя	2	2
204	мифа в	2	2
205	для этого	2	2
206	есть именно	6	2
207	в понятии	2	2
208	была бы	3	2
209	меня в	2	2
210	для себя	2	2
211	что именно	3	2
212	с его	2	2
213	нет и	4	2
214	сама по	4	2
215	при условии	3	2
216	как же	5	2
217	больше ничего	6	2
218	тому же	2	2
219	тот или	2	2
220	то в	2	2
221	так чтобы	2	2
222	каком смысле	3	2
223	то время	4	2
224	не что	6	2
225	по одному	2	2
226	есть ни	3	2
227	со всеми	2	2
228	что это	12	2
229	в самом	7	2
230	за пределы	3	2
231	может существовать	2	2
232	он не	5	2
233	перестает быть	2	2
234	не вполне	2	2
235	время как	4	2
236	никто не	2	2
237	сами по	3	2
238	говоря уже	2	2
239	все же	3	2
240	себя в	2	2
241	не будет	3	2
242	если оно	4	2
243	в сравнении	3	2
244	бы быть	2	2
245	говорит о	4	2
246	но только	4	2
247	а именно	2	2
248	только на	7	2
249	и тогда	5	2
250	и прежде	3	2
251	и притом	5	2
252	или к	2	2
253	можно только	4	2
254	уже по	2	2
255	и что	15	2
256	своим собственным	2	2
257	мифа и	6	2
258	и больше	4	2
259	и он	2	2
260	только что	4	2
261	и по	2	2
262	есть только	12	2
263	ни к	3	2
264	друг друга	3	2
265	и уж	2	2
266	сравнении с	3	2
267	смысле не	2	2
268	как именно	2	2
269	и где	2	2
270	и когда	2	2
271	у меня	2	2
272	что иное	6	2
273	говорить о	4	2
274	и то	4	2
275	во всем	3	2
276	и это	4	2
277	вещь есть	2	2
278	в чем	4	2
279	учения о	2	2
280	иное как	6	2
281	это будет	4	2
282	это было	3	2
