N	2gram	Bakhtin_Pr_2	Myslijsy
1	то есть	4	34
2	в слове	5	32
3	в том	6	32
4	и в	43	30
5	может быть	23	28
6	то же	8	23
7	не только	11	21
8	только в	4	21
9	для нас	2	20
10	но и	14	19
11	том что	2	18
12	то что	7	18
13	того что	2	18
14	что в	4	17
15	не есть	2	17
16	по себе	11	16
17	в себе	5	16
18	не в	11	15
19	и не	29	15
20	а не	7	15
21	таким образом	5	14
22	что и	3	13
23	так как	4	13
24	а в	5	12
25	если бы	3	12
26	этого слова	2	11
27	так и	3	11
28	как и	14	10
29	как в	2	10
30	и что	5	10
31	в этом	13	10
32	в то	7	10
33	из этих	2	9
34	для него	8	9
35	было бы	5	9
36	в нем	12	9
37	мы не	4	9
38	между тем	3	9
39	в самом	7	8
40	что не	2	8
41	и то	2	8
42	слова в	12	7
43	и без	2	7
44	с другой	4	7
45	вовсе не	5	7
46	к тому	4	7
47	как мы	10	7
48	так что	5	7
49	но не	5	7
50	тем что	3	7
51	что он	13	6
52	но это	4	6
53	с этим	2	6
54	из них	2	6
55	например в	2	6
56	между собою	4	6
57	то это	2	6
58	указывает на	2	6
59	то и	2	6
60	не может	18	6
61	уже не	3	6
62	с ним	3	6
63	уже в	2	5
64	не могут	4	5
65	в них	4	5
66	человека и	2	5
67	словом и	2	5
68	и как	2	5
69	же время	5	5
70	в своем	4	5
71	еще не	9	5
72	отношению к	5	5
73	слово как	4	5
74	не менее	3	5
75	по отношению	5	5
76	одно и	2	5
77	к одному	6	5
78	должно быть	4	5
79	слово не	8	5
80	сказать что	2	5
81	сам по	5	5
82	и т	13	5
83	что я	6	5
84	слова и	12	5
85	слово может	4	5
86	что это	2	4
87	это слово	5	4
88	по мере	4	4
89	для понимания	2	4
90	себе а	2	4
91	все это	5	4
92	то время	2	4
93	в его	10	4
94	себя и	3	4
95	была бы	2	4
96	в котором	6	4
97	другой стороны	3	4
98	бы не	2	4
99	и его	8	4
100	он не	9	4
101	тем же	2	4
102	того как	2	4
103	далеко не	4	4
104	и это	4	4
105	и при	2	4
106	в каждой	2	4
107	слово в	8	4
108	в человеке	3	3
109	могут быть	3	3
110	прежде всего	10	3
111	и все	6	3
112	в образе	2	3
113	я и	2	3
114	тем не	2	3
115	есть в	3	3
116	более или	3	3
117	в последнем	3	3
118	мы можем	2	3
119	бы ни	2	3
120	до сих	7	3
121	при этом	6	3
122	никак не	5	3
123	и следовательно	3	3
124	как бы	22	3
125	для себя	2	3
126	в целом	2	3
127	образом и	3	3
128	на него	3	3
129	или менее	3	3
130	в словах	4	3
131	только на	3	3
132	т д	4	3
133	в одно	3	3
134	как слово	2	3
135	слово и	9	3
136	к нему	5	3
137	нельзя сказать	2	3
138	так же	2	3
139	в таком	2	3
140	или в	8	3
141	в каждом	11	3
142	слова с	7	3
143	и на	10	3
144	же и	4	3
145	не знает	3	3
146	его в	3	3
147	в первом	2	3
148	в произведении	4	3
149	там где	4	3
150	сих пор	7	3
151	перед нами	7	2
152	во время	4	2
153	самый предмет	2	2
154	но все	2	2
155	и та	2	2
156	об этом	2	2
157	в приведенном	3	2
158	та же	2	2
159	не как	6	2
160	в одном	12	2
161	на предмет	4	2
162	нам кажется	5	2
163	а как	4	2
164	его к	2	2
165	на то	5	2
166	от них	2	2
167	отношение к	2	2
168	сама по	4	2
169	же слово	2	2
170	слова но	2	2
171	сознании и	2	2
172	сливается с	2	2
173	по своему	2	2
174	у него	6	2
175	и слова	2	2
176	она не	3	2
177	же нам	2	2
178	в речи	5	2
179	он говорит	2	2
180	и о	2	2
181	том же	4	2
182	мы уже	3	2
183	но этот	2	2
184	за пределы	3	2
185	даже в	3	2
186	себе что	2	2
187	его жизни	2	2
188	все же	3	2
189	зрения и	3	2
190	в своей	4	2
191	и до	4	2
192	что же	7	2
193	мысли и	2	2
194	в их	3	2
195	в форме	2	2
196	целый ряд	2	2
197	т п	9	2
198	входит в	2	2
199	в виде	3	2
200	а с	2	2
201	самом деле	5	2
202	что такое	2	2
203	и наконец	6	2
204	и даже	3	2
205	той же	3	2
206	слов в	2	2
207	в которых	2	2
208	их в	4	2
209	ни в	2	2
210	точки зрения	13	2
211	у меня	5	2
212	а между	2	2
213	бы в	5	2
214	может стать	4	2
215	отношении к	2	2
216	о том	5	2
217	и самое	2	2
218	слово с	5	2
219	так сказать	6	2
220	и с	5	2
221	и следует	2	2
