N	2gram	Vygotskiy__2	FransuaR
1	и в	15	56
2	в его	2	18
3	таким образом	14	17
4	все эти	3	15
5	в этом	19	14
6	в том	33	13
7	так и	8	13
8	и его	4	12
9	в этих	2	11
10	как бы	7	11
11	и т.п	7	11
12	в них	4	11
13	то же	5	11
14	мы уже	6	10
15	и до	3	10
16	только в	4	9
17	в самом	11	9
18	но и	10	9
19	и не	7	9
20	том что	27	8
21	в сущности	9	8
22	не только	15	8
23	и др	5	8
24	во всех	2	8
25	и их	5	8
26	все это	4	8
27	и даже	5	8
28	и с	4	8
29	в частности	6	7
30	у него	2	7
31	уже говорили	3	7
32	как мы	6	7
33	прежде всего	4	6
34	вовсе не	6	6
35	мы видим	4	6
36	в этой	6	6
37	языка и	3	6
38	той же	2	6
39	потому что	7	6
40	точки зрения	26	6
41	связи с	9	6
42	и все	3	6
43	но в	6	6
44	но не	3	5
45	с его	4	5
46	никогда не	8	5
47	в отношении	6	5
48	с ее	2	5
49	как и	6	5
50	он не	7	5
51	мы видели	6	5
52	в процессе	11	5
53	что в	14	5
54	в результате	3	5
55	во время	3	5
56	они не	3	5
57	что все	4	4
58	и более	2	4
59	что это	6	4
60	и ее	3	4
61	в себе	2	4
62	в качестве	4	4
63	и к	6	4
64	за пределы	2	4
65	даже в	4	4
66	в совершенно	4	4
67	с одной	7	4
68	при этом	3	4
69	и других	2	4
70	того чтобы	12	4
71	в основе	3	4
72	их в	4	4
73	во всем	2	4
74	ту же	2	4
75	о том	9	4
76	по своей	6	4
77	так как	4	4
78	в которой	4	4
79	том числе	3	3
80	перед нами	2	3
81	видели что	5	3
82	казалось бы	8	3
83	в своем	9	3
84	как например	2	3
85	в первой	2	3
86	может быть	9	3
87	в некоторых	2	3
88	одной из	3	3
89	а также	2	3
90	что и	2	3
91	то что	20	3
92	связь с	2	3
93	в их	2	3
94	в связи	6	3
95	что для	3	3
96	там где	6	3
97	мы находим	6	3
98	с помощью	5	3
99	не в	8	3
100	другом месте	2	3
101	сказать что	6	3
102	речи и	15	3
103	и самый	2	3
104	к его	2	3
105	в другом	2	3
106	во все	2	3
107	на эту	2	3
108	и т.д	12	3
109	его к	2	3
110	к которому	6	3
111	в известном	2	2
112	если бы	8	2
113	с другой	6	2
114	это не	5	2
115	уже в	5	2
116	в других	2	2
117	в одном	2	2
118	человека и	3	2
119	на самом	3	2
120	к этому	4	2
121	что он	12	2
122	бы и	3	2
123	можно сказать	2	2
124	ни в	2	2
125	которых он	3	2
126	и как	2	2
127	из всех	2	2
128	числе и	3	2
129	для него	3	2
130	когда в	2	2
131	с их	2	2
132	одной стороны	7	2
133	было бы	10	2
134	и сам	3	2
135	из них	3	2
136	несмотря на	4	2
137	действительности и	3	2
138	а в	4	2
139	и эта	2	2
140	указывает что	2	2
141	все те	2	2
142	что на	2	2
143	в котором	2	2
144	точка зрения	3	2
145	еще один	2	2
146	вопрос об	2	2
147	в развитии	26	2
148	все же	4	2
149	в своей	4	2
150	когда он	3	2
151	вместе с	6	2
152	самом деле	6	2
153	данном случае	3	2
154	что она	3	2
155	или менее	2	2
156	во всей	5	2
157	целый ряд	2	2
158	так же	4	2
159	как раз	4	2
160	не может	9	2
161	того как	4	2
162	а не	3	2
163	с собой	3	2
164	для того	10	2
165	из которых	3	2
166	и для	2	2
167	с точки	18	2
168	мы не	10	2
169	в нижней	2	2
170	на одном	2	2
171	в данном	3	2
172	с этой	2	2
173	также и	2	2
174	в которых	3	2
175	но с	2	2
176	той или	2	2
177	судить о	2	2
178	что они	3	2
179	мира и	2	2
180	с ним	3	2
181	не потому	2	2
182	более или	2	2
183	в эту	4	2
184	он говорит	3	2
185	языков в	2	2
