N	2gram	Bakhtin_Pr_2	Problema
1	то есть	50	39
2	то что	5	38
3	и не	42	37
4	вовсе не	7	37
5	и в	45	35
6	не есть	2	33
7	сказать что	5	24
8	не только	16	24
9	том что	7	19
10	даже и	2	18
11	о том	3	18
12	может быть	18	18
13	у нас	2	18
14	в этом	20	17
15	но и	15	16
16	только в	9	14
17	не менее	2	13
18	и что	2	13
19	потому что	8	13
20	не может	24	13
21	в том	8	12
22	того что	3	12
23	хотя бы	5	12
24	что в	6	11
25	прежде всего	11	11
26	так что	2	11
27	и даже	3	11
28	в таком	3	11
29	и с	7	10
30	еще не	9	10
31	а не	10	10
32	ничего не	3	10
33	для себя	3	9
34	что же	4	9
35	уже не	6	8
36	было бы	4	8
37	в виду	2	8
38	есть только	4	8
39	по себе	8	8
40	как раз	6	8
41	все же	4	8
42	в конце	4	7
43	не является	3	7
44	все эти	4	7
45	не имеет	3	7
46	в его	22	7
47	конце концов	3	7
48	так и	3	7
49	бы и	3	7
50	так как	5	7
51	тем самым	2	7
52	тоже не	2	7
53	другими словами	2	6
54	что все	3	6
55	можно сказать	2	6
56	а только	2	6
57	ни в	2	6
58	но это	2	6
59	мы и	3	6
60	не о	2	6
61	а именно	3	6
62	но как	2	6
63	в то	5	6
64	на то	2	6
65	по крайней	2	6
66	относится к	2	6
67	крайней мере	2	6
68	и для	2	6
69	мы можем	4	6
70	но в	6	6
71	в области	2	6
72	представление о	2	5
73	или иной	3	5
74	в самом	13	5
75	той или	3	5
76	так же	5	5
77	и на	7	5
78	и более	2	5
79	этом смысле	5	5
80	как и	14	5
81	но уже	2	5
82	то же	5	5
83	как мы	8	5
84	что не	5	5
85	можно было	2	5
86	с другими	7	5
87	в себе	5	5
88	для меня	2	5
89	не был	2	4
90	сама по	5	4
91	что если	3	4
92	в этих	4	4
93	в своем	5	4
94	как же	2	4
95	и как	2	4
96	есть в	8	4
97	и той	3	4
98	и следовательно	7	4
99	как бы	15	4
100	что она	4	4
101	все это	5	4
102	таким образом	11	4
103	но только	2	4
104	а в	3	4
105	в результате	3	4
106	их в	7	4
107	и здесь	2	4
108	тем что	2	4
109	если бы	2	4
110	что он	7	4
111	но не	6	4
112	до сих	2	4
113	тот же	2	4
114	и о	2	4
115	сих пор	2	4
116	если не	2	4
117	самом деле	4	4
118	далеко не	4	4
119	уже в	4	3
120	он сам	6	3
121	в нашем	2	3
122	и от	3	3
123	с самим	2	3
124	что они	3	3
125	хотя и	2	3
126	мы уже	3	3
127	один из	2	3
128	в целом	5	3
129	и их	6	3
130	в их	4	3
131	для этого	3	3
132	не было	2	3
133	при этом	2	3
134	этой области	2	3
135	лишь в	2	3
136	в науке	2	3
137	и по	2	3
138	что для	2	3
139	не знает	4	3
140	в своих	4	3
141	в основе	2	3
142	в истории	2	3
143	мы должны	4	3
144	но ведь	3	3
145	его в	3	3
146	бы в	5	3
147	для них	3	3
148	перестает быть	3	3
149	и к	2	3
150	одна из	3	3
151	все что	3	3
152	она не	5	3
153	нет и	3	3
154	всем этим	2	3
155	бы не	3	3
156	тому как	2	3
157	быть только	2	3
158	ничего общего	2	3
159	том числе	2	2
160	перед нами	4	2
161	этот термин	2	2
162	о них	2	2
163	здесь то	2	2
164	в той	3	2
165	не в	8	2
166	но все	4	2
167	числе и	2	2
168	и сам	3	2
169	из которых	2	2
170	в зависимости	3	2
171	и др	4	2
172	друг к	3	2
173	к нему	11	2
174	друг от	2	2
175	а может	3	2
176	ни с	2	2
177	даже в	6	2
178	не так	2	2
179	или в	2	2
180	должно быть	4	2
181	как на	2	2
182	само по	2	2
183	или не	2	2
184	в ней	7	2
185	она и	3	2
186	точки зрения	19	2
187	имеем в	2	2
188	во все	2	2
189	слово в	3	2
190	и действительно	2	2
191	же мы	2	2
192	сознания и	6	2
193	были бы	2	2
194	в них	4	2
195	в условиях	2	2
196	об этом	3	2
197	мы считаем	2	2
198	зависимости от	3	2
199	от друга	2	2
200	конечно не	6	2
201	о двух	2	2
202	говорили в	2	2
203	он не	9	2
204	не значит	2	2
205	о нем	6	2
206	и особенно	2	2
207	что и	5	2
208	во всех	4	2
209	к другу	3	2
210	на него	2	2
211	мысли и	3	2
212	это вовсе	2	2
213	и прежде	2	2
214	входит в	9	2
215	нами в	4	2
216	в голове	2	2
217	и свою	2	2
218	слово и	2	2
219	ничем не	2	2
220	правда в	2	2
221	подобно тому	2	2
222	сознание и	4	2
223	и ее	7	2
224	и вы	2	2
225	от его	2	2
226	которые в	2	2
227	здесь не	2	2
228	это было	2	2
229	тотчас же	2	2
