N	2gram	Voloshinov_1	Istorich
1	и в	19	24
2	что он	2	21
3	не только	8	21
4	может быть	26	14
5	не может	24	14
6	что в	4	13
7	как в	4	12
8	в этом	16	12
9	и здесь	6	12
10	но и	8	11
11	том что	3	10
12	а в	4	10
13	с другой	5	9
14	не в	5	9
15	все же	8	9
16	о том	2	9
17	еще не	4	8
18	что и	2	8
19	все это	3	8
20	другой стороны	6	8
21	то же	7	8
22	а не	7	8
23	или в	2	8
24	так как	2	8
25	в том	6	7
26	одна из	2	7
27	во всех	7	7
28	то что	8	7
29	таким образом	17	7
30	тем что	2	6
31	с этой	2	6
32	как и	12	6
33	так же	7	6
34	в нем	10	6
35	он не	3	6
36	и все	5	6
37	того что	3	6
38	только в	9	6
39	как он	2	6
40	не менее	4	5
41	так и	11	5
42	здесь мы	4	5
43	в чем	2	5
44	ничего не	6	5
45	в русской	2	5
46	там где	2	5
47	но в	7	5
48	никогда не	2	4
49	вовсе не	5	4
50	он может	3	4
51	тем не	2	4
52	но все	3	4
53	при этом	8	4
54	одной из	3	4
55	мы уже	2	4
56	же как	2	4
57	как бы	15	4
58	и не	26	4
59	не имеет	3	4
60	мы не	6	4
61	точки зрения	34	4
62	в данном	4	4
63	мы должны	3	4
64	на первый	2	4
65	мы можем	2	4
66	не столько	4	3
67	в качестве	2	3
68	если он	2	3
69	вопрос о	4	3
70	в дальнейшем	3	3
71	кроме того	6	3
72	себе и	2	3
73	его в	3	3
74	не все	2	3
75	сих пор	8	3
76	как мы	13	3
77	должны быть	3	3
78	и даже	2	3
79	и он	2	3
80	и его	19	3
81	из этих	2	3
82	от него	2	3
83	связи с	11	3
84	в конце	5	3
85	важна не	2	3
86	не будет	4	2
87	что во	2	2
88	тому что	2	2
89	того же	6	2
90	и от	3	2
91	к этому	5	2
92	прежде всего	13	2
93	не могут	3	2
94	в литературе	2	2
95	и ее	3	2
96	в целях	3	2
97	в то	3	2
98	мы знаем	5	2
99	все в	2	2
100	ни в	2	2
101	в ее	7	2
102	исторические корни	2	2
103	связаны с	2	2
104	она не	2	2
105	тот же	4	2
106	было бы	4	2
107	и тот	4	2
108	в действительности	2	2
109	в самом	10	2
110	не имеют	3	2
111	и эта	4	2
112	но для	2	2
113	в основном	6	2
114	в котором	3	2
115	и др	2	2
116	другими словами	2	2
117	в связи	7	2
118	не просто	2	2
119	что не	2	2
120	что такое	2	2
121	на этот	3	2
122	в которой	3	2
123	это положение	2	2
124	друг друга	8	2
125	всех других	3	2
126	мы пока	2	2
127	сказать что	4	2
128	как такой	4	2
129	в основе	2	2
130	из них	3	2
131	в одной	2	2
132	с этим	4	2
133	и на	4	2
134	этот вопрос	5	2
135	только на	4	2
136	все эти	7	2
137	и это	3	2
138	конечно не	5	2
139	и другую	2	2
140	до сих	8	2
141	но при	2	2
