N	2gram	Vygotskiy__5	Myslijsy
1	потому что	21	49
2	и в	16	24
3	может быть	9	23
4	то что	26	20
5	и не	12	19
6	а не	10	18
7	в том	18	18
8	что в	16	16
9	по себе	7	15
10	не только	16	15
11	того же	7	14
12	при этом	4	13
13	было бы	10	13
14	не в	6	13
15	но не	10	12
16	не может	18	12
17	то же	8	12
18	мы можем	6	12
19	если бы	8	11
20	что мы	4	11
21	что и	3	11
22	вместе с	4	11
23	мы не	3	11
24	только в	10	11
25	таким образом	19	11
26	для него	5	10
27	так что	4	10
28	как в	5	10
29	так как	16	10
30	тогда когда	5	10
31	вовсе не	2	9
32	в нем	7	9
33	как бы	5	9
34	но и	6	9
35	то и	2	9
36	а только	4	8
37	а в	3	8
38	том что	15	8
39	и на	6	8
40	в этом	25	8
41	могут быть	4	8
42	не могут	4	7
43	прежде всего	3	7
44	во всяком	2	7
45	во всех	2	7
46	как и	8	7
47	того что	16	7
48	тем что	5	7
49	с этим	3	7
50	в чем	3	7
51	того как	5	7
52	в состоянии	4	6
53	что если	4	6
54	связи с	3	6
55	с другой	4	6
56	в одном	3	6
57	не есть	4	6
58	и того	3	6
59	и как	3	6
60	свою очередь	3	6
61	в свою	4	6
62	по поводу	2	6
63	не имеет	4	6
64	между тем	3	6
65	между двумя	3	6
66	одного и	3	6
67	в то	5	6
68	не менее	3	5
69	столь же	2	5
70	с ним	5	5
71	по мере	2	5
72	есть не	2	5
73	же в	2	5
74	что они	5	5
75	тот же	5	5
76	о том	8	5
77	и их	4	5
78	так и	7	5
79	в них	2	5
80	от того	3	5
81	а потому	3	5
82	для того	14	5
83	в мысли	6	5
84	или не	2	5
85	из них	2	5
86	только для	2	5
87	все же	3	5
88	в которой	5	5
89	никогда не	5	4
90	сознание и	2	4
91	образом в	2	4
92	что он	25	4
93	такой же	4	4
94	и другое	4	4
95	до сих	3	4
96	еще не	4	4
97	предмета и	2	4
98	должны быть	2	4
99	в самом	4	4
100	время как	4	4
101	в котором	2	4
102	только один	2	4
103	нам кажется	2	4
104	сих пор	3	4
105	с одной	3	4
106	что оно	6	4
107	и что	12	4
108	тем самым	8	4
109	тому как	4	4
110	подобно тому	4	4
111	они не	3	4
112	как он	6	4
113	то время	4	4
114	с тем	3	4
115	но в	6	4
116	на вопрос	5	3
117	это не	4	3
118	и от	2	3
119	что само	2	3
120	на все	5	3
121	но мы	5	3
122	то это	2	3
123	каким мы	2	3
124	очевидно что	2	3
125	все что	2	3
126	одной стороны	3	3
127	и может	3	3
128	но это	3	3
129	вслед за	2	3
130	в ней	2	3
131	если в	3	3
132	его в	2	3
133	с таким	3	3
134	и тем	3	3
135	не с	2	3
136	в целом	4	3
137	что она	2	3
138	отношений между	2	3
139	находится в	2	3
140	только что	5	3
141	языка и	6	3
142	мы говорим	2	3
143	те же	2	3
144	если мы	7	3
145	как на	3	3
146	той же	4	3
147	что для	2	3
148	и то	4	3
149	в этих	3	3
150	мысли в	4	3
151	которые не	2	3
152	это будет	2	3
153	том как	2	3
154	самого начала	5	2
155	и есть	7	2
156	связанные с	6	2
157	и его	3	2
158	что у	2	2
159	в какой	6	2
160	но он	7	2
161	хотя бы	5	2
162	в жизни	2	2
163	что все	6	2
164	состоит в	6	2
165	к этому	3	2
166	этой последней	2	2
167	вопрос о	12	2
168	зависит от	4	2
169	не дает	2	2
170	мы выше	2	2
171	мы знаем	3	2
172	бы в	4	2
173	у нас	2	2
174	такое же	2	2
175	за пределы	4	2
176	но все	2	2
177	все эти	4	2
178	так же	15	2
179	в образовании	2	2
180	в деятельности	5	2
181	у него	6	2
182	но что	3	2
183	что с	5	2
184	и тот	3	2
185	в действительности	3	2
186	общего с	2	2
187	оба эти	4	2
188	имеет место	2	2
189	как совокупность	2	2
190	сама по	4	2
191	и следовательно	6	2
192	но если	6	2
193	его на	2	2
194	в его	11	2
195	и потому	2	2
196	что сознание	4	2
197	себя и	2	2
198	указывает на	2	2
199	не имеют	2	2
200	все это	2	2
201	другой стороны	2	2
202	вытекает из	3	2
203	восприятия и	3	2
204	а с	2	2
205	к мысли	4	2
206	в себя	3	2
207	но только	2	2
208	самом деле	3	2
209	с самого	5	2
210	того чтобы	17	2
211	мы видим	4	2
212	и по	4	2
213	должно быть	8	2
214	отношения к	2	2
215	как это	8	2
216	по отношению	12	2
217	и здесь	2	2
218	мысли но	3	2
219	их в	2	2
220	сказать что	13	2
221	тому что	5	2
222	что только	2	2
223	не на	3	2
224	само по	2	2
225	не то	4	2
226	отношения между	3	2
227	в другом	6	2
228	во всем	2	2
229	мы должны	8	2
230	могли бы	6	2
231	на этом	3	2
232	мысли к	3	2
233	с которыми	2	2
234	к которому	4	2
235	с каким	2	2
236	и поэтому	2	2
