N	2gram	Bakhtin_Fr_3	Istorich
1	и в	40	26
2	то что	5	16
3	не только	13	15
4	что в	12	14
5	может быть	9	14
6	но и	11	12
7	связь с	6	12
8	что он	2	10
9	так и	3	10
10	таким образом	10	10
11	и его	17	10
12	что и	3	9
13	все же	2	9
14	и не	13	9
15	так как	4	9
16	мы знаем	2	8
17	то же	7	8
18	а в	3	8
19	в этих	6	7
20	во время	8	7
21	об этом	3	7
22	как и	11	7
23	он не	9	7
24	как в	3	7
25	их в	3	7
26	в этом	15	7
27	в дальнейшем	2	6
28	мы видим	5	6
29	еще не	3	6
30	мы видели	3	6
31	вместе с	3	6
32	не может	3	6
33	а не	5	6
34	к нему	2	6
35	потому что	2	6
36	как он	2	6
37	у него	8	5
38	и как	3	5
39	это не	2	5
40	в одном	7	5
41	к этому	6	5
42	это и	2	5
43	но все	3	5
44	но не	2	5
45	в его	13	5
46	и у	2	5
47	мы уже	13	5
48	до сих	4	5
49	и др	7	5
50	сих пор	4	5
51	как мы	10	5
52	и с	8	5
53	тем что	3	5
54	и здесь	4	5
55	в другом	3	5
56	но в	8	5
57	с другой	2	4
58	вовсе не	12	4
59	огонь и	2	4
60	эту связь	2	4
61	все что	2	4
62	в своей	6	4
63	в этот	2	4
64	даже в	4	4
65	он в	2	4
66	так в	4	4
67	здесь не	3	4
68	и даже	4	4
69	но он	2	4
70	о том	4	4
71	сравнению с	2	3
72	по сравнению	2	3
73	из этих	2	3
74	в том	8	3
75	том что	4	3
76	и других	6	3
77	его к	2	3
78	но это	3	3
79	во всем	3	3
80	при этом	3	3
81	связанные с	3	3
82	и другие	2	3
83	мы увидим	2	3
84	и если	2	3
85	например в	2	3
86	на его	2	3
87	как бы	3	3
88	все эти	8	3
89	а также	4	3
90	данном случае	2	3
91	или же	2	3
92	те же	5	3
93	в свете	3	3
94	между ними	3	3
95	как нечто	2	3
96	в данном	4	3
97	связан с	3	3
98	на волю	2	3
99	связи с	6	3
100	только в	3	3
101	с того	2	3
102	там где	3	3
103	к этой	3	3
104	о чем	2	3
105	связана с	2	2
106	уже в	2	2
107	не менее	2	2
108	и есть	3	2
109	в своем	7	2
110	и во	4	2
111	с этим	2	2
112	и все	9	2
113	с помощью	2	2
114	ни в	4	2
115	в истории	4	2
116	одна из	3	2
117	на этом	2	2
118	есть и	2	2
119	было бы	4	2
120	вот этот	2	2
121	средние века	2	2
122	если бы	3	2
123	такого рода	3	2
124	конечно не	2	2
125	у нас	4	2
126	в частности	3	2
127	он говорит	6	2
128	ни одной	2	2
129	хотя бы	2	2
130	в нем	5	2
131	он также	2	2
132	в целом	2	2
133	не к	2	2
134	отношение к	8	2
135	другими словами	3	2
136	из них	4	2
137	вот как	2	2
138	дело не	3	2
139	в форме	2	2
140	все это	4	2
141	в языке	2	2
142	связь между	3	2
143	в связи	5	2
144	в других	3	2
145	и они	2	2
146	и вот	2	2
147	здесь мы	2	2
148	лишь в	2	2
149	в таких	3	2
150	тут же	2	2
151	и на	8	2
152	сказать что	3	2
153	так много	3	2
154	даже и	2	2
155	в себе	3	2
156	во все	3	2
157	в этой	3	2
158	этого слова	2	2
159	в особенности	5	2
160	в области	4	2
161	говорит об	2	2
