N	2gram	Bakhtin_Fr_1	Istorich
1	и в	65	28
2	может быть	6	25
3	не может	3	15
4	никогда не	6	14
5	для нас	4	13
6	что в	3	12
7	не только	10	12
8	мы видим	2	11
9	только в	7	11
10	что он	3	10
11	все же	6	10
12	прежде всего	11	10
13	но и	10	10
14	в том	16	9
15	о том	2	9
16	то что	3	9
17	и не	22	9
18	не в	4	9
19	так и	10	9
20	в этом	15	8
21	но в	14	8
22	в этих	2	7
23	это не	3	7
24	том что	6	7
25	еще не	6	7
26	в ней	6	7
27	и др	24	7
28	этот вопрос	2	7
29	и здесь	3	7
30	что мы	2	7
31	с другой	3	6
32	к тому	2	6
33	так например	2	6
34	в этой	4	6
35	его в	7	6
36	так как	6	6
37	мы будем	3	5
38	не знает	6	5
39	в одном	5	5
40	в дальнейшем	8	5
41	но не	2	5
42	до сих	4	5
43	например в	2	5
44	сих пор	4	5
45	в своем	8	5
46	или в	2	5
47	их в	2	5
48	сказать что	6	5
49	в его	9	5
50	все это	9	4
51	связи с	4	4
52	и другие	8	4
53	превращается в	5	4
54	но все	3	4
55	но это	3	4
56	в большинстве	2	4
57	и пр	5	4
58	одной стороны	2	4
59	даже в	3	4
60	на него	2	4
61	связь с	5	4
62	с одной	2	4
63	как и	5	4
64	того что	2	4
65	и даже	8	4
66	и для	2	4
67	и с	3	4
68	и на	11	4
69	потому что	5	4
70	в основе	8	4
71	могут быть	2	4
72	все эти	10	4
73	большинстве случаев	2	4
74	представления о	2	3
75	во время	4	3
76	в книге	2	3
77	на котором	3	3
78	при этом	6	3
79	наряду с	2	3
80	и их	3	3
81	эти формы	3	3
82	и по	2	3
83	из них	4	3
84	в форме	3	3
85	в их	4	3
86	уже не	3	3
87	и его	10	3
88	не просто	3	3
89	как мы	6	3
90	мы здесь	2	3
91	и он	2	3
92	есть только	2	3
93	или даже	2	3
94	во всем	2	3
95	дело в	2	3
96	раз и	2	3
97	бы быть	2	3
98	не могут	3	2
99	по ходу	3	2
100	всех этих	8	2
101	это время	2	2
102	отличие от	5	2
103	в частности	5	2
104	поэтому в	2	2
105	и от	2	2
106	или меньшей	4	2
107	и потому	10	2
108	между ними	4	2
109	вовсе не	18	2
110	значение и	2	2
111	здесь в	8	2
112	в тех	3	2
113	в ее	3	2
114	а затем	2	2
115	из всех	2	2
116	по своей	3	2
117	большей или	4	2
118	для него	5	2
119	и часто	2	2
120	что не	2	2
121	с ним	3	2
122	как бы	22	2
123	о нем	3	2
124	не вполне	2	2
125	в таких	2	2
126	подчеркнуть что	2	2
127	в нем	13	2
128	это было	2	2
129	в целом	2	2
130	во всех	9	2
131	в некоторых	2	2
132	образов и	2	2
133	как в	5	2
134	вопрос мы	2	2
135	во всей	3	2
136	как раз	3	2
137	в отличие	4	2
138	в особенности	2	2
139	отношения к	2	2
140	он не	2	2
141	в эпоху	9	2
142	еще и	5	2
143	на них	2	2
144	и вот	2	2
145	приводит к	2	2
146	на этот	2	2
147	одним из	2	2
148	по его	3	2
149	во многих	2	2
150	ничего не	3	2
151	ни к	2	2
152	а иногда	2	2
153	различные формы	2	2
154	между тем	5	2
155	xix века	5	2
156	в основном	2	2
157	в себе	3	2
158	в свете	2	2
159	античности и	2	2
160	и этим	2	2
161	в области	7	2
