N	2gram	Bakhtin_Fr_5	Myshleni
1	точки зрения	4	26
2	таким образом	8	26
3	в том	10	24
4	и в	45	23
5	том что	7	21
6	в целом	2	20
7	с точки	2	18
8	того чтобы	6	17
9	то что	2	17
10	в этом	14	17
11	так же	8	16
12	не только	14	16
13	того что	3	15
14	для того	6	15
15	что в	12	14
16	может быть	2	14
17	но и	10	14
18	как и	10	14
19	в его	13	14
20	с помощью	3	13
21	не может	5	12
22	как бы	12	11
23	сказать что	4	11
24	прежде всего	10	10
25	в отношении	2	10
26	в качестве	2	9
27	и не	15	9
28	между тем	2	9
29	и с	10	9
30	вместе с	3	9
31	и на	5	8
32	в основе	4	8
33	то же	11	8
34	в этой	6	7
35	в самом	4	7
36	в то	11	7
37	так как	6	7
38	с тем	2	7
39	что он	6	7
40	мы не	4	7
41	в другом	3	7
42	независимо от	2	6
43	же как	4	6
44	от того	3	6
45	все это	7	6
46	именно в	3	6
47	лишь в	2	6
48	потому что	7	6
49	с этим	4	6
50	о том	4	6
51	в сущности	4	6
52	мысли и	6	6
53	и его	13	6
54	другом месте	2	6
55	мы можем	2	6
56	только в	4	6
57	перед нами	4	5
58	то время	3	5
59	можно сказать	2	5
60	и как	5	5
61	и все	7	5
62	бы в	4	5
63	но в	14	5
64	и что	2	5
65	он не	6	5
66	слова и	2	5
67	так и	6	5
68	как мы	8	5
69	и т.д	2	5
70	но не	4	4
71	что все	2	4
72	не в	7	4
73	при этом	2	4
74	друг с	2	4
75	что она	3	4
76	в свете	2	4
77	все эти	5	4
78	не столько	2	4
79	этом отношении	5	4
80	с его	7	4
81	для всех	3	4
82	в одном	3	4
83	к этому	2	4
84	и к	5	4
85	по существу	3	4
86	в чем	2	4
87	было бы	2	4
88	к тому	2	4
89	должен быть	2	4
90	в своей	3	4
91	сих пор	3	4
92	как в	3	4
93	как раз	5	4
94	хотя бы	2	4
95	мы видим	5	4
96	ни в	3	4
97	как на	4	4
98	с другом	2	4
99	до сих	3	4
100	только для	2	3
101	что это	2	3
102	в своем	11	3
103	мысль и	2	3
104	и от	4	3
105	из этих	3	3
106	на все	2	3
107	об этой	3	3
108	в общем	4	3
109	и если	2	3
110	в их	4	3
111	мы находим	4	3
112	его не	4	3
113	от всех	5	3
114	в которых	3	3
115	вовсе не	8	3
116	в одной	3	3
117	же самое	2	3
118	как он	3	3
119	превращается в	2	3
120	не могло	3	3
121	об этом	4	3
122	такой же	4	3
123	во всех	13	3
124	все же	2	3
125	самом деле	5	3
126	а не	4	3
127	на этот	3	3
128	можно было	4	3
129	он в	2	3
130	мы говорили	2	3
131	связи с	6	3
132	и это	4	3
133	ничего не	4	3
134	точку зрения	2	2
135	в конце	7	2
136	словом и	3	2
137	и наиболее	2	2
138	на этом	5	2
139	же время	9	2
140	для него	3	2
141	о чем	3	2
142	несмотря на	2	2
143	хотя и	5	2
144	не имеет	3	2
145	один из	2	2
146	и мысли	2	2
147	мы видели	7	2
148	жизни и	8	2
149	и до	2	2
150	данном случае	2	2
151	той же	4	2
152	начиная с	2	2
153	и вот	3	2
154	и наконец	2	2
155	и даже	4	2
156	а в	4	2
157	с это	2	2
158	одно из	2	2
159	нуждается в	3	2
160	говорить о	2	2
161	но этот	3	2
162	человека с	5	2
163	как это	4	2
164	от этого	2	2
165	всех этих	6	2
166	в них	6	2
167	он должен	2	2
168	в значительной	2	2
169	со всеми	5	2
170	том же	2	2
171	даже в	2	2
172	когда он	2	2
173	на него	2	2
174	в известной	2	2
175	в течение	3	2
176	в ту	2	2
177	если мы	2	2
178	и слово	2	2
179	почти всегда	3	2
180	в данном	2	2
181	из важнейших	2	2
182	дело в	3	2
183	что эта	2	2
184	там где	3	2
185	заметить что	2	2
