N	2gram	Bakhtin_Pr_1	Dialekti
1	и не	34	30
2	и есть	5	19
3	а не	20	18
4	может быть	21	17
5	ничего не	6	17
6	то что	18	16
7	и в	23	15
8	как бы	28	14
9	так как	7	14
10	точки зрения	21	14
11	того что	2	13
12	по себе	7	13
13	это не	10	12
14	прежде всего	7	11
15	и вот	2	11
16	в том	11	11
17	не может	11	11
18	говорить о	2	11
19	и все	3	11
20	в этом	25	11
21	с ее	2	10
22	в основе	5	10
23	потому что	12	10
24	том что	9	10
25	было бы	6	9
26	все это	7	9
27	мы не	2	9
28	это и	9	9
29	то же	10	9
30	уже не	8	9
31	с точки	15	9
32	ни в	3	8
33	не в	6	8
34	в себе	5	8
35	и о	3	8
36	не только	13	8
37	и это	5	8
38	что в	8	7
39	что именно	2	7
40	крайней мере	2	7
41	должна быть	2	7
42	по крайней	2	7
43	он есть	3	7
44	что он	10	7
45	как и	8	7
46	и его	13	7
47	только в	8	7
48	перед нами	4	6
49	же время	7	6
50	и тем	2	6
51	и даже	3	6
52	в результате	4	6
53	сказать что	5	6
54	вовсе не	8	6
55	ни на	2	6
56	если бы	10	6
57	в то	10	6
58	что и	5	6
59	я не	3	5
60	так и	10	5
61	в своем	8	5
62	есть то	3	5
63	можно сказать	2	5
64	как же	3	5
65	того чтобы	4	5
66	на себе	2	5
67	в сфере	2	5
68	в нем	20	5
69	что она	2	5
70	в свете	3	5
71	таким образом	11	5
72	именно в	6	5
73	и на	10	5
74	о том	2	5
75	выйти за	2	5
76	с его	6	5
77	личности в	4	5
78	в жизни	6	5
79	есть не	2	5
80	в смысле	2	5
81	в сущности	5	5
82	в себя	3	5
83	для того	2	5
84	и для	3	5
85	той же	6	5
86	мир и	6	4
87	что все	3	4
88	и как	8	4
89	но это	5	4
90	в этой	4	4
91	есть в	3	4
92	один из	2	4
93	и уже	3	4
94	жизни и	6	4
95	но и	11	4
96	так же	6	4
97	само по	2	4
98	и с	4	4
99	мы должны	2	4
100	лишь как	5	4
101	в одном	9	4
102	не как	12	4
103	этом смысле	9	4
104	мы видим	3	4
105	то ни	3	4
106	с их	5	4
107	она не	5	4
108	еще не	5	4
109	как раз	4	4
110	бы в	3	4
111	хотя бы	2	4
112	тому как	3	4
113	в его	24	4
114	подобно тому	3	4
115	себя и	2	3
116	в их	3	3
117	смысл и	2	3
118	отношения к	2	3
119	все эти	8	3
120	и наконец	5	3
121	в истории	2	3
122	с ним	6	3
123	себя как	5	3
124	нет ни	2	3
125	но в	4	3
126	сознания и	3	3
127	в один	2	3
128	к этому	2	3
129	же что	2	3
130	мы уже	2	3
131	за пределы	6	3
132	в своей	11	3
133	и потому	3	3
134	со стороны	2	3
135	бы и	4	3
136	как в	6	3
137	из которых	2	3
138	и притом	2	3
139	в данном	2	3
140	в области	3	3
141	в противоположность	3	2
142	не могут	6	2
143	в человеке	6	2
144	в отношении	2	2
145	говорить об	2	2
146	из этих	2	2
147	точно так	2	2
148	вопрос о	4	2
149	слово о	2	2
150	и само	2	2
151	его как	5	2
152	да и	2	2
153	но все	4	2
154	заключается в	2	2
155	не дает	3	2
156	кроме того	3	2
157	при этом	3	2
158	в самом	8	2
159	себе и	3	2
160	совпадает с	2	2
161	никогда не	5	2
162	в котором	2	2
163	был бы	5	2
164	у достоевского	24	2
165	из них	2	2
166	и их	2	2
167	другой стороны	2	2
168	то и	2	2
169	не было	3	2
170	от того	2	2
171	лишь в	3	2
172	и по	2	2
173	идеи в	7	2
174	но как	3	2
175	но они	4	2
176	а как	6	2
177	нисколько не	2	2
178	однако в	2	2
179	в них	3	2
180	и во	2	2
181	что было	3	2
182	все же	5	2
183	все что	3	2
184	но именно	4	2
185	никак не	2	2
186	не значит	2	2
187	о нем	11	2
188	в этот	2	2
189	оно не	2	2
190	себя в	3	2
191	как не	4	2
192	во всех	5	2
193	вместе с	2	2
194	во всей	2	2
195	не раз	2	2
196	все равно	2	2
197	можно говорить	2	2
198	то чем	3	2
199	во всяком	4	2
200	тем что	3	2
201	всей его	2	2
202	но для	2	2
203	как будто	3	2
204	отношении к	2	2
205	в которой	4	2
206	отличие от	2	2
207	не могли	2	2
208	ни один	2	2
