N	3gram	Vygotskiy__2	Myshleni
1	для того чтобы	13	14
2	в том что	17	11
3	с точки зрения	10	9
4	так же как	4	7
5	по сравнению с	2	5
6	в этом отношении	5	5
7	заключается в том	10	5
8	то же самое	6	4
9	в то время	3	4
10	в сущности говоря	4	4
11	о том что	4	4
12	на этот вопрос	2	4
13	этой точки зрения	2	4
14	подобно тому как	2	4
15	то время как	2	4
16	это значит что	2	4
17	состоит в том	2	3
18	можно было бы	4	3
19	в свою очередь	2	3
20	до сих пор	5	3
21	не может быть	8	3
22	же самое что	2	2
23	мы видим что	2	2
24	том что он	3	2
25	в самом деле	11	2
26	том что в	2	2
27	что он не	2	2
28	и не может	2	2
29	само по себе	3	2
30	с другой стороны	2	2
31	таким образом в	2	2
32	и то что	2	2
