N	2gram	Propp_Isto_7	Problema
1	и в	24	44
2	вовсе не	4	37
3	и не	4	35
4	может быть	14	28
5	потому что	9	25
6	не просто	2	23
7	то что	7	23
8	в том	7	21
9	только в	6	19
10	а не	8	18
11	в этом	12	17
12	для нас	6	16
13	сказать что	2	16
14	и даже	3	14
15	не только	21	14
16	не в	9	13
17	и т	17	13
18	т д	16	13
19	то же	8	13
20	так что	3	12
21	но в	5	12
22	том что	10	12
23	не менее	5	10
24	то это	5	10
25	но и	11	10
26	как и	6	10
27	тем не	4	10
28	так и	5	10
29	это не	10	9
30	и от	2	9
31	и тем	2	9
32	в нем	6	9
33	не имеет	4	9
34	как бы	4	9
35	так как	8	9
36	что он	21	9
37	в то	2	9
38	что и	8	9
39	в данном	4	9
40	и это	2	9
41	таким образом	7	9
42	перед нами	2	8
43	что в	13	8
44	ни в	2	8
45	а именно	6	8
46	того что	6	8
47	что мы	3	8
48	при помощи	3	8
49	но это	3	8
50	было бы	2	8
51	он не	6	8
52	как мы	3	8
53	связи с	3	8
54	здесь не	2	8
55	с другой	9	7
56	данном случае	3	7
57	не может	14	7
58	в связи	2	7
59	уже не	2	7
60	все эти	2	7
61	и что	10	7
62	мы должны	4	7
63	с ним	5	7
64	мы не	4	7
65	никогда не	4	6
66	и если	3	6
67	другими словами	2	6
68	о том	9	6
69	все же	9	6
70	мы можем	4	6
71	или даже	2	5
72	в конце	3	5
73	нас не	2	5
74	что они	3	5
75	хотя и	3	5
76	другой стороны	8	5
77	все это	8	5
78	то и	4	5
79	а в	10	5
80	точки зрения	4	5
81	и здесь	12	5
82	что здесь	7	5
83	еще не	8	5
84	и о	2	5
85	с ней	3	5
86	как в	12	5
87	так же	6	5
88	только на	2	5
89	тоже не	3	5
90	и его	3	5
91	тому что	2	4
92	имеется в	2	4
93	это значит	2	4
94	при этом	4	4
95	не имеют	2	4
96	время как	2	4
97	ни с	2	4
98	отличается от	2	4
99	на первый	4	4
100	то время	2	4
101	мы уже	4	4
102	в ее	2	4
103	на этот	2	4
104	в чем	5	4
105	или в	8	4
106	тем что	6	4
107	как только	2	3
108	уже в	3	3
109	же как	4	3
110	и другие	9	3
111	что это	6	3
112	что у	4	3
113	только о	2	3
114	точно так	2	3
115	прежде всего	2	3
116	на то	3	3
117	в тех	5	3
118	без всякого	2	3
119	но все	4	3
120	кроме того	3	3
121	здесь и	2	3
122	в самом	2	3
123	в первую	7	3
124	и такие	2	3
125	но эта	2	3
126	не так	2	3
127	с этой	6	3
128	но вот	2	3
129	его в	3	3
130	очень много	2	3
131	с собой	7	3
132	в мифе	2	3
133	об этом	6	3
134	тем более	2	3
135	но не	6	3
136	в качестве	3	3
137	она не	2	3
138	но оно	2	3
139	если не	4	3
140	и все	6	3
141	что такое	2	3
142	этот вопрос	2	3
143	и ее	2	3
144	в таких	2	3
145	ничего не	5	3
146	в этих	13	2
147	того же	2	2
148	не столько	3	2
149	всех этих	6	2
150	до сих	2	2
151	и нет	2	2
152	не стоит	2	2
153	со своим	4	2
154	нас к	2	2
155	в котором	2	2
156	из них	2	2
157	в их	4	2
158	происходит в	3	2
159	с одной	5	2
160	этой точки	3	2
161	и по	3	2
162	друг друга	2	2
163	его не	2	2
164	в основе	2	2
165	с этим	2	2
166	как это	2	2
167	мы имеем	12	2
168	и там	2	2
169	по существу	4	2
170	мы видели	7	2
171	этим не	2	2
172	от него	3	2
173	есть и	4	2
174	что при	2	2
175	и после	2	2
176	когда она	2	2
177	между прочим	3	2
178	во всех	7	2
179	для нее	2	2
180	дело не	5	2
181	когда он	3	2
182	вместе с	7	2
183	сих пор	3	2
184	нами в	2	2
185	все дело	2	2
186	первый взгляд	4	2
187	и у	2	2
188	почти всегда	2	2
189	ничем не	2	2
190	он в	2	2
191	доходит до	2	2
192	в которой	2	2
