N	2gram	Bakhtin_Pr_1	StatiiOP
1	и в	29	25
2	в этом	22	24
3	в том	8	20
4	что в	8	19
5	что он	8	19
6	может быть	24	19
7	тем что	4	19
8	том что	7	15
9	в этой	4	14
10	и пр	3	13
11	в его	24	12
12	то что	15	12
13	не только	15	12
14	так что	2	11
15	прежде всего	7	10
16	таким образом	12	10
17	и не	31	10
18	у него	5	9
19	но и	14	9
20	и т	4	8
21	все это	6	8
22	как например	2	8
23	т е	21	8
24	в своих	3	8
25	это не	9	7
26	было бы	5	7
27	с этим	2	7
28	не может	12	7
29	точки зрения	19	7
30	из его	2	7
31	в то	10	7
32	в конце	6	6
33	не в	7	6
34	только в	10	6
35	как бы	19	6
36	как в	6	6
37	как на	3	6
38	а в	7	6
39	и на	7	6
40	т п	3	6
41	в россии	2	6
42	между тем	5	6
43	то же	14	5
44	в них	3	5
45	потому что	8	5
46	с другой	3	5
47	ни в	3	5
48	в котором	2	5
49	на почве	3	5
50	и это	5	5
51	а не	22	5
52	другой стороны	3	5
53	он не	5	5
54	так и	7	5
55	но в	7	5
56	этом отношении	3	4
57	всяком случае	3	4
58	и др	5	4
59	точка зрения	12	4
60	в жизни	2	4
61	в каждом	8	4
62	этом смысле	10	4
63	была бы	3	4
64	а как	7	4
65	в смысле	2	4
66	как и	12	4
67	мы видим	2	4
68	но это	4	4
69	должна была	4	4
70	если бы	9	4
71	например в	3	4
72	и к	2	4
73	на его	2	4
74	в ней	2	4
75	в своей	8	4
76	в целом	6	4
77	отношение к	2	4
78	отличается от	3	4
79	не было	4	4
80	из которых	2	4
81	с точки	13	4
82	к нему	6	4
83	и для	4	4
84	и с	4	4
85	сказать что	3	4
86	во всяком	5	4
87	все же	9	4
88	в которой	2	4
89	ничего не	5	4
90	на вопрос	2	3
91	уже в	3	3
92	с его	9	3
93	находит свое	2	3
94	тому что	3	3
95	же время	9	3
96	и здесь	3	3
97	всех этих	2	3
98	его как	4	3
99	с этой	2	3
100	для него	18	3
101	и что	2	3
102	кроме того	3	3
103	до конца	8	3
104	несмотря на	6	3
105	и наконец	4	3
106	конце концов	5	3
107	все эти	9	3
108	в их	3	3
109	как раз	6	3
110	уже не	13	3
111	и его	14	3
112	но он	2	3
113	связи с	2	3
114	так как	6	3
115	в творчестве	5	3
116	все время	2	2
117	для его	3	2
118	никогда не	3	2
119	себя и	2	2
120	он может	3	2
121	точку зрения	6	2
122	и у	3	2
123	но они	2	2
124	и во	2	2
125	в одной	6	2
126	в духе	3	2
127	вовсе не	7	2
128	его к	2	2
129	и ее	2	2
130	самого начала	2	2
131	от них	2	2
132	как мы	4	2
133	на котором	3	2
134	не как	14	2
135	но все	5	2
136	так чтобы	4	2
137	но не	9	2
138	до сих	2	2
139	своего времени	2	2
140	еще не	5	2
141	в самом	10	2
142	в сущности	5	2
143	одна из	3	2
144	что из	2	2
145	в уста	3	2
146	на себе	2	2
147	один из	2	2
148	как можно	2	2
149	чтобы в	2	2
150	сих пор	2	2
151	в форме	7	2
152	не на	4	2
153	в отношении	2	2
154	которые были	2	2
155	от того	4	2
156	а потому	2	2
157	в произведениях	3	2
158	самом деле	6	2
159	произведения и	2	2
160	в драме	5	2
161	к этим	2	2
162	той же	5	2
163	в которых	2	2
164	то он	2	2
165	слово в	2	2
166	тем как	4	2
167	в результате	4	2
168	то и	2	2
169	одно из	2	2
170	могут быть	6	2
171	он и	5	2
172	он писал	2	2
173	но как	3	2
174	так сказать	4	2
175	заметить что	2	2
176	не потому	2	2
177	в чисто	2	2
178	в плане	5	2
