N	2gram	Bakhtin_Fr_7	Myshleni
1	точки зрения	5	26
2	таким образом	19	26
3	в том	11	24
4	и в	41	23
5	том что	4	21
6	с точки	3	18
7	то что	8	17
8	в этом	15	17
9	так же	5	16
10	не только	5	16
11	того что	2	15
12	что в	9	14
13	может быть	4	14
14	но и	9	14
15	как и	14	14
16	в его	12	14
17	с помощью	6	13
18	не может	3	12
19	как бы	7	11
20	прежде всего	11	10
21	в отношении	3	10
22	в качестве	9	9
23	и не	7	9
24	и с	4	9
25	вместе с	5	9
26	с самого	2	8
27	и на	4	8
28	в процессе	2	8
29	то же	13	8
30	в этой	13	7
31	по отношению	2	7
32	в то	10	7
33	так как	3	7
34	что он	3	7
35	отношению к	2	7
36	мы не	2	7
37	и ее	2	7
38	все время	2	6
39	все это	10	6
40	именно в	2	6
41	потому что	5	6
42	с этим	2	6
43	о том	6	6
44	в сущности	4	6
45	и его	9	6
46	тем что	3	6
47	в себе	11	6
48	только в	6	6
49	перед нами	2	5
50	и как	2	5
51	и все	14	5
52	бы в	2	5
53	но в	8	5
54	он не	4	5
55	так и	10	5
56	как мы	11	5
57	тем самым	3	5
58	связан с	2	5
59	и т.д	2	5
60	что все	2	4
61	в свою	3	4
62	не в	9	4
63	при этом	3	4
64	в свете	3	4
65	целый ряд	4	4
66	все эти	13	4
67	этом отношении	2	4
68	в результате	2	4
69	их в	2	4
70	с его	2	4
71	для всех	2	4
72	в одном	3	4
73	к этому	5	4
74	и к	5	4
75	по существу	8	4
76	в чем	2	4
77	было бы	4	4
78	к тому	2	4
79	должен быть	2	4
80	в своей	3	4
81	как в	5	4
82	во всей	2	4
83	говорит что	2	4
84	мы видим	6	4
85	ни в	6	4
86	уже в	5	3
87	я не	3	3
88	что это	4	3
89	в своем	9	3
90	и от	8	3
91	одного из	2	3
92	свою очередь	3	3
93	в новых	2	3
94	образом и	2	3
95	в их	3	3
96	и других	2	3
97	в которых	2	3
98	вовсе не	7	3
99	в одной	2	3
100	как он	2	3
101	такой же	3	3
102	учение о	2	3
103	во всех	3	3
104	а не	2	3
105	из которых	2	3
106	можно было	3	3
107	и то	2	3
108	во всяком	2	3
109	и это	5	3
110	в которой	2	3
111	в области	2	3
112	ничего не	4	3
113	никогда не	2	2
114	что между	2	2
115	что у	3	2
116	в конце	8	2
117	вперед в	2	2
118	но все	4	2
119	на этом	5	2
120	же время	9	2
121	для него	6	2
122	несмотря на	3	2
123	хотя и	4	2
124	не имеет	3	2
125	мы видели	5	2
126	жизни и	3	2
127	и до	6	2
128	значительной степени	2	2
129	нигде не	2	2
130	той же	3	2
131	и вот	2	2
132	и наконец	4	2
133	должно быть	4	2
134	а в	5	2
135	и те	3	2
136	в словах	2	2
137	о котором	2	2
138	те кто	2	2
139	но этот	3	2
140	в этих	2	2
141	от этого	3	2
142	он может	3	2
143	в них	7	2
144	в состоянии	2	2
145	содержится в	2	2
146	есть не	2	2
147	из всех	2	2
148	в значительной	2	2
149	и судьба	2	2
150	одно и	2	2
151	связано с	2	2
152	со всеми	2	2
153	и потому	3	2
154	всего в	5	2
155	того как	5	2
156	в течение	2	2
157	уже не	2	2
158	на которой	2	2
159	в данном	2	2
160	дело в	2	2
161	одном из	4	2
